date,cases,deaths,country,population,cumulative_cases,cases_7day_rollmean,cumulative_deaths,deaths_7day_rollmean
2019-12-31,0,0,France,66987244,0,NA,0,NA
2020-01-01,0,0,France,66987244,0,NA,0,NA
2020-01-02,0,0,France,66987244,0,NA,0,NA
2020-01-03,0,0,France,66987244,0,NA,0,NA
2020-01-04,0,0,France,66987244,0,NA,0,NA
2020-01-05,0,0,France,66987244,0,NA,0,NA
2020-01-06,0,0,France,66987244,0,0,0,0
2020-01-07,0,0,France,66987244,0,0,0,0
2020-01-08,0,0,France,66987244,0,0,0,0
2020-01-09,0,0,France,66987244,0,0,0,0
2020-01-10,0,0,France,66987244,0,0,0,0
2020-01-11,0,0,France,66987244,0,0,0,0
2020-01-12,0,0,France,66987244,0,0,0,0
2020-01-13,0,0,France,66987244,0,0,0,0
2020-01-14,0,0,France,66987244,0,0,0,0
2020-01-15,0,0,France,66987244,0,0,0,0
2020-01-16,0,0,France,66987244,0,0,0,0
2020-01-17,0,0,France,66987244,0,0,0,0
2020-01-18,0,0,France,66987244,0,0,0,0
2020-01-19,0,0,France,66987244,0,0,0,0
2020-01-20,0,0,France,66987244,0,0,0,0
2020-01-21,0,0,France,66987244,0,0,0,0
2020-01-22,0,0,France,66987244,0,0,0,0
2020-01-23,0,0,France,66987244,0,0,0,0
2020-01-24,0,0,France,66987244,0,0,0,0
2020-01-25,3,0,France,66987244,3,0.42857142857142855,0,0
2020-01-26,0,0,France,66987244,3,0.42857142857142855,0,0
2020-01-27,0,0,France,66987244,3,0.42857142857142855,0,0
2020-01-28,0,0,France,66987244,3,0.42857142857142855,0,0
2020-01-29,1,0,France,66987244,4,0.5714285714285714,0,0
2020-01-30,1,0,France,66987244,5,0.7142857142857143,0,0
2020-01-31,1,0,France,66987244,6,0.8571428571428571,0,0
2020-02-01,0,0,France,66987244,6,0.42857142857142855,0,0
2020-02-02,0,0,France,66987244,6,0.42857142857142855,0,0
2020-02-03,0,0,France,66987244,6,0.42857142857142855,0,0
2020-02-04,0,0,France,66987244,6,0.42857142857142855,0,0
2020-02-05,0,0,France,66987244,6,0.2857142857142857,0,0
2020-02-06,0,0,France,66987244,6,0.14285714285714285,0,0
2020-02-07,0,0,France,66987244,6,0,0,0
2020-02-08,5,0,France,66987244,11,0.7142857142857143,0,0
2020-02-09,0,0,France,66987244,11,0.7142857142857143,0,0
2020-02-10,0,0,France,66987244,11,0.7142857142857143,0,0
2020-02-11,0,0,France,66987244,11,0.7142857142857143,0,0
2020-02-12,0,0,France,66987244,11,0.7142857142857143,0,0
2020-02-13,0,0,France,66987244,11,0.7142857142857143,0,0
2020-02-14,0,0,France,66987244,11,0.7142857142857143,0,0
2020-02-15,0,1,France,66987244,11,0,1,0.14285714285714285
2020-02-16,0,0,France,66987244,11,0,1,0.14285714285714285
2020-02-17,1,0,France,66987244,12,0.14285714285714285,1,0.14285714285714285
2020-02-18,0,0,France,66987244,12,0.14285714285714285,1,0.14285714285714285
2020-02-19,0,0,France,66987244,12,0.14285714285714285,1,0.14285714285714285
2020-02-20,0,0,France,66987244,12,0.14285714285714285,1,0.14285714285714285
2020-02-21,0,0,France,66987244,12,0.14285714285714285,1,0.14285714285714285
2020-02-22,0,0,France,66987244,12,0.14285714285714285,1,0
2020-02-23,0,0,France,66987244,12,0.14285714285714285,1,0
2020-02-24,0,0,France,66987244,12,0,1,0
2020-02-25,0,0,France,66987244,12,0,1,0
2020-02-26,2,0,France,66987244,14,0.2857142857142857,1,0
2020-02-27,3,1,France,66987244,17,0.7142857142857143,2,0.14285714285714285
2020-02-28,21,0,France,66987244,38,3.7142857142857144,2,0.14285714285714285
2020-02-29,19,0,France,66987244,57,6.428571428571429,2,0.14285714285714285
2020-03-01,43,0,France,66987244,100,12.571428571428571,2,0.14285714285714285
2020-03-02,30,0,France,66987244,130,16.857142857142858,2,0.14285714285714285
2020-03-03,48,1,France,66987244,178,23.714285714285715,3,0.2857142857142857
2020-03-04,34,1,France,66987244,212,28.285714285714285,4,0.42857142857142855
2020-03-05,73,0,France,66987244,285,38.285714285714285,4,0.2857142857142857
2020-03-06,138,3,France,66987244,423,55,7,0.7142857142857143
2020-03-07,190,2,France,66987244,613,79.42857142857143,9,1
2020-03-08,103,1,France,66987244,716,88,10,1.1428571428571428
2020-03-09,410,9,France,66987244,1126,142.28571428571428,19,2.4285714285714284
2020-03-10,286,11,France,66987244,1412,176.28571428571428,30,3.857142857142857
2020-03-11,372,3,France,66987244,1784,224.57142857142858,33,4.142857142857143
2020-03-12,497,15,France,66987244,2281,285.14285714285717,48,6.285714285714286
2020-03-13,595,13,France,66987244,2876,350.42857142857144,61,7.714285714285714
2020-03-14,785,18,France,66987244,3661,435.42857142857144,79,10
2020-03-15,838,12,France,66987244,4499,540.4285714285714,91,11.571428571428571
2020-03-16,924,36,France,66987244,5423,613.8571428571429,127,15.428571428571429
2020-03-17,1210,21,France,66987244,6633,745.8571428571429,148,16.857142857142858
2020-03-18,1097,27,France,66987244,7730,849.4285714285714,175,20.285714285714285
2020-03-19,1404,69,France,66987244,9134,979,244,28
2020-03-20,1861,128,France,66987244,10995,1159.857142857143,372,44.42857142857143
2020-03-21,1617,78,France,66987244,12612,1278.7142857142858,450,53
2020-03-22,1847,112,France,66987244,14459,1422.857142857143,562,67.28571428571429
2020-03-23,1559,112,France,66987244,16018,1513.5714285714287,674,78.14285714285714
2020-03-24,3838,186,France,66987244,19856,1889,860,101.71428571428571
2020-03-25,2446,240,France,66987244,22302,2081.714285714286,1100,132.14285714285714
2020-03-26,2931,231,France,66987244,25233,2299.8571428571427,1331,155.28571428571428
2020-03-27,3922,365,France,66987244,29155,2594.285714285714,1696,189.14285714285714
2020-03-28,3809,299,France,66987244,32964,2907.4285714285716,1995,220.71428571428572
2020-03-29,4611,319,France,66987244,37575,3302.285714285714,2314,250.28571428571428
2020-03-30,2599,292,France,66987244,40174,3450.8571428571427,2606,276
2020-03-31,4376,418,France,66987244,44550,3527.714285714286,3024,309.14285714285717
2020-04-01,7578,499,France,66987244,52128,4260.857142857143,3523,346.14285714285717
2020-04-02,4861,509,France,66987244,56989,4536.571428571428,4032,385.85714285714283
2020-04-03,2116,471,France,66987244,59105,4278.571428571428,4503,401
2020-04-04,5233,2004,France,66987244,64338,4482,6507,644.5714285714286
2020-04-05,4267,1053,France,66987244,68605,4432.857142857143,7560,749.4285714285714
2020-04-06,1873,518,France,66987244,70478,4329.142857142857,8078,781.7142857142857
2020-04-07,3912,833,France,66987244,74390,4262.857142857143,8911,841
2020-04-08,3777,1417,France,66987244,78167,3719.8571428571427,10328,972.1428571428571
2020-04-09,3881,541,France,66987244,82048,3579.8571428571427,10869,976.7142857142857
2020-04-10,4286,1341,France,66987244,86334,3889.8571428571427,12210,1101
2020-04-11,4342,987,France,66987244,90676,3762.5714285714284,13197,955.7142857142857
2020-04-12,3114,635,France,66987244,93790,3597.8571428571427,13832,896
2020-04-13,1613,561,France,66987244,95403,3560.714285714286,14393,902.1428571428571
2020-04-14,2673,574,France,66987244,98076,3383.714285714286,14967,865.1428571428571
2020-04-15,5497,762,France,66987244,103573,3629.4285714285716,15729,771.5714285714286
2020-04-16,2633,1438,France,66987244,106206,3451.1428571428573,17167,899.7142857142857
2020-04-17,2641,753,France,66987244,108847,3216.1428571428573,17920,815.7142857142857
2020-04-18,405,761,France,66987244,109252,2653.714285714286,18681,783.4285714285714
2020-04-19,2569,642,France,66987244,111821,2575.8571428571427,19323,784.4285714285714
2020-04-20,785,395,France,66987244,112606,2457.5714285714284,19718,760.7142857142857
2020-04-21,2051,547,France,66987244,114657,2368.714285714286,20265,756.8571428571429
2020-04-22,2667,531,France,66987244,117324,1964.4285714285713,20796,723.8571428571429
2020-04-23,1827,544,France,66987244,119151,1849.2857142857142,21340,596.1428571428571
2020-04-24,1653,516,France,66987244,120804,1708.142857142857,21856,562.2857142857143
2020-04-25,1773,389,France,66987244,122577,1903.5714285714287,22245,509.14285714285717
2020-04-26,1537,369,France,66987244,124114,1756.142857142857,22614,470.14285714285717
2020-04-27,461,242,France,66987244,124575,1709.857142857143,22856,448.2857142857143
2020-04-28,1195,437,France,66987244,125770,1587.5714285714287,23293,432.57142857142856
2020-04-29,1065,367,France,66987244,126835,1358.7142857142858,23660,409.14285714285717
2020-04-30,1607,427,France,66987244,128442,1327.2857142857142,24087,392.42857142857144
2020-05-01,1139,289,France,66987244,129581,1253.857142857143,24376,360
2020-05-02,604,218,France,66987244,130185,1086.857142857143,24594,335.57142857142856
2020-05-03,794,166,France,66987244,130979,980.7142857142857,24760,306.57142857142856
2020-05-04,308,135,France,66987244,131287,958.8571428571429,24895,291.2857142857143
2020-05-05,576,306,France,66987244,131863,870.4285714285714,25201,272.57142857142856
2020-05-06,1104,330,France,66987244,132967,876,25531,267.2857142857143
2020-05-07,4183,278,France,66987244,137150,1244,25809,246
2020-05-08,629,178,France,66987244,137779,1171.142857142857,25987,230.14285714285714
2019-12-31,0,0,Germany,82927922,0,NA,0,NA
2020-01-01,0,0,Germany,82927922,0,NA,0,NA
2020-01-02,0,0,Germany,82927922,0,NA,0,NA
2020-01-03,0,0,Germany,82927922,0,NA,0,NA
2020-01-04,0,0,Germany,82927922,0,NA,0,NA
2020-01-05,0,0,Germany,82927922,0,NA,0,NA
2020-01-06,0,0,Germany,82927922,0,0,0,0
2020-01-07,0,0,Germany,82927922,0,0,0,0
2020-01-08,0,0,Germany,82927922,0,0,0,0
2020-01-09,0,0,Germany,82927922,0,0,0,0
2020-01-10,0,0,Germany,82927922,0,0,0,0
2020-01-11,0,0,Germany,82927922,0,0,0,0
2020-01-12,0,0,Germany,82927922,0,0,0,0
2020-01-13,0,0,Germany,82927922,0,0,0,0
2020-01-14,0,0,Germany,82927922,0,0,0,0
2020-01-15,0,0,Germany,82927922,0,0,0,0
2020-01-16,0,0,Germany,82927922,0,0,0,0
2020-01-17,0,0,Germany,82927922,0,0,0,0
2020-01-18,0,0,Germany,82927922,0,0,0,0
2020-01-19,0,0,Germany,82927922,0,0,0,0
2020-01-20,0,0,Germany,82927922,0,0,0,0
2020-01-21,0,0,Germany,82927922,0,0,0,0
2020-01-22,0,0,Germany,82927922,0,0,0,0
2020-01-23,0,0,Germany,82927922,0,0,0,0
2020-01-24,0,0,Germany,82927922,0,0,0,0
2020-01-25,0,0,Germany,82927922,0,0,0,0
2020-01-26,0,0,Germany,82927922,0,0,0,0
2020-01-27,0,0,Germany,82927922,0,0,0,0
2020-01-28,1,0,Germany,82927922,1,0.14285714285714285,0,0
2020-01-29,3,0,Germany,82927922,4,0.5714285714285714,0,0
2020-01-30,0,0,Germany,82927922,4,0.5714285714285714,0,0
2020-01-31,1,0,Germany,82927922,5,0.7142857142857143,0,0
2020-02-01,2,0,Germany,82927922,7,1,0,0
2020-02-02,1,0,Germany,82927922,8,1.1428571428571428,0,0
2020-02-03,1,0,Germany,82927922,9,1.2857142857142858,0,0
2020-02-04,2,0,Germany,82927922,11,1.4285714285714286,0,0
2020-02-05,0,0,Germany,82927922,11,1,0,0
2020-02-06,0,0,Germany,82927922,11,1,0,0
2020-02-07,1,0,Germany,82927922,12,1,0,0
2020-02-08,1,0,Germany,82927922,13,0.8571428571428571,0,0
2020-02-09,0,0,Germany,82927922,13,0.7142857142857143,0,0
2020-02-10,0,0,Germany,82927922,13,0.5714285714285714,0,0
2020-02-11,0,0,Germany,82927922,13,0.2857142857142857,0,0
2020-02-12,2,0,Germany,82927922,15,0.5714285714285714,0,0
2020-02-13,0,0,Germany,82927922,15,0.5714285714285714,0,0
2020-02-14,0,0,Germany,82927922,15,0.42857142857142855,0,0
2020-02-15,0,0,Germany,82927922,15,0.2857142857142857,0,0
2020-02-16,0,0,Germany,82927922,15,0.2857142857142857,0,0
2020-02-17,0,0,Germany,82927922,15,0.2857142857142857,0,0
2020-02-18,0,0,Germany,82927922,15,0.2857142857142857,0,0
2020-02-19,0,0,Germany,82927922,15,0,0,0
2020-02-20,0,0,Germany,82927922,15,0,0,0
2020-02-21,0,0,Germany,82927922,15,0,0,0
2020-02-22,0,0,Germany,82927922,15,0,0,0
2020-02-23,0,0,Germany,82927922,15,0,0,0
2020-02-24,0,0,Germany,82927922,15,0,0,0
2020-02-25,0,0,Germany,82927922,15,0,0,0
2020-02-26,2,0,Germany,82927922,17,0.2857142857142857,0,0
2020-02-27,4,0,Germany,82927922,21,0.8571428571428571,0,0
2020-02-28,26,0,Germany,82927922,47,4.571428571428571,0,0
2020-02-29,10,0,Germany,82927922,57,6,0,0
2020-03-01,54,0,Germany,82927922,111,13.714285714285714,0,0
2020-03-02,18,0,Germany,82927922,129,16.285714285714285,0,0
2020-03-03,28,0,Germany,82927922,157,20.285714285714285,0,0
2020-03-04,39,0,Germany,82927922,196,25.571428571428573,0,0
2020-03-05,66,0,Germany,82927922,262,34.42857142857143,0,0
2020-03-06,138,0,Germany,82927922,400,50.42857142857143,0,0
2020-03-07,284,0,Germany,82927922,684,89.57142857142857,0,0
2020-03-08,163,0,Germany,82927922,847,105.14285714285714,0,0
2020-03-09,55,0,Germany,82927922,902,110.42857142857143,0,0
2020-03-10,237,2,Germany,82927922,1139,140.28571428571428,2,0.2857142857142857
2020-03-11,157,0,Germany,82927922,1296,157.14285714285714,2,0.2857142857142857
2020-03-12,271,1,Germany,82927922,1567,186.42857142857142,3,0.42857142857142855
2020-03-13,802,2,Germany,82927922,2369,281.2857142857143,5,0.7142857142857143
2020-03-14,693,0,Germany,82927922,3062,339.7142857142857,5,0.7142857142857143
2020-03-15,733,3,Germany,82927922,3795,421.14285714285717,8,1.1428571428571428
2020-03-16,1043,4,Germany,82927922,4838,562.2857142857143,12,1.7142857142857142
2020-03-17,1174,1,Germany,82927922,6012,696.1428571428571,13,1.5714285714285714
2020-03-18,1144,0,Germany,82927922,7156,837.1428571428571,13,1.5714285714285714
2020-03-19,1042,0,Germany,82927922,8198,947.2857142857143,13,1.4285714285714286
2020-03-20,5940,30,Germany,82927922,14138,1681.2857142857142,43,5.428571428571429
2020-03-21,4049,2,Germany,82927922,18187,2160.714285714286,45,5.714285714285714
2020-03-22,3276,22,Germany,82927922,21463,2524,67,8.428571428571429
2020-03-23,3311,27,Germany,82927922,24774,2848,94,11.714285714285714
2020-03-24,4438,32,Germany,82927922,29212,3314.285714285714,126,16.142857142857142
2020-03-25,2342,23,Germany,82927922,31554,3485.4285714285716,149,19.428571428571427
2020-03-26,4954,49,Germany,82927922,36508,4044.285714285714,198,26.428571428571427
2020-03-27,5780,55,Germany,82927922,42288,4021.4285714285716,253,30
2020-03-28,6294,72,Germany,82927922,48582,4342.142857142857,325,40
2020-03-29,3965,64,Germany,82927922,52547,4440.571428571428,389,46
2020-03-30,4751,66,Germany,82927922,57298,4646.285714285715,455,51.57142857142857
2020-03-31,4615,128,Germany,82927922,61913,4671.571428571428,583,65.28571428571429
2020-04-01,5453,149,Germany,82927922,67366,5116,732,83.28571428571429
2020-04-02,6156,140,Germany,82927922,73522,5287.714285714285,872,96.28571428571429
2020-04-03,6174,145,Germany,82927922,79696,5344,1017,109.14285714285714
2020-04-04,6082,141,Germany,82927922,85778,5313.714285714285,1158,119
2020-04-05,5936,184,Germany,82927922,91714,5595.285714285715,1342,136.14285714285714
2020-04-06,3677,92,Germany,82927922,95391,5441.857142857143,1434,139.85714285714286
2020-04-07,3834,173,Germany,82927922,99225,5330.285714285715,1607,146.28571428571428
2020-04-08,4003,254,Germany,82927922,103228,5123.142857142857,1861,161.28571428571428
2020-04-09,4974,246,Germany,82927922,108202,4954.285714285715,2107,176.42857142857142
2020-04-10,5323,266,Germany,82927922,113525,4832.714285714285,2373,193.71428571428572
2020-04-11,4133,171,Germany,82927922,117658,4554.285714285715,2544,198
2020-04-12,2821,129,Germany,82927922,120479,4109.285714285715,2673,190.14285714285714
2020-04-13,2537,126,Germany,82927922,123016,3946.4285714285716,2799,195
2020-04-14,2082,170,Germany,82927922,125098,3696.1428571428573,2969,194.57142857142858
2020-04-15,2486,285,Germany,82927922,127584,3479.4285714285716,3254,199
2020-04-16,2866,315,Germany,82927922,130450,3178.285714285714,3569,208.85714285714286
2020-04-17,3380,299,Germany,82927922,133830,2900.714285714286,3868,213.57142857142858
2020-04-18,3609,242,Germany,82927922,137439,2825.8571428571427,4110,223.71428571428572
2020-04-19,2458,184,Germany,82927922,139897,2774,4294,231.57142857142858
2020-04-20,1775,110,Germany,82927922,141672,2665.1428571428573,4404,229.28571428571428
2020-04-21,1785,194,Germany,82927922,143457,2622.714285714286,4598,232.71428571428572
2020-04-22,2237,281,Germany,82927922,145694,2587.1428571428573,4879,232.14285714285714
2020-04-23,2352,215,Germany,82927922,148046,2513.714285714286,5094,217.85714285714286
2020-04-24,2337,227,Germany,82927922,150383,2364.714285714286,5321,207.57142857142858
2020-04-25,2055,179,Germany,82927922,152438,2142.714285714286,5500,198.57142857142858
2020-04-26,1737,140,Germany,82927922,154175,2039.7142857142858,5640,192.28571428571428
2020-04-27,1018,110,Germany,82927922,155193,1931.5714285714287,5750,192.28571428571428
2020-04-28,1144,163,Germany,82927922,156337,1840,5913,187.85714285714286
2020-04-29,1304,202,Germany,82927922,157641,1706.7142857142858,6115,176.57142857142858
2020-04-30,1478,173,Germany,82927922,159119,1581.857142857143,6288,170.57142857142858
2020-05-01,0,0,Germany,82927922,159119,1248,6288,138.14285714285714
2020-05-02,2584,287,Germany,82927922,161703,1323.5714285714287,6575,153.57142857142858
2020-05-03,793,74,Germany,82927922,162496,1188.7142857142858,6649,144.14285714285714
2020-05-04,679,43,Germany,82927922,163175,1140.2857142857142,6692,134.57142857142858
2020-05-05,685,139,Germany,82927922,163860,1074.7142857142858,6831,131.14285714285714
2020-05-06,1037,165,Germany,82927922,164897,1036.5714285714287,6996,125.85714285714286
2020-05-07,1194,123,Germany,82927922,166091,996,7119,118.71428571428571
2020-05-08,1209,147,Germany,82927922,167300,1168.7142857142858,7266,139.71428571428572
2019-12-31,0,0,Ireland,4853506,0,NA,0,NA
2020-01-01,0,0,Ireland,4853506,0,NA,0,NA
2020-01-02,0,0,Ireland,4853506,0,NA,0,NA
2020-01-03,0,0,Ireland,4853506,0,NA,0,NA
2020-01-04,0,0,Ireland,4853506,0,NA,0,NA
2020-01-05,0,0,Ireland,4853506,0,NA,0,NA
2020-01-06,0,0,Ireland,4853506,0,0,0,0
2020-01-07,0,0,Ireland,4853506,0,0,0,0
2020-01-08,0,0,Ireland,4853506,0,0,0,0
2020-01-09,0,0,Ireland,4853506,0,0,0,0
2020-01-10,0,0,Ireland,4853506,0,0,0,0
2020-01-11,0,0,Ireland,4853506,0,0,0,0
2020-01-12,0,0,Ireland,4853506,0,0,0,0
2020-01-13,0,0,Ireland,4853506,0,0,0,0
2020-01-14,0,0,Ireland,4853506,0,0,0,0
2020-01-15,0,0,Ireland,4853506,0,0,0,0
2020-01-16,0,0,Ireland,4853506,0,0,0,0
2020-01-17,0,0,Ireland,4853506,0,0,0,0
2020-01-18,0,0,Ireland,4853506,0,0,0,0
2020-01-19,0,0,Ireland,4853506,0,0,0,0
2020-01-20,0,0,Ireland,4853506,0,0,0,0
2020-01-21,0,0,Ireland,4853506,0,0,0,0
2020-01-22,0,0,Ireland,4853506,0,0,0,0
2020-01-23,0,0,Ireland,4853506,0,0,0,0
2020-01-24,0,0,Ireland,4853506,0,0,0,0
2020-01-25,0,0,Ireland,4853506,0,0,0,0
2020-01-26,0,0,Ireland,4853506,0,0,0,0
2020-01-27,0,0,Ireland,4853506,0,0,0,0
2020-01-28,0,0,Ireland,4853506,0,0,0,0
2020-01-29,0,0,Ireland,4853506,0,0,0,0
2020-01-30,0,0,Ireland,4853506,0,0,0,0
2020-01-31,0,0,Ireland,4853506,0,0,0,0
2020-02-01,0,0,Ireland,4853506,0,0,0,0
2020-02-02,0,0,Ireland,4853506,0,0,0,0
2020-02-03,0,0,Ireland,4853506,0,0,0,0
2020-02-04,0,0,Ireland,4853506,0,0,0,0
2020-02-05,0,0,Ireland,4853506,0,0,0,0
2020-02-06,0,0,Ireland,4853506,0,0,0,0
2020-02-07,0,0,Ireland,4853506,0,0,0,0
2020-02-08,0,0,Ireland,4853506,0,0,0,0
2020-02-09,0,0,Ireland,4853506,0,0,0,0
2020-02-10,0,0,Ireland,4853506,0,0,0,0
2020-02-11,0,0,Ireland,4853506,0,0,0,0
2020-02-12,0,0,Ireland,4853506,0,0,0,0
2020-02-13,0,0,Ireland,4853506,0,0,0,0
2020-02-14,0,0,Ireland,4853506,0,0,0,0
2020-02-15,0,0,Ireland,4853506,0,0,0,0
2020-02-16,0,0,Ireland,4853506,0,0,0,0
2020-02-17,0,0,Ireland,4853506,0,0,0,0
2020-02-18,0,0,Ireland,4853506,0,0,0,0
2020-02-19,0,0,Ireland,4853506,0,0,0,0
2020-02-20,0,0,Ireland,4853506,0,0,0,0
2020-02-21,0,0,Ireland,4853506,0,0,0,0
2020-02-22,0,0,Ireland,4853506,0,0,0,0
2020-02-23,0,0,Ireland,4853506,0,0,0,0
2020-02-24,0,0,Ireland,4853506,0,0,0,0
2020-02-25,0,0,Ireland,4853506,0,0,0,0
2020-02-26,0,0,Ireland,4853506,0,0,0,0
2020-02-27,0,0,Ireland,4853506,0,0,0,0
2020-02-28,0,0,Ireland,4853506,0,0,0,0
2020-02-29,0,0,Ireland,4853506,0,0,0,0
2020-03-01,1,0,Ireland,4853506,1,0.14285714285714285,0,0
2020-03-02,0,0,Ireland,4853506,1,0.14285714285714285,0,0
2020-03-04,1,0,Ireland,4853506,2,0.2857142857142857,0,0
2020-03-05,4,0,Ireland,4853506,6,0.8571428571428571,0,0
2020-03-06,7,0,Ireland,4853506,13,1.8571428571428572,0,0
2020-03-07,5,0,Ireland,4853506,18,2.5714285714285716,0,0
2020-03-08,1,0,Ireland,4853506,19,2.7142857142857144,0,0
2020-03-09,2,0,Ireland,4853506,21,2.857142857142857,0,0
2020-03-11,14,0,Ireland,4853506,35,4.857142857142857,0,0
2020-03-12,8,1,Ireland,4853506,43,5.857142857142857,1,0.14285714285714285
2020-03-13,27,0,Ireland,4853506,70,9.142857142857142,1,0.14285714285714285
2020-03-14,21,0,Ireland,4853506,91,11.142857142857142,1,0.14285714285714285
2020-03-15,38,1,Ireland,4853506,129,15.857142857142858,2,0.2857142857142857
2020-03-16,40,0,Ireland,4853506,169,21.428571428571427,2,0.2857142857142857
2020-03-17,54,0,Ireland,4853506,223,28.857142857142858,2,0.2857142857142857
2020-03-18,69,0,Ireland,4853506,292,36.714285714285715,2,0.2857142857142857
2020-03-19,74,0,Ireland,4853506,366,46.142857142857146,2,0.14285714285714285
2020-03-20,191,1,Ireland,4853506,557,69.57142857142857,3,0.2857142857142857
2020-03-21,126,0,Ireland,4853506,683,84.57142857142857,3,0.2857142857142857
2020-03-22,102,0,Ireland,4853506,785,93.71428571428571,3,0.14285714285714285
2020-03-23,121,1,Ireland,4853506,906,105.28571428571429,4,0.2857142857142857
