date,cum_vacs,new_vacs_all,new_vacs_first_dose_all,new_vacs_second_dose_all,cum_vacs_pfizer,cum_vacs_moderna,cum_vacs_astrazeneca,cum_persons_vaccinated_first_dose,cum_persons_vaccinated_second_dose,pct_pop_vaccinated_first_dose,pct_pop_vaccinated_second_dose,cum_vacs_elderly,cum_vacs_medical_profession,cum_vacs_medical_condition,cum_vacs_care_homes,cum_vacs_elderly_first_dose,cum_vacs_medical_profession_first_dose,cum_vacs_medical_condition_first_dose,cum_vacs_care_homes_first_dose,cum_vacs_elderly_second_dose,cum_vacs_medical_profession_second_dose,cum_vacs_medical_condition_second_dose,cum_vacs_care_homes_second_dose,new_vacs_pfizer,new_vacs_moderna,new_vacs_astrazeneca,new_vacs_elderly,new_vacs_medical_profession,new_vacs_medical_condition,new_vacs_care_homes,new_vacs_all_7day_rollsum,new_vacs_pfizer_7day_rollsum,new_vacs_moderna_7day_rollsum,new_vacs_astrazeneca_7day_rollsum
2020-12-27,23556,23556,23556,0,23556,0,0,23556,0,2.8e-4,0,8645,7751,1280,13144,8645,7751,1280,13144,0,0,0,0,23556,0,0,8645,7751,1280,13144,NA,NA,NA,NA
2020-12-28,42302,18746,18746,0,42302,0,0,42302,0,5.1e-4,0,16437,15100,2012,21997,16437,15100,2012,21997,0,0,0,0,18746,0,0,7792,7349,732,8853,NA,NA,NA,NA
2020-12-29,84882,42580,42580,0,84882,0,0,84882,0,0.00102,0,28902,36629,3090,38675,28902,36629,3090,38675,0,0,0,0,42580,0,0,12465,21529,1078,16678,NA,NA,NA,NA
2020-12-30,142771,57889,57889,0,142771,0,0,142771,0,0.00172,0,46299,67970,4688,59577,46299,67970,4688,59577,0,0,0,0,57889,0,0,17397,31341,1598,20902,NA,NA,NA,NA
2020-12-31,181234,38463,38463,0,181234,0,0,181234,0,0.00218,0,59322,86570,6499,74857,59322,86570,6499,74857,0,0,0,0,38463,0,0,13023,18600,1811,15280,NA,NA,NA,NA
2021-01-01,205848,24614,24614,0,205848,0,0,205848,0,0.00248,0,67073,96393,7574,87459,67073,96393,7574,87459,0,0,0,0,24614,0,0,7751,9823,1075,12602,NA,NA,NA,NA
2021-01-02,257273,51425,51425,0,257273,0,0,257273,0,0.00309,0,86320,119622,10053,108444,86320,119622,10053,108444,0,0,0,0,51425,0,0,19247,23229,2479,20985,257273,257273,0,0
2021-01-03,282513,25240,25240,0,282513,0,0,282513,0,0.0034,0,96148,130727,10983,119088,96148,130727,10983,119088,0,0,0,0,25240,0,0,9828,11105,930,10644,258957,258957,0,0
2021-01-04,331001,48488,48488,0,331001,0,0,331001,0,0.00398,0,111384,155621,13643,135000,111384,155621,13643,135000,0,0,0,0,48488,0,0,15236,24894,2660,15912,288699,288699,0,0
2021-01-05,383392,52391,52391,0,383392,0,0,383392,0,0.00461,0,127605,183085,16078,153188,127605,183084,16078,153188,0,1,0,0,52391,0,0,16221,27464,2435,18188,298510,298510,0,0
2021-01-06,442087,58695,58695,0,442087,0,0,442087,0,0.00532,0,145357,213843,19495,174283,145357,213842,19495,174283,0,1,0,0,58695,0,0,17752,30758,3417,21095,299316,299316,0,0
2021-01-07,500482,58395,58395,0,500482,0,0,500482,0,0.00602,0,163108,244183,22501,192155,163107,244182,22501,192155,1,1,0,0,58395,0,0,17751,30340,3006,17872,319248,319248,0,0
2021-01-08,560606,60124,60124,0,560606,0,0,560606,0,0.00674,0,182546,275609,25812,211823,182541,275608,25812,211823,5,1,0,0,60124,0,0,19438,31426,3311,19668,354758,354758,0,0
2021-01-09,617807,57201,57201,0,617807,0,0,617807,0,0.00743,0,204836,300308,28131,234751,204827,300307,28131,234751,9,1,0,0,57201,0,0,22290,24699,2319,22928,360534,360534,0,0
2021-01-10,651100,33293,33293,0,651100,0,0,651100,0,0.00783,0,218066,314377,29453,246556,218055,314376,29453,246556,11,1,0,0,33293,0,0,13230,14069,1322,11805,368587,368587,0,0
2021-01-11,716699,65599,65599,0,716699,0,0,716699,0,0.00862,0,241064,345676,32401,266829,241053,345675,32401,266829,11,1,0,0,65599,0,0,22998,31299,2948,20273,385698,385698,0,0
2021-01-12,798714,82015,82015,0,798714,0,0,798714,0,0.0096,0,266608,387984,35556,291026,266597,387983,35556,291026,11,1,0,0,82015,0,0,25544,42308,3155,24197,415322,415322,0,0
2021-01-13,897715,99001,99001,0,896920,795,0,897715,0,0.01079,0,298974,440206,38978,320521,298963,440205,38978,320521,11,1,0,0,98206,795,0,32366,52222,3422,29495,455628,454833,795,0
2021-01-14,997821,100106,99991,115,992377,5444,0,997706,115,0.012,0,325223,491412,41330,353180,325157,491407,41330,353180,66,5,0,0,95457,4649,0,26249,51206,2352,32659,497339,491895,5444,0
2021-01-15,1090569,92748,92319,429,1079674,10895,0,1090025,544,0.01311,1e-5,354975,538641,44949,381321,354796,538557,44940,381232,179,84,9,89,87297,5451,0,29752,47229,3619,28141,529963,519068,10895,0
2021-01-16,1147697,57128,56730,398,1134944,12753,0,1146755,942,0.01379,1e-5,375859,563707,46988,401238,375489,563515,46918,400947,370,192,70,291,55270,1858,0,20884,25066,2039,19917,529890,517137,12753,0
2021-01-17,1192215,44518,30907,13611,1178047,14168,0,1177662,14553,0.01416,1.7e-4,392613,583253,48710,419128,385923,578169,48045,410895,6690,5084,665,8233,43103,1415,0,16754,19546,1722,17890,541115,526947,14168,0
2021-01-18,1266426,74211,57801,16410,1250324,16102,0,1235463,30963,0.01486,3.7e-4,419868,619019,50816,439809,407515,606863,49617,424042,12353,12156,1199,15767,72277,1934,0,27255,35766,2106,20681,549727,533625,16102,0
2021-01-19,1360998,94572,67549,27023,1343373,17625,0,1303012,57986,0.01567,7e-4,452349,667504,54073,466865,430636,642404,52082,440522,21713,25100,1991,26343,93049,1523,0,32481,48485,3257,27056,562284,544659,17625,0
2021-01-20,1489306,128308,77765,50543,1470390,18916,0,1380777,108529,0.0166,0.0013,494237,729706,57971,509367,457702,679302,55083,463050,36535,50404,2888,46317,127017,1291,0,41888,62202,3898,42502,591591,573470,18121,0
2021-01-21,1584483,95177,60265,34912,1564468,20015,0,1441042,143441,0.01733,0.00172,531370,771702,63705,540296,482000,705982,58310,480632,49370,65720,5395,59664,94078,1099,0,37133,41996,5734,30929,586662,572091,14571,0
2021-01-22,1698749,114266,83714,30552,1677396,21353,0,1524756,173993,0.01833,0.00209,572257,823230,67280,582461,510592,743343,60996,508173,61665,79887,6284,74288,112928,1338,0,40887,51528,3575,42165,608180,597722,10458,0
2021-01-23,1790389,91640,48717,42923,1768653,21736,0,1573473,216916,0.01892,0.00261,606194,863275,70535,613502,529018,763097,62176,521893,77176,100178,8359,91609,91257,383,0,33937,40045,3255,31041,642692,633709,8983,0
2021-01-24,1856213,65824,37902,27922,1834233,21980,0,1611375,244838,0.01938,0.00294,628682,890149,71351,637470,542393,777932,62494,533689,86289,112217,8857,103781,65580,244,0,22488,26874,816,23968,663998,656186,7812,0
2021-01-25,1953120,96907,57603,39304,1929666,23454,0,1668978,284142,0.02007,0.00342,667982,932788,74670,663011,569878,799963,64083,546360,98104,132825,10587,116651,95433,1474,0,39300,42639,3319,25541,686694,679342,7352,0
2021-01-26,2055735,102615,53228,49387,2030691,25044,0,1722206,333529,0.02071,0.00401,706193,980568,78307,690788,594716,820378,65383,558478,111477,160190,12924,132310,101025,1590,0,38211,47780,3637,27777,694737,687318,7419,0
2021-01-27,2168070,112335,53913,58422,2141116,26952,2,1776119,391951,0.02136,0.00471,746275,1034677,83341,722226,617956,842642,67174,570647,128319,192035,16167,151579,110425,1908,2,40082,54109,5034,31438,678764,670726,8036,2
2021-01-28,2268309,100239,51552,48687,2234873,33434,2,1827671,440638,0.02198,0.0053,782824,1083459,87463,748521,639634,865644,68697,582516,143190,217815,18766,166005,93757,6482,0,36549,48782,4122,26295,683826,670405,13419,2
2021-01-29,2377945,109636,56539,53097,2343106,34837,2,1884210,493735,0.02266,0.00594,823411,1134793,92727,776475,662078,889812,70909,593473,161333,244981,21818,183002,108233,1403,0,40587,51334,5264,27954,679196,665710,13484,2
2021-01-30,2463468,85523,38554,46969,2427824,35642,2,1922764,540704,0.02312,0.0065,855775,1174490,96354,801506,677552,907891,72295,601308,178223,266599,24059,200198,84718,805,0,32364,39697,3627,25031,673079,659171,13906,2
2021-01-31,2525887,62419,31286,31133,2489901,35984,2,1954050,571837,0.0235,0.00688,879214,1202762,98383,817121,691123,922137,73453,607085,188091,280625,24930,210036,62077,342,0,23439,28272,2029,15615,669674,655668,14004,2
2021-02-01,2640053,114166,48886,65280,2602490,37561,2,2002936,637117,0.02408,0.00766,919261,1259347,101907,845865,710539,945997,75265,616832,208722,313350,26642,229033,112589,1577,0,40047,56585,3524,28744,686933,672824,14107,2
2021-02-02,2766105,126052,56750,69302,2726513,39590,2,2059686,706419,0.02477,0.00849,959938,1325086,106800,878022,728771,978209,77740,626496,231167,346877,29060,251526,124023,2029,0,40677,65739,4893,32157,710370,695822,14546,2
2021-02-03,2906683,140578,56452,84126,2861640,45041,2,2116138,790545,0.02544,0.00951,1011458,1392785,112222,915317,750574,1005185,79871,637305,260884,387600,32351,278012,135127,5451,0,51520,67699,5422,37295,738613,720524,18089,0
2021-02-04,3040729,134046,61997,72049,2990664,50063,2,2178135,862594,0.02619,0.01037,1056266,1462042,116668,947601,771321,1040469,82054,646609,284945,421573,34614,300992,129024,5022,0,44808,69257,4446,32284,772420,755791,16629,0
2021-02-05,3171624,130895,58643,72252,3117490,54132,2,2236778,934846,0.0269,0.01124,1105569,1525154,121449,978982,794677,1069520,83540,656020,310892,455634,37909,322962,126826,4069,0,49303,63112,4781,31381,793679,774384,19295,0
2021-02-06,3274759,103135,48047,55088,3217223,57534,2,2284825,989934,0.02747,0.0119,1141098,1576357,125923,1005742,812142,1094468,85385,664901,328956,481889,40538,340841,99733,3402,0,35529,51203,4474,26760,811291,789399,21892,0
2021-02-07,3333935,59176,32699,26477,3272939,60994,2,2317524,1016411,0.02787,0.01222,1163697,1603476,128618,1019543,824983,1110157,86616,670532,338714,493319,42002,349011,55716,3460,0,22599,27119,2695,13801,808048,783038,25010,0
2021-02-08,3441166,107231,55712,51519,3376200,64948,18,2373236,1067930,0.02854,0.01284,1215718,1645887,132477,1039076,857445,1128359,88422,678074,358273,517528,44055,361002,103261,3954,16,52021,42411,3859,19533,801113,773710,27387,16
2021-02-09,3565286,124120,59754,64366,3496861,68217,208,2432990,1132296,0.02925,0.01361,1274059,1697604,136734,1061315,893369,1146466,91104,686484,380690,551138,45630,374831,120661,3269,190,58341,51717,4257,22239,799181,770348,28627,206
2021-02-10,3713007,147721,74888,72833,3632148,73147,7712,2507878,1205129,0.03015,0.01449,1336649,1765805,140480,1088971,931936,1175905,92708,696510,404713,589900,47772,392461,135287,4930,7504,62590,68201,3746,27656,806324,770508,28106,7710
2021-02-11,3856207,143200,70883,72317,3755796,79098,21313,2578761,1277446,0.03101,0.01536,1394941,1835478,145746,1114267,966083,1206933,94954,705876,428858,628545,50792,408391,123648,5951,13601,58292,69673,5266,25296,815478,765132,29035,21311
2021-02-12,4013429,157222,79399,77823,3889767,88635,35027,2658160,1355269,0.03196,0.0163,1464496,1907130,151837,1140853,1007074,1238974,97619,715451,457422,668156,54218,425402,133971,9537,13714,69555,71652,6091,26586,841805,772277,34503,35025
2021-02-13,4122874,109445,63016,46429,3983539,92007,47328,2721176,1401698,0.03272,0.01685,1519166,1951588,156349,1158353,1041449,1263835,99385,722192,477717,687753,56964,436161,93772,3372,12301,54670,44458,4512,17500,848115,766316,34473,47326
2021-02-14,4189167,66293,39528,26765,4040000,94859,54308,2760704,1428463,0.03319,0.01718,1556993,1975811,157927,1166684,1065660,1277148,100202,725580,491333,698663,57725,441104,56461,2852,6980,37827,24223,1578,8331,855232,767061,33865,54306
2021-02-15,4315489,126322,70571,55751,4148054,98179,69256,2831275,1484214,0.03404,0.01785,1623164,2024467,161755,1186250,1106126,1302462,102341,732086,517038,722005,59414,454164,108054,3320,14948,66171,48656,3828,19566,874323,771854,33231,69238
2021-02-16,4451287,135798,81193,54605,4255902,102688,92697,2912468,1538819,0.03502,0.0185,1688243,2082953,164391,1204297,1147678,1337839,103852,738780,540565,745114,60539,465517,107848,4509,23441,65079,58486,2636,18047,886001,759041,34471,92489
2021-02-17,4599156,147869,93504,54365,4377986,109531,111639,3005972,1593184,0.03614,0.01916,1766229,2140195,169241,1225777,1202978,1370548,106657,747035,563251,769647,62584,478742,122084,6843,18942,77986,57242,4850,21480,886149,745838,36384,103927
2021-02-18,4742383,143227,91361,51866,4491316,116596,134471,3097333,1645050,0.03724,0.01978,1840075,2198113,172587,1245747,1254224,1405946,108377,754685,585851,792167,64210,491062,113330,7065,22832,73846,57918,3346,19970,886176,735520,37498,113158
2021-02-19,4890057,147674,94626,53048,4609373,124452,156232,3191959,1698098,0.03838,0.02042,1919174,2254545,177140,1263462,1311178,1438609,110815,761336,607996,815936,66325,502126,118057,7856,21761,79099,56432,4553,17715,876628,719606,35817,121205
2021-02-20,5001535,111478,74238,37240,4694932,129911,176692,3266197,1735338,0.03927,0.02087,1978419,2297393,180701,1276460,1353601,1466605,113032,765165,624818,830788,67669,511295,85559,5459,20460,59245,42848,3561,12998,878661,711393,37904,129364
2021-02-21,5086984,85449,56478,28971,4760677,134131,192176,3322675,1764309,0.03995,0.02121,2025561,2328929,183209,1285687,1386979,1486967,114152,766973,638582,841962,69057,518714,65745,4220,15484,47142,31536,2508,9227,897817,720677,39272,137868
2021-02-22,5230085,143101,96685,46416,4872878,141417,215790,3419360,1810725,0.04111,0.02177,2103309,2382884,187901,1302881,1444901,1520163,117092,773232,658408,862721,70809,529649,112201,7286,23614,77748,53955,4692,17194,914596,724824,43238,146534
2021-02-23,5373222,143137,98934,44203,4987095,147571,238556,3518294,1854928,0.0423,0.0223,2180808,2435309,192678,1320103,1503334,1552902,120068,780493,677474,882407,72610,539610,114217,6154,22766,77499,52425,4777,17222,921935,731193,44883,145859
