date,cum_vacs,new_vacs_all,new_vacs_first_dose_all,new_vacs_second_dose_all,cum_vacs_pfizer,cum_vacs_moderna,cum_vacs_astrazeneca,cum_persons_vaccinated_first_dose,cum_persons_vaccinated_second_dose,pct_pop_vaccinated_first_dose,pct_pop_vaccinated_second_dose,cum_vacs_elderly,cum_vacs_medical_profession,cum_vacs_medical_condition,cum_vacs_care_homes,cum_vacs_elderly_first_dose,cum_vacs_medical_profession_first_dose,cum_vacs_medical_condition_first_dose,cum_vacs_care_homes_first_dose,cum_vacs_elderly_second_dose,cum_vacs_medical_profession_second_dose,cum_vacs_medical_condition_second_dose,cum_vacs_care_homes_second_dose,new_vacs_pfizer,new_vacs_moderna,new_vacs_astrazeneca,new_vacs_elderly,new_vacs_medical_profession,new_vacs_medical_condition,new_vacs_care_homes,new_vacs_all_7day_rollsum,new_vacs_pfizer_7day_rollsum,new_vacs_moderna_7day_rollsum,new_vacs_astrazeneca_7day_rollsum
2020-12-27,23556,23556,23556,0,23556,0,0,23556,0,2.8e-4,0,8645,7751,1280,13144,8645,7751,1280,13144,0,0,0,0,23556,0,0,8645,7751,1280,13144,NA,NA,NA,NA
2020-12-28,42302,18746,18746,0,42302,0,0,42302,0,5.1e-4,0,16437,15100,2012,21997,16437,15100,2012,21997,0,0,0,0,18746,0,0,7792,7349,732,8853,NA,NA,NA,NA
2020-12-29,84882,42580,42580,0,84882,0,0,84882,0,0.00102,0,28902,36629,3090,38675,28902,36629,3090,38675,0,0,0,0,42580,0,0,12465,21529,1078,16678,NA,NA,NA,NA
2020-12-30,142830,57948,57948,0,142830,0,0,142830,0,0.00172,0,46299,68029,4688,59577,46299,68029,4688,59577,0,0,0,0,57948,0,0,17397,31400,1598,20902,NA,NA,NA,NA
2020-12-31,181350,38520,38520,0,181350,0,0,181350,0,0.00218,0,59357,86647,6499,74896,59357,86647,6499,74896,0,0,0,0,38520,0,0,13058,18618,1811,15319,NA,NA,NA,NA
2021-01-01,205964,24614,24614,0,205964,0,0,205964,0,0.00248,0,67108,96470,7574,87498,67108,96470,7574,87498,0,0,0,0,24614,0,0,7751,9823,1075,12602,NA,NA,NA,NA
2021-01-02,257575,51611,51611,0,257575,0,0,257575,0,0.0031,0,86356,119884,10053,108484,86356,119884,10053,108484,0,0,0,0,51611,0,0,19248,23414,2479,20986,257575,257575,0,0
2021-01-03,282566,24991,24991,0,282566,0,0,282566,0,0.0034,0,96184,130740,10983,119128,96184,130740,10983,119128,0,0,0,0,24991,0,0,9828,10856,930,10644,259010,259010,0,0
2021-01-04,331053,48487,48487,0,331053,0,0,331053,0,0.00398,0,111420,155633,13643,135040,111420,155633,13643,135040,0,0,0,0,48487,0,0,15236,24893,2660,15912,288751,288751,0,0
2021-01-05,383444,52391,52391,0,383444,0,0,383444,0,0.00461,0,127641,183097,16078,153228,127641,183096,16078,153228,0,1,0,0,52391,0,0,16221,27464,2435,18188,298562,298562,0,0
2021-01-06,442141,58697,58697,0,442141,0,0,442141,0,0.00532,0,145393,213858,19494,174323,145393,213857,19494,174323,0,1,0,0,58697,0,0,17752,30761,3416,21095,299311,299311,0,0
2021-01-07,500542,58401,58401,0,500542,0,0,500542,0,0.00602,0,163144,244205,22500,192195,163143,244204,22500,192195,1,1,0,0,58401,0,0,17751,30347,3006,17872,319192,319192,0,0
2021-01-08,560840,60298,60298,0,560840,0,0,560840,0,0.00674,0,182658,275710,25812,211913,182653,275709,25812,211913,5,1,0,0,60298,0,0,19514,31505,3312,19718,354876,354876,0,0
2021-01-09,618041,57201,57201,0,618041,0,0,618041,0,0.00743,0,204948,300409,28131,234841,204939,300408,28131,234841,9,1,0,0,57201,0,0,22290,24699,2319,22928,360466,360466,0,0
2021-01-10,651334,33293,33293,0,651334,0,0,651334,0,0.00783,0,218178,314478,29453,246646,218167,314477,29453,246646,11,1,0,0,33293,0,0,13230,14069,1322,11805,368768,368768,0,0
2021-01-11,716932,65598,65598,0,716932,0,0,716932,0,0.00862,0,241173,345781,32398,266918,241162,345780,32398,266918,11,1,0,0,65598,0,0,22995,31303,2945,20272,385879,385879,0,0
2021-01-12,798947,82015,82015,0,798947,0,0,798947,0,0.00961,0,266712,388096,35551,291115,266701,388095,35551,291115,11,1,0,0,82015,0,0,25539,42315,3153,24197,415503,415503,0,0
2021-01-13,897947,99000,99000,0,897152,795,0,897947,0,0.0108,0,299078,440317,38973,320610,299067,440316,38973,320610,11,1,0,0,98205,795,0,32366,52221,3422,29495,455806,455011,795,0
2021-01-14,998059,100112,99997,115,992615,5444,0,997944,115,0.012,0,325327,491530,41324,353269,325261,491525,41324,353269,66,5,0,0,95463,4649,0,26249,51213,2351,32659,497517,492073,5444,0
2021-01-15,1090803,92744,92315,429,1079908,10895,0,1090259,544,0.01311,1e-5,355078,538757,44942,381410,354899,538673,44933,381321,179,84,9,89,87293,5451,0,29751,47227,3618,28141,529963,519068,10895,0
2021-01-16,1148113,57310,56912,398,1135360,12753,0,1147171,942,0.01379,1e-5,376057,563897,46981,401431,375687,563705,46911,401140,370,192,70,291,55452,1858,0,20979,25140,2039,20021,530072,517319,12753,0
2021-01-17,1192631,44518,30907,13611,1178463,14168,0,1178078,14553,0.01417,1.7e-4,392811,583443,48703,419321,386121,578359,48038,411088,6690,5084,665,8233,43103,1415,0,16754,19546,1722,17890,541297,527129,14168,0
2021-01-18,1266834,74203,57793,16410,1250732,16102,0,1235871,30963,0.01486,3.7e-4,420060,619210,50809,440002,407707,607054,49610,424235,12353,12156,1199,15767,72269,1934,0,27249,35767,2106,20681,549902,533800,16102,0
2021-01-19,1361415,94581,67558,27023,1343790,17625,0,1303429,57986,0.01567,7e-4,452546,667697,54066,467065,430833,642597,52075,440722,21713,25100,1991,26343,93058,1523,0,32486,48487,3257,27063,562468,544843,17625,0
2021-01-20,1489722,128307,77763,50544,1470806,18916,0,1381192,108530,0.01661,0.0013,494433,729899,57964,509566,457898,679494,55076,463249,36535,50405,2888,46317,127016,1291,0,41887,62202,3898,42501,591775,573654,18121,0
2021-01-21,1584901,95179,60268,34911,1564886,20015,0,1441460,143441,0.01733,0.00172,531566,771898,63698,540494,482196,706177,58303,480831,49370,65721,5395,59663,94080,1099,0,37133,41999,5734,30928,586842,572271,14571,0
2021-01-22,1699222,114321,83716,30605,1677869,21353,0,1525176,174046,0.01834,0.00209,572492,823440,67273,582695,510791,743540,60989,508369,61701,79900,6284,74326,112983,1338,0,40926,51542,3575,42201,608419,597961,10458,0
2021-01-23,1791050,91828,48741,43087,1769314,21736,0,1573917,217133,0.01892,0.00261,606510,863576,70528,613816,529229,763295,62169,522095,77281,100281,8359,91721,91445,383,0,34018,40136,3255,31121,642937,633954,8983,0
2021-01-24,1856984,65934,37906,28028,1835004,21980,0,1611823,245161,0.01938,0.00295,629061,890486,71416,637844,542605,778130,62490,533891,86456,112356,8926,103953,65690,244,0,22551,26910,888,24028,664353,656541,7812,0
2021-01-25,1954074,97090,57684,39406,1930620,23454,0,1669507,284567,0.02007,0.00342,668409,933211,74833,663398,570128,800185,64137,546562,98281,133026,10696,116836,95616,1474,0,39348,42725,3417,25554,687240,679888,7352,0
2021-01-26,2056648,102574,53178,49396,2031604,25044,0,1722685,333963,0.02071,0.00402,706585,980985,78470,691126,594931,820585,65437,558631,111654,160400,13033,132495,100984,1590,0,38176,47774,3637,27728,695233,687814,7419,0
2021-01-27,2169161,112513,53926,58587,2142205,26954,2,1776611,392550,0.02136,0.00472,746727,1035192,83505,722645,618184,842851,67228,570812,128543,192341,16277,151833,110601,1910,2,40142,54207,5035,31519,679439,671399,8038,2
2021-01-28,2269420,100259,51552,48707,2235982,33436,2,1828163,441257,0.02198,0.00531,783275,1083995,87627,748940,639861,865854,68751,582681,143414,218141,18876,166259,93777,6482,0,36548,48803,4122,26295,684519,671096,13421,2
2021-01-29,2379086,109666,56541,53125,2344245,34839,2,1884704,494382,0.02266,0.00594,823862,1135359,92891,776894,662305,890024,70963,593638,161557,245335,21928,183256,108263,1403,0,40587,51364,5264,27954,679864,666376,13486,2
2021-01-30,2464918,85832,38699,47133,2429272,35644,2,1923403,541515,0.02313,0.00651,856310,1175261,96524,802022,677784,908239,72351,601476,178526,267022,24173,200546,85027,805,0,32448,39902,3633,25128,673868,659958,13908,2
2021-01-31,2527338,62420,31287,31133,2491350,35986,2,1954690,572648,0.0235,0.00689,879749,1203534,98553,817637,691355,922486,73509,607253,188394,281048,25044,210384,62078,342,0,23439,28273,2029,15615,670354,656346,14006,2
2021-02-01,2641669,114331,48923,65408,2604104,37563,2,2003613,638056,0.02409,0.00767,919867,1260205,102077,846463,710784,946374,75321,617012,209083,313831,26756,229451,112754,1577,0,40118,56671,3524,28826,687595,673484,14109,2
2021-02-02,2767735,126066,56755,69311,2728141,39592,2,2060368,707367,0.02477,0.00851,960547,1325955,106970,878621,729017,978590,77796,626675,231530,347365,29174,251946,124037,2029,0,40680,65750,4893,32158,711087,696537,14548,2
2021-02-03,2908418,140683,56549,84134,2863373,45043,2,2116917,791501,0.02545,0.00952,1012102,1393721,112391,915939,750855,1005622,79927,637508,261247,388099,32464,278431,135232,5451,0,51555,67766,5421,37318,739257,721168,18089,0
2021-02-04,3042468,134050,62001,72049,2992399,50067,2,2178918,863550,0.0262,0.01038,1056913,1462981,116837,948223,771605,1040909,82110,646812,285308,422072,34727,301411,129026,5024,0,44811,69260,4446,32284,773048,756417,16631,0
2021-02-05,3173278,130810,58676,72134,3119140,54136,2,2237594,935684,0.0269,0.01125,1106215,1526010,121618,979603,794960,1069995,83596,656222,311255,456015,38022,323381,126741,4069,0,49302,63029,4781,31380,794192,774895,19297,0
2021-02-06,3276413,103135,48047,55088,3218873,57538,2,2285641,990772,0.02748,0.01191,1141744,1577213,126092,1006363,812425,1094943,85441,665103,329319,482270,40651,341260,99733,3402,0,35529,51203,4474,26760,811495,789601,21894,0
2021-02-07,3335589,59176,32699,26477,3274589,60998,2,2318340,1017249,0.02788,0.01223,1164343,1604332,128787,1020164,825266,1110632,86672,670734,339077,493700,42115,349430,55716,3460,0,22599,27119,2695,13801,808251,783239,25012,0
2021-02-08,3442920,107331,55713,51618,3377950,64952,18,2374053,1068867,0.02855,0.01285,1216361,1646848,132644,1039697,857727,1128836,88478,678276,358634,518012,44166,361421,103361,3954,16,52018,42516,3857,19533,801251,773846,27389,16
2021-02-09,3567041,124121,59755,64366,3498612,68221,208,2433808,1133233,0.02926,0.01363,1274696,1698574,136899,1061936,893650,1146945,91160,686686,381046,551629,45739,375250,120662,3269,190,58335,51726,4255,22239,799306,770471,28629,206
2021-02-10,3714891,147850,74888,72962,3634028,73151,7712,2508696,1206195,0.03016,0.0145,1337286,1766904,140645,1089592,932217,1176384,92764,696712,405069,590520,47881,392880,135416,4930,7504,62590,68330,3746,27656,806473,770655,28108,7710
2021-02-11,3858164,143273,70950,72323,3757749,79102,21313,2579646,1278518,0.03102,0.01537,1395580,1836647,145912,1114892,966364,1207477,95010,706080,429216,629170,50902,408812,123721,5951,13601,58294,69743,5267,25300,815696,765350,29035,21311
2021-02-12,4015610,157446,79422,78024,3891936,88639,35035,2659068,1356542,0.03197,0.01631,1465156,1908499,152006,1141498,1007360,1239535,97679,715658,457796,668964,54327,425840,134187,9537,13722,69576,71852,6094,26606,842332,772796,34503,35033
2021-02-13,4125220,109610,63114,46496,3985873,92011,47336,2722182,1403038,0.03273,0.01687,1519879,1953037,156530,1159052,1041769,1264452,99445,722439,478110,688585,57085,436613,93937,3372,12301,54723,44538,4524,17554,848807,767000,34473,47334
2021-02-14,4191513,66293,39528,26765,4042334,94863,54316,2761710,1429803,0.03321,0.01719,1557706,1977260,158108,1167383,1065980,1277765,100262,725827,491726,699495,57846,441556,56461,2852,6980,37827,24223,1578,8331,855924,767745,33865,54314
2021-02-15,4318012,126499,70628,55871,4150507,98183,69322,2832338,1485674,0.03406,0.01786,1623915,2026037,161994,1186951,1106445,1303137,102401,732333,517470,722900,59593,454618,108173,3320,15006,66209,48777,3886,19568,875092,772557,33231,69304
2021-02-16,4453861,135849,81234,54615,4258368,102692,92801,2913572,1540289,0.03503,0.01852,1688997,2084569,164630,1205004,1147996,1338556,103912,739027,541001,746013,60718,465977,107861,4509,23479,65082,58532,2636,18053,886820,759756,34471,92593
2021-02-17,4601920,148059,93675,54384,4380584,109535,111801,3007247,1594673,0.03616,0.01917,1767005,2141955,169481,1226525,1203309,1371396,106717,747317,563696,770559,62764,479208,122216,6843,19000,78008,57386,4851,21521,887029,746556,36384,104089
2021-02-18,4745274,143354,91483,51871,4493983,116600,134691,3098730,1646544,0.03726,0.0198,1840871,2199972,172827,1246508,1254575,1406888,108437,754980,586296,793084,64390,491528,113399,7065,22890,73866,58017,3346,19983,887110,736234,37498,113378
2021-02-19,4893514,148240,95054,53186,4612348,124484,156682,3193784,1699730,0.0384,0.02044,1920025,2256766,177451,1264331,1311543,1439841,110945,761704,608482,816925,66506,502627,118365,7884,21991,79154,56794,4624,17823,877904,720412,35845,121647
2021-02-20,5005321,111807,74284,37523,4698232,129943,177146,3268068,1737253,0.0393,0.02089,1979365,2299799,181031,1277450,1353976,1467868,113165,765542,625389,831931,67866,511908,85884,5459,20464,59340,43033,3580,13119,880101,712359,37932,129810
2021-02-21,5090839,85518,56535,28983,4764045,134163,192631,3324603,1766236,0.03998,0.02124,2026516,2331354,183541,1286725,1387355,1488247,114286,767388,639161,843107,69255,519337,65813,4220,15485,47151,31555,2510,9275,899326,721711,39300,138315
2021-02-22,5239733,148894,97410,51484,4881535,141462,216736,3422013,1817720,0.04115,0.02186,2104440,2390821,188337,1304121,1445310,1522131,117229,773674,659130,868690,71108,530447,117490,7299,24105,77924,59467,4796,17396,921721,731028,43279,147414
2021-02-23,5385336,145603,100909,44694,4996832,147713,240791,3522922,1862414,0.04236,0.02239,2182263,2445170,193260,1321661,1503906,1556490,120330,781138,678357,888680,72930,540523,115297,6251,24055,77823,54349,4923,17540,931475,738464,45021,147990
2021-02-24,5544145,158809,110360,48449,5118081,155078,270986,3633282,1910863,0.04369,0.02298,2265314,2508039,198913,1338349,1566885,1597085,124153,788183,698429,910954,74760,550166,121249,7365,30195,83051,62869,5653,16688,942225,737497,45543,159185
