date,cum_vacs,new_vacs_all,new_vacs_first_dose_all,new_vacs_second_dose_all,cum_vacs_pfizer,cum_vacs_moderna,cum_vacs_astrazeneca,cum_persons_vaccinated_first_dose,cum_persons_vaccinated_second_dose,pct_pop_vaccinated_first_dose,pct_pop_vaccinated_second_dose,cum_vacs_elderly,cum_vacs_medical_profession,cum_vacs_medical_condition,cum_vacs_care_homes,cum_vacs_elderly_first_dose,cum_vacs_medical_profession_first_dose,cum_vacs_medical_condition_first_dose,cum_vacs_care_homes_first_dose,cum_vacs_elderly_second_dose,cum_vacs_medical_profession_second_dose,cum_vacs_medical_condition_second_dose,cum_vacs_care_homes_second_dose,new_vacs_pfizer,new_vacs_moderna,new_vacs_astrazeneca,new_vacs_elderly,new_vacs_medical_profession,new_vacs_medical_condition,new_vacs_care_homes,new_vacs_all_7day_rollsum,new_vacs_pfizer_7day_rollsum,new_vacs_moderna_7day_rollsum,new_vacs_astrazeneca_7day_rollsum
2020-12-27,23555,23555,23555,0,23555,0,0,23555,0,2.8e-4,0,8645,7751,1280,13144,8645,7751,1280,13144,0,0,0,0,23555,0,0,8645,7751,1280,13144,NA,NA,NA,NA
2020-12-28,42301,18746,18746,0,42301,0,0,42301,0,5.1e-4,0,16437,15100,2012,21997,16437,15100,2012,21997,0,0,0,0,18746,0,0,7792,7349,732,8853,NA,NA,NA,NA
2020-12-29,84881,42580,42580,0,84881,0,0,84881,0,0.00102,0,28902,36629,3090,38675,28902,36629,3090,38675,0,0,0,0,42580,0,0,12465,21529,1078,16678,NA,NA,NA,NA
2020-12-30,142825,57944,57944,0,142825,0,0,142825,0,0.00172,0,46296,68028,4688,59576,46296,68028,4688,59576,0,0,0,0,57944,0,0,17394,31399,1598,20901,NA,NA,NA,NA
2020-12-31,181446,38621,38621,0,181446,0,0,181446,0,0.00218,0,59393,86683,6506,74937,59393,86683,6506,74937,0,0,0,0,38621,0,0,13097,18655,1818,15361,NA,NA,NA,NA
2021-01-01,206200,24754,24754,0,206200,0,0,206200,0,0.00248,0,67142,96648,7581,87537,67142,96648,7581,87537,0,0,0,0,24754,0,0,7749,9965,1075,12600,NA,NA,NA,NA
2021-01-02,258093,51893,51893,0,258093,0,0,258093,0,0.0031,0,86405,120323,10059,108546,86405,120323,10059,108546,0,0,0,0,51893,0,0,19263,23675,2478,21009,258093,258093,0,0
2021-01-03,283083,24990,24990,0,283083,0,0,283083,0,0.0034,0,96232,131179,10989,119189,96232,131179,10989,119189,0,0,0,0,24990,0,0,9827,10856,930,10643,259528,259528,0,0
2021-01-04,331690,48607,48607,0,331690,0,0,331690,0,0.00399,0,111466,156194,13649,135100,111466,156194,13649,135100,0,0,0,0,48607,0,0,15234,25015,2660,15911,289389,289389,0,0
2021-01-05,384082,52392,52392,0,384082,0,0,384082,0,0.00462,0,127685,183661,16084,153286,127685,183660,16084,153286,0,1,0,0,52392,0,0,16219,27467,2435,18186,299201,299201,0,0
2021-01-06,442761,58679,58679,0,442761,0,0,442761,0,0.00532,0,145422,214417,19498,174368,145422,214416,19498,174368,0,1,0,0,58679,0,0,17737,30756,3414,21082,299936,299936,0,0
2021-01-07,501134,58373,58373,0,501134,0,0,501134,0,0.00603,0,163145,244764,22504,192213,163144,244763,22504,192213,1,1,0,0,58373,0,0,17723,30347,3006,17845,319688,319688,0,0
2021-01-08,561523,60389,60389,0,561523,0,0,561523,0,0.00675,0,182679,276312,25816,211980,182674,276311,25816,211980,5,1,0,0,60389,0,0,19534,31548,3312,19767,355323,355323,0,0
2021-01-09,618722,57199,57199,0,618722,0,0,618722,0,0.0074400000000000004,0,204967,301013,28135,234905,204958,301012,28135,234905,9,1,0,0,57199,0,0,22288,24701,2319,22925,360629,360629,0,0
2021-01-10,652012,33290,33290,0,652012,0,0,652012,0,0.00784,0,218197,315080,29457,246709,218186,315079,29457,246709,11,1,0,0,33290,0,0,13230,14067,1322,11804,368929,368929,0,0
2021-01-11,717607,65595,65595,0,717607,0,0,717607,0,0.00863,0,241191,346382,32402,266980,241180,346381,32402,266980,11,1,0,0,65595,0,0,22994,31302,2945,20271,385917,385917,0,0
2021-01-12,799614,82007,82007,0,799614,0,0,799614,0,0.00961,0,266726,388693,35554,291173,266715,388692,35554,291173,11,1,0,0,82007,0,0,25535,42311,3152,24193,415532,415532,0,0
2021-01-13,898636,99022,99022,0,897841,795,0,898636,0,0.01081,0,299099,440927,38976,320679,299088,440926,38976,320679,11,1,0,0,98227,795,0,32373,52234,3422,29506,455875,455080,795,0
2021-01-14,998760,100124,100009,115,993316,5444,0,998645,115,0.01201,0,325349,492140,41327,353348,325283,492135,41327,353348,66,5,0,0,95475,4649,0,26250,51213,2351,32669,497626,492182,5444,0
2021-01-15,1091444,92684,92255,429,1080549,10895,0,1090900,544,0.01312,1e-5,355094,539332,44945,381467,354915,539248,44936,381378,179,84,9,89,87233,5451,0,29745,47192,3618,28119,529921,519026,10895,0
2021-01-16,1148559,57115,56718,397,1135806,12753,0,1147618,941,0.0138,1e-5,376070,564426,46984,401342,375700,564235,46914,401051,370,191,70,291,55257,1858,0,20976,25094,2039,19875,529837,517084,12753,0
2021-01-17,1193111,44552,30942,13610,1178943,14168,0,1178560,14551,0.01417,1.7e-4,392820,584013,48707,419228,386130,578930,48042,410995,6690,5083,665,8233,43137,1415,0,16750,19587,1723,17886,541099,526931,14168,0
2021-01-18,1267341,74230,57820,16410,1251239,16102,0,1236380,30961,0.01487,3.7e-4,420071,619806,50815,439912,407718,607651,49616,424145,12353,12155,1199,15767,72296,1934,0,27251,35793,2108,20684,549734,533632,16102,0
2021-01-19,1362299,94958,67727,27231,1344674,17625,0,1304107,58192,0.01568,7e-4,452550,668544,54072,467025,430741,643365,52080,440630,21809,25179,1992,26395,93435,1523,0,32479,48738,3257,27113,562685,545060,17625,0
2021-01-20,1490947,128648,77993,50655,1472030,18917,0,1382100,108847,0.01662,0.00131,494585,730949,57970,509650,457923,680400,55081,463248,36662,50549,2889,46402,127356,1292,0,42035,62405,3898,42625,592311,574189,18122,0
2021-01-21,1586927,95980,60546,35434,1566910,20017,0,1442646,144281,0.01735,0.00173,532080,774844,62198,540682,482457,707111,58307,480848,49623,67733,3891,59834,94880,1100,0,37495,43895,4228,31032,588167,573594,14573,0
2021-01-22,1702260,115333,84043,31290,1680905,21355,0,1526689,175571,0.01836,0.00211,573304,826890,65775,583185,511121,744705,60992,508413,62183,82185,4783,74772,113995,1338,0,41224,52046,3577,42503,610816,600356,10460,0
2021-01-23,1794858,92598,48793,43805,1773120,21738,0,1575482,219376,0.01894,0.00264,607551,867568,69030,614408,529568,764506,62172,522132,77983,103062,6858,92276,92215,383,0,34247,40678,3255,31223,646299,637314,8985,0
2021-01-24,1860959,66101,38074,28027,1838977,21982,0,1613556,247403,0.0194,0.00297,630102,894643,69918,638440,542944,779507,62493,533932,87158,115136,7425,104508,65857,244,0,22551,27075,888,24032,667848,660034,7814,0
2021-01-25,1958298,97339,57745,39594,1934842,23456,0,1671301,286997,0.0201,0.00345,669484,937581,73335,664034,570480,801615,64140,546615,99004,135966,9195,117419,95865,1474,0,39382,42938,3417,25594,690957,683603,7354,0
2021-01-26,2060968,102670,53109,49561,2035923,25045,0,1724410,336558,0.02073,0.00405,707624,985768,77006,691722,595241,822304,65440,558610,112383,163464,11566,133112,101081,1589,0,38140,48187,3671,27688,698669,691249,7420,0
2021-01-27,2173915,112947,54019,58928,2146959,26956,0,1778429,395486,0.02138,0.00476,747914,1040156,82058,723420,618492,844603,67231,570794,129422,195553,14827,152626,111036,1911,0,40290,54388,5052,31698,682968,674929,8039,0
2021-01-28,2274343,100428,51578,48850,2240904,33439,0,1830007,444336,0.022,0.00534,784491,1088910,86180,749756,640162,867458,68754,582661,144329,221452,17426,167095,93945,6483,0,36577,48754,4122,26336,687416,673994,13422,0
2021-01-29,2383350,109007,55788,53219,2348508,34842,0,1885795,497555,0.02267,0.00598,824687,1140063,91436,777678,662074,891391,70959,593634,162613,248672,20477,184044,107604,1403,0,40196,51153,5256,27922,681090,667603,13487,0
2021-01-30,2470582,87232,39483,47749,2434866,35716,0,1925278,545304,0.02315,0.00656,857883,1180391,95077,802989,678141,909662,72353,601498,179742,270729,22724,201491,86358,874,0,33196,40328,3641,25311,675724,661746,13978,0
2021-01-31,2533250,62668,31316,31352,2497192,36058,0,1956594,576656,0.02353,0.00693,881427,1208780,97104,818710,691713,923938,73509,607277,189714,284842,23595,211433,62326,342,0,23544,28389,2027,15721,672291,658215,14076,0
2021-02-01,2648734,115484,49697,65787,2611099,37635,0,2006291,642443,0.02412,0.00772,922156,1266246,100653,847613,711651,948421,75325,617038,210505,317825,25328,230575,113907,1577,0,40729,57466,3549,28903,690436,676257,14179,0
2021-02-02,2776193,127459,57763,69696,2736529,39664,0,2064054,712139,0.02482,0.00856,963476,1332885,105541,879860,730447,981249,77795,626743,233029,351636,27746,253117,125430,2029,0,41320,66639,4888,32247,715225,700606,14619,0
2021-02-03,2918361,142168,57614,84554,2873244,45117,0,2121668,796693,0.02551,0.00958,1015664,1401465,110971,917279,752816,1008803,79932,637627,262848,392662,31039,279652,136715,5453,0,52188,68580,5430,37419,744446,726285,18161,0
2021-02-04,3053725,135364,62922,72442,3003583,50142,0,2184590,869135,0.02627,0.01045,1061166,1470807,115422,949742,774076,1044011,82117,646941,287090,426796,33305,302801,130339,5025,0,45502,69342,4451,32463,779382,762679,16703,0
2021-02-05,3185697,131972,59138,72834,3131488,54209,0,2243728,941969,0.02698,0.01133,1110591,1534793,120218,981225,797487,1073436,83616,656365,313104,461357,36602,324860,127905,4067,0,49425,63986,4796,31483,802347,782980,19367,0
2021-02-06,3289326,103629,48469,55160,3231716,57610,0,2292197,997129,0.02756,0.01199,1146189,1586373,124720,1008074,814951,1098678,85465,665355,331238,487695,39255,342719,100228,3401,0,35598,51580,4502,26849,818744,796850,21894,0
2021-02-07,3348725,59399,32880,26519,3287656,61069,0,2325077,1023648,0.02796,0.01231,1168803,1613834,127419,1021892,827809,1114664,86700,671006,340994,499170,40719,350886,55940,3459,0,22614,27461,2699,13818,815475,790464,25011,0
2021-02-08,3456083,107358,55734,51624,3391041,65026,16,2380811,1075272,0.02863,0.01293,1220827,1656079,131278,1041432,860277,1132591,88508,678553,360550,523488,42770,362879,103385,3957,16,52024,42245,3859,19540,807349,779942,27391,16
2021-02-09,3580525,124442,59947,64495,3512023,68295,207,2440758,1139767,0.02935,0.0137,1279207,1708081,135534,1063673,896246,1150846,91189,686963,382961,557235,44345,376710,120982,3269,191,58380,52002,4256,22241,804332,775494,28631,207
2021-02-10,3729557,149032,74976,74056,3648620,73225,7712,2515734,1213823,0.03025,0.0146,1342014,1777407,139278,1091494,934874,1180345,92791,696995,407140,597062,46487,394499,136597,4930,7505,62807,69326,3744,27821,811196,775376,28108,7712
2021-02-11,3873130,143573,71161,72412,3772510,79175,21445,2586895,1286235,0.0311,0.01547,1400394,1847393,144602,1116873,969135,1211606,95094,706428,431259,635787,49508,410445,123890,5950,13733,58380,69986,5324,25379,819405,768927,29033,21445
2021-02-12,4030829,157699,79740,77959,3906915,88712,35202,2666635,1364194,0.03206,0.0164,1470229,1919512,150704,1143498,1010372,1244005,97764,716028,459857,675507,52940,427470,134405,9537,13757,69835,72119,6102,26625,845132,775427,34503,35202
2021-02-13,4140668,109839,63215,46624,4001071,92085,47512,2729850,1410818,0.03282,0.01696,1525057,1963797,155239,1161122,1044865,1268618,99534,722811,480192,695179,55705,438311,94156,3373,12310,54828,44285,4535,17624,851342,769355,34475,47512
2021-02-14,4207432,66764,39780,26984,4058003,94938,54491,2769630,1437802,0.0333,0.01729,1563073,1988266,156817,1169590,1069266,1281960,100351,726333,493807,706306,56466,443257,56932,2853,6979,38016,24469,1578,8468,858707,770347,33869,54491
2021-02-15,4334179,126747,70723,56024,4166376,98259,69544,2840353,1493826,0.03415,0.01796,1629337,2037316,160692,1189286,1109736,1307503,102484,732912,519601,729813,58208,456374,108373,3321,15053,66264,49050,3875,19696,878096,775335,33233,69528
2021-02-16,4470285,136106,81364,54742,4274472,102887,92926,2921717,1548568,0.03513,0.01862,1694565,2095926,163330,1207406,1151424,1342881,103997,739671,543141,753045,59333,467735,108096,4628,23382,65228,58610,2638,18120,889760,762449,34592,92719
2021-02-17,4619114,148829,94239,54590,4397049,109881,112184,3015956,1603158,0.03626,0.01928,1772804,2153782,168192,1229008,1206956,1375999,106811,748029,565848,777783,61381,480979,122577,6994,19258,78239,57856,4862,21602,889557,748429,36656,104472
2021-02-18,4763872,144758,92755,52003,4511187,116946,135739,3108711,1655161,0.03738,0.0199,1847147,2212678,171568,1249158,1258689,1412249,108559,755848,588458,800429,63009,493310,114138,7065,23555,74343,58896,3376,20150,890742,738677,37771,114294
2021-02-19,4913642,149770,96303,53467,4630088,124856,158698,3205014,1708628,0.03854,0.02054,1926583,2270786,176278,1267061,1315865,1446317,111125,762596,610718,824469,65153,504465,118901,7910,22959,79436,58108,4710,17903,882813,723173,36144,123496
2021-02-20,5026108,112466,74881,37585,4716335,130316,179457,3279895,1746213,0.03944,0.021,1986205,2314029,179872,1280314,1358535,1474554,113359,766533,627670,839475,66513,513781,86247,5460,20759,59622,43243,3594,13253,885440,715264,38231,131945
2021-02-21,5111702,85594,56651,28943,4782184,134536,194982,3336546,1775156,0.04012,0.02134,2033477,2345613,182380,1289526,1392025,1494992,114480,768312,641452,850621,67900,521214,65849,4220,15525,47272,31584,2508,9212,904270,724181,39598,140491
2021-02-22,5263016,151314,98764,52550,4900895,141878,220243,3435310,1827706,0.04131,0.02198,2111602,2407319,187221,1306988,1450129,1530114,117455,774599,661473,877205,69766,532389,118711,7342,25261,78125,61706,4841,17462,928837,734519,43619,150699
2021-02-23,5421769,158753,103492,55261,5027626,148135,246008,3538802,1882967,0.04255,0.02264,2190226,2473716,192654,1324771,1509288,1566517,120774,782010,680938,907199,71880,542761,126731,6257,25765,78624,66397,5433,17783,951484,753154,45248,153082
2021-02-24,5594718,172949,115642,57307,5159554,155646,279518,3654444,1940274,0.04394,0.02333,2275216,2547958,199151,1342641,1573351,1610930,125007,789263,701865,937028,74144,553378,131928,7511,33510,84990,74242,6497,17870,975604,762505,45765,167334
2021-02-25,5771451,176733,125723,51010,5283022,161786,326643,3780167,1991284,0.04545,0.02394,2355704,2630005,205708,1359102,1635440,1666201,129909,796705,720264,963804,75799,562397,123468,6140,47125,80488,82047,6557,16461,1007579,771835,44840,190904
2021-02-26,5960621,189170,131998,57172,5413627,168816,378178,3912165,2048456,0.04704,0.02463,2440890,2717586,212376,1377167,1699127,1724827,134820,804461,741763,992759,77556,572706,130605,7030,51535,85186,87581,6668,18065,1046979,783539,43960,219480
2021-02-27,6105601,144980,106830,38150,5506614,172884,426103,4018995,2086606,0.04832,0.02509,2504429,2788066,219173,1387374,1746616,1777133,139876,807736,757813,1010933,79297,579638,92987,4068,47925,63539,70480,6797,10207,1079493,790279,42568,246646
2021-02-28,6218488,112887,85550,27337,5573198,176411,468879,4104545,2113943,0.04935,0.02542,2551323,2846004,224413,1393353,1781410,1822819,144281,809294,769913,1023185,80132,584059,66584,3527,42776,46894,57938,5240,5979,1106786,791014,41875,273897
2021-03-01,6405224,186736,137756,48980,5700709,184036,520479,4242301,2162923,0.05101,0.02601,2652682,2918207,231680,1406701,1855215,1879087,150318,813985,797467,1039120,81362,592716,127511,7625,51600,101359,72203,7267,13348,1142208,799814,42158,300236
2021-03-02,6604578,199354,146773,52581,5838149,192011,574418,4389074,2215504,0.05277,0.02664,2758175,2997792,240659,1421234,1930865,1940929,157145,819783,827310,1056863,83514,601451,137440,7975,53939,105493,79585,8979,14533,1182809,810523,43876,328410
