date,cum_vacs,new_vacs_all,new_vacs_first_dose_all,new_vacs_second_dose_all,cum_vacs_pfizer,cum_vacs_moderna,cum_vacs_astrazeneca,cum_persons_vaccinated_first_dose,cum_persons_vaccinated_second_dose,pct_pop_vaccinated_first_dose,pct_pop_vaccinated_second_dose,cum_vacs_elderly,cum_vacs_medical_profession,cum_vacs_medical_condition,cum_vacs_care_homes,cum_vacs_elderly_first_dose,cum_vacs_medical_profession_first_dose,cum_vacs_medical_condition_first_dose,cum_vacs_care_homes_first_dose,cum_vacs_elderly_second_dose,cum_vacs_medical_profession_second_dose,cum_vacs_medical_condition_second_dose,cum_vacs_care_homes_second_dose,new_vacs_pfizer,new_vacs_moderna,new_vacs_astrazeneca,new_vacs_elderly,new_vacs_medical_profession,new_vacs_medical_condition,new_vacs_care_homes,new_vacs_all_7day_rollsum,new_vacs_pfizer_7day_rollsum,new_vacs_moderna_7day_rollsum,new_vacs_astrazeneca_7day_rollsum
2020-12-27,23569,23569,23569,0,23569,0,0,23569,0,2.8e-4,0,8634,7775,1281,13036,8634,7775,1281,13036,0,0,0,0,23569,0,0,8634,7775,1281,13036,NA,NA,NA,NA
2020-12-28,42309,18740,18740,0,42309,0,0,42309,0,5.1e-4,0,16423,15167,1967,21868,16423,15167,1967,21868,0,0,0,0,18740,0,0,7789,7392,686,8832,NA,NA,NA,NA
2020-12-29,84964,42655,42655,0,84964,0,0,84964,0,0.00102,0,28858,36728,3043,38597,28858,36728,3043,38597,0,0,0,0,42655,0,0,12435,21561,1076,16729,NA,NA,NA,NA
2020-12-30,142967,58003,58003,0,142967,0,0,142967,0,0.00172,0,46272,68157,4644,59524,46272,68157,4644,59524,0,0,0,0,58003,0,0,17414,31429,1601,20927,NA,NA,NA,NA
2020-12-31,181584,38617,38617,0,181584,0,0,181584,0,0.00218,0,59367,86810,6462,74884,59367,86810,6462,74884,0,0,0,0,38617,0,0,13095,18653,1818,15360,NA,NA,NA,NA
2021-01-01,206334,24750,24750,0,206334,0,0,206334,0,0.00248,0,67113,96774,7537,87484,67113,96774,7537,87484,0,0,0,0,24750,0,0,7746,9964,1075,12600,NA,NA,NA,NA
2021-01-02,258390,52056,52056,0,258390,0,0,258390,0,0.00311,0,86423,120561,10018,108501,86423,120561,10018,108501,0,0,0,0,52056,0,0,19310,23787,2481,21017,258390,258390,0,0
2021-01-03,283379,24989,24989,0,283379,0,0,283379,0,0.00341,0,96342,131413,10948,119079,96342,131413,10948,119079,0,0,0,0,24989,0,0,9919,10852,930,10578,259810,259810,0,0
2021-01-04,332030,48651,48651,0,332030,0,0,332030,0,0.00399,0,111666,156479,13608,134893,111666,156479,13608,134893,0,0,0,0,48651,0,0,15324,25066,2660,15814,289721,289721,0,0
2021-01-05,384491,52461,52461,0,384491,0,0,384491,0,0.00462,0,127913,184011,16043,153065,127913,184010,16043,153065,0,1,0,0,52461,0,0,16247,27532,2435,18172,299527,299527,0,0
2021-01-06,443663,59172,59172,0,443663,0,0,443663,0,0.00533,0,145859,214991,19456,174259,145859,214990,19456,174259,0,1,0,0,59172,0,0,17946,30980,3413,21194,300696,300696,0,0
2021-01-07,502127,58464,58464,0,502127,0,0,502127,0,0.00604,0,163668,245406,22460,192085,163667,245405,22460,192085,1,1,0,0,58464,0,0,17809,30415,3004,17826,320543,320543,0,0
2021-01-08,562466,60339,60339,0,562466,0,0,562466,0,0.00676,0,183216,276960,25752,211813,183211,276959,25752,211813,5,1,0,0,60339,0,0,19548,31554,3292,19728,356132,356132,0,0
2021-01-09,619658,57192,57192,0,619658,0,0,619658,0,0.00745,0,205559,301664,28065,234682,205550,301663,28065,234682,9,1,0,0,57192,0,0,22343,24704,2313,22869,361268,361268,0,0
2021-01-10,652942,33284,33284,0,652942,0,0,652942,0,0.00785,0,218787,315778,29334,246489,218776,315777,29334,246489,11,1,0,0,33284,0,0,13228,14114,1269,11807,369563,369563,0,0
2021-01-11,718611,65669,65669,0,718611,0,0,718611,0,0.00864,0,241750,347094,32279,266757,241739,347093,32279,266757,11,1,0,0,65669,0,0,22963,31316,2945,20268,386581,386581,0,0
2021-01-12,800794,82183,82183,0,800794,0,0,800794,0,0.00963,0,267268,389530,35431,290996,267257,389529,35431,290996,11,1,0,0,82183,0,0,25518,42436,3152,24239,416303,416303,0,0
2021-01-13,899830,99036,99036,0,899035,795,0,899830,0,0.01082,0,299644,441762,38853,320520,299633,441761,38853,320520,11,1,0,0,98241,795,0,32376,52232,3422,29524,456167,455372,795,0
2021-01-14,999980,100150,100036,114,994537,5443,0,999866,114,0.01202,0,325781,493081,41148,353367,325715,493076,41148,353367,66,5,0,0,95502,4648,0,26137,51319,2295,32847,497853,492410,5443,0
2021-01-15,1092812,92832,92403,429,1081918,10894,0,1092269,543,0.01313,1e-5,355517,540388,44765,381519,355338,540304,44756,381430,179,84,9,89,87381,5451,0,29736,47307,3617,28152,530346,519452,10894,0
2021-01-16,1149922,57110,56713,397,1137170,12752,0,1148982,940,0.01382,1e-5,376491,565479,46804,401392,376121,565288,46734,401101,370,191,70,291,55252,1858,0,20974,25091,2039,19873,530264,517512,12752,0
2021-01-17,1194433,44511,30899,13612,1180266,14167,0,1179881,14552,0.01419,1.7e-4,393206,585067,48527,419235,386516,579982,47862,411002,6690,5085,665,8233,43096,1415,0,16715,19588,1723,17843,541491,527324,14167,0
2021-01-18,1268797,74364,57992,16372,1252696,16101,0,1237873,30924,0.014880000000000001,3.7e-4,420472,621045,50635,439813,408012,608882,49436,424152,12460,12163,1199,15661,72430,1934,0,27266,35978,2108,20578,550186,534085,16101,0
2021-01-19,1364203,95406,68176,27230,1346579,17624,0,1306049,58154,0.0157,7e-4,452948,670236,53891,466926,431032,645049,51899,440637,21916,25187,1992,26289,93883,1523,0,32476,49191,3256,27113,563409,545785,17624,0
2021-01-20,1493145,128942,78286,50656,1474229,18916,0,1384335,108810,0.01665,0.00131,494978,732940,57789,509550,458210,682382,54899,463252,36768,50558,2890,46298,127650,1292,0,42030,62704,3898,42624,593315,575194,18121,0
2021-01-21,1589286,96141,60707,35434,1569270,20016,0,1445042,144244,0.01738,0.00173,532466,777004,62017,540580,482738,709261,58125,480851,49728,67743,3892,59729,95041,1100,0,37488,44064,4228,31030,589306,574733,14573,0
2021-01-22,1704825,115539,84250,31289,1683471,21354,0,1529292,175533,0.01839,0.00211,573765,829185,65594,583154,511478,746990,60810,508487,62287,82195,4784,74667,114201,1338,0,41299,52181,3577,42574,612013,601553,10460,0
2021-01-23,1797636,92811,48963,43848,1775899,21737,0,1578255,219381,0.01898,0.00264,608022,870055,68856,614395,529922,766962,61993,522204,78100,103093,6863,92191,92428,383,0,34257,40870,3262,31241,647714,638729,8985,0
2021-01-24,1863937,66301,38212,28089,1841956,21981,0,1616467,247470,0.01944,0.00298,630570,897352,69746,638463,543262,782137,62314,533998,87308,115215,7432,104465,66057,244,0,22548,27297,890,24068,669504,661690,7814,0
2021-01-25,1961865,97928,58195,39733,1938410,23455,0,1674662,287203,0.02014,0.00345,670167,940626,73163,664129,570932,804526,63961,546741,99235,136100,9202,117388,96454,1474,0,39597,43274,3417,25666,693068,685714,7354,0
2021-01-26,2064582,102717,53109,49608,2039539,25043,0,1727771,336811,0.02077,0.00405,708308,988843,76842,691824,595686,825216,65269,558725,112622,163627,11573,133099,101129,1588,0,38141,48217,3679,27695,700379,692960,7419,0
2021-01-27,2177923,113341,54056,59285,2150969,26954,0,1781827,396096,0.02142,0.00476,748773,1043406,81911,723710,618942,847550,67060,570910,129831,195856,14851,152800,111430,1911,0,40465,54563,5069,31886,684778,676740,8038,0
2021-01-28,2278514,100591,51579,49012,2245077,33437,0,1833406,445108,0.02204,0.00535,785371,1092286,86033,750082,640612,870408,68583,582774,144759,221878,17450,167308,94108,6483,0,36598,48880,4122,26372,689228,675807,13421,0
2021-01-29,2387977,109463,55944,53519,2353136,34841,0,1889350,498627,0.02272,0.006,825747,1143691,91300,778194,662593,894430,70789,593811,163154,249261,20511,184383,108059,1404,0,40376,51405,5267,28112,683152,669665,13487,0
2021-01-30,2476015,88038,39569,48469,2440300,35715,0,1928919,547096,0.02319,0.00658,859271,1184401,94957,803814,678707,912728,72189,601674,180564,271673,22768,202140,87164,874,0,33524,40710,3657,25620,678379,664401,13978,0
2021-01-31,2538723,62708,31328,31380,2502666,36057,0,1960247,578476,0.02357,0.00696,882815,1212826,96987,819539,692278,927017,73345,607454,190537,285809,23642,212085,62366,342,0,23544,28425,2030,15725,674786,660710,14076,0
2021-02-01,2654630,115907,50046,65861,2616996,37634,0,2010293,644337,0.02417,0.00775,923639,1270659,100536,848539,712311,951792,75161,617313,211328,318867,25375,231226,114330,1577,0,40824,57833,3549,29000,692765,678586,14179,0
2021-02-02,2782309,127679,57932,69747,2742646,39663,0,2068225,714084,0.02487,0.00859,964961,1337512,105433,880779,731115,984773,77640,627020,233846,352739,27793,253759,125650,2029,0,41322,66853,4897,32240,717727,703107,14620,0
2021-02-03,2924861,142552,57895,84657,2879744,45117,0,2126120,798741,0.02556,0.0096,1017302,1406292,110863,918386,753607,1012480,79777,638039,263695,393812,31086,280347,137098,5454,0,52341,68780,5430,37607,746938,728775,18163,0
2021-02-04,3060374,135513,63035,72478,3010231,50143,0,2189155,871219,0.02632,0.01048,1062822,1475744,115316,950886,774878,1047773,81964,647371,287944,427971,33352,303515,130487,5026,0,45520,69452,4453,32500,781860,765154,16706,0
2021-02-05,3193469,133095,59473,73622,3139254,54215,0,2248628,944841,0.02704,0.01136,1112540,1540513,120228,982633,798434,1077397,83467,656903,314106,463116,36761,325730,129023,4072,0,49718,64769,4912,31747,805492,786118,19374,0
2021-02-06,3297226,103757,48600,55157,3239610,57616,0,2297228,999998,0.02762,0.01202,1148210,1592153,124731,1009544,815972,1102699,85317,665959,332238,489454,39414,343585,100356,3401,0,35670,51640,4503,26911,821211,799310,21901,0
2021-02-07,3356621,59395,32877,26518,3295545,61076,0,2330105,1026516,0.02802,0.01234,1170822,1619611,127429,1023359,828828,1118684,86551,671608,341994,500927,40878,351751,55935,3460,0,22612,27458,2698,13815,817898,792879,25019,0
2021-02-08,3462889,106268,54653,51615,3397835,65038,16,2384758,1078131,0.02867,0.01296,1221840,1661744,131284,1042939,860270,1136534,88355,679173,361570,525210,42929,363766,102290,3962,16,51018,42133,3855,19580,808259,780839,27404,16
2021-02-09,3587563,124674,59600,65074,3519135,68307,121,2444358,1143205,0.02939,0.01375,1280095,1714100,135538,1065245,895976,1154704,91034,687645,384119,559396,44504,377600,121300,3269,105,58255,52356,4254,22306,805254,776489,28644,121
2021-02-10,3737260,149697,75283,74414,3656398,73239,7623,2519641,1217619,0.0303,0.01464,1342926,1784055,139303,1093317,934684,1184419,92657,697857,408242,599636,46646,395460,137263,4932,7502,62831,69955,3765,28072,812399,776654,28122,7623
2021-02-11,3881131,143871,71448,72423,3780494,79188,21449,2591089,1290042,0.03116,0.01551,1401393,1854272,144601,1118799,969034,1215898,94932,707393,432359,638374,49669,411406,124096,5949,13826,58467,70217,5298,25482,820757,770263,29045,21449
2021-02-12,4039426,158295,79962,78333,3915487,88725,35214,2671051,1368375,0.03212,0.01645,1471429,1926694,150800,1145752,1010352,1248408,97607,717138,461077,678286,53193,428614,134993,9537,13765,70036,72422,6199,26953,845957,776233,34510,35214
2021-02-13,4149307,109881,63237,46644,4009670,92096,47541,2734288,1415019,0.03288,0.01701,1526231,1971036,155337,1163416,1044819,1273061,99379,723960,481412,697975,55958,439456,94183,3371,12327,54802,44342,4537,17664,852081,770060,34480,47541
2021-02-14,4216095,66788,39805,26983,4066628,94948,54519,2774093,1442002,0.03336,0.01734,1564254,1995522,156940,1171915,1069227,1286421,100221,727513,495027,709101,56719,444402,56958,2852,6978,38023,24486,1603,8499,859474,771083,33872,54519
2021-02-15,4342928,126833,70812,56021,4175084,98268,69576,2844905,1498023,0.03421,0.01801,1630560,2044619,160813,1191639,1109744,1312007,102354,734123,520816,732612,58459,457516,108456,3320,15057,66306,49097,3873,19724,880039,777249,33230,69560
2021-02-16,4479188,136260,81500,54760,4283312,102895,92981,2926405,1552783,0.03519,0.01867,1695841,2103301,163451,1209792,1151480,1347446,103866,740915,544361,755855,59585,468877,108228,4627,23405,65281,58682,2638,18153,891625,764177,34588,92860
2021-02-17,4628255,149067,94431,54636,4406222,109888,112145,3020836,1607419,0.03632,0.01933,1774229,2161246,168374,1231531,1207156,1380612,106741,749411,567073,780634,61633,482120,122910,6993,19164,78388,57945,4923,21739,890995,749824,36649,104522
2021-02-18,4773554,145299,93264,52035,4520744,116956,135854,3114100,1659454,0.03744,0.01995,1848850,2220395,171757,1251767,1259146,1417109,108492,757313,589704,803286,63265,494454,114522,7068,23709,74621,59149,3383,20236,892423,740250,37768,114405
2021-02-19,4923684,150130,96643,53487,4639827,124863,158994,3210743,1712941,0.03861,0.0206,1928326,2278764,176493,1269707,1316364,1451433,111067,764098,611962,827331,65426,505609,119083,7907,23140,79476,58369,4736,17940,884258,724340,36138,123780
2021-02-20,5036244,112560,74924,37636,4726152,130325,179767,3285667,1750577,0.03951,0.02105,1987984,2322039,180092,1282973,1359048,1479684,113301,768050,628936,842355,66791,514923,86325,5462,20773,59658,43275,3599,13266,886937,716482,38229,132226
2021-02-21,5121829,85585,56643,28942,4791992,134545,195292,3342310,1779519,0.04019,0.0214,2035247,2353623,182600,1292185,1392530,1500122,114422,769829,642717,853501,68178,522356,65840,4220,15525,47263,31584,2508,9212,905734,725364,39597,140773
2021-02-22,5273722,151893,98944,52949,4910891,141980,220851,3441254,1832468,0.04138,0.02203,2113149,2416109,187465,1309651,1450397,1535649,117409,776119,662752,880460,70056,533532,118899,7435,25559,77902,62486,4865,17466,930794,735807,43712,151275
2021-02-23,5433222,159500,103864,55636,5037836,148235,247151,3545118,1888104,0.04263,0.0227,2191579,2483384,192954,1327449,1509354,1572580,120769,783539,682225,910804,72185,543910,126945,6255,26300,78430,67275,5489,17798,954034,754524,45340,154170
2021-02-24,5607531,174309,116434,57875,5170499,155741,281291,3661552,1945979,0.04403,0.0234,2276350,2558666,199488,1345516,1573049,1617647,125036,790837,703301,941019,74452,554679,132663,7506,34140,84771,75282,6534,18067,979276,764277,45853,169146
2021-02-25,5786851,179320,127038,52282,5295215,161914,329722,3788590,1998261,0.04555,0.02403,2356731,2643164,206181,1362108,1634993,1674230,130074,798308,721738,968934,76107,563800,124716,6173,48431,80381,84498,6693,16592,1013297,774471,44958,193868
2021-02-26,5981009,194158,135777,58381,5427774,169034,384201,3924367,2056642,0.04719,0.02473,2442546,2736078,212990,1379211,1699160,1737313,135081,804869,743386,998765,77909,574342,132559,7120,54479,85815,92914,6809,17103,1057325,787947,44171,225207
2021-02-27,6127328,146319,107552,38767,5521586,173184,432558,4031919,2095409,0.04848,0.0252,2506540,2807397,219879,1389729,1746890,1790081,140158,808237,759650,1017316,79721,581492,93812,4150,48357,63994,71319,6889,10518,1091084,795434,42859,252791
2021-02-28,6240896,113568,85636,27932,5588821,176734,475341,4117555,2123341,0.04951,0.02553,2553679,2865633,225227,1396023,1781722,1835802,144578,809816,771957,1029831,80649,586207,67235,3550,42783,47139,58236,5348,6294,1119067,796829,42189,280049
2021-03-01,6431524,190628,140493,50135,5717806,184413,529305,4258048,2173476,0.0512,0.02613,2655368,2941293,232684,1409529,1855776,1894477,150739,814563,799592,1046816,81945,594966,128985,7679,53964,101689,75660,7457,13506,1157802,806915,42433,308454
2021-03-02,6644953,213429,157779,55650,5861628,192798,590527,4415827,2229126,0.0531,0.0268,2764184,3030802,241916,1424975,1934096,1964014,157774,820862,830088,1066788,84142,604113,143822,8385,61222,108816,89509,9232,15446,1211731,823792,44563,343376
2021-03-03,6883615,238662,171852,66810,6023225,204265,656125,4587679,2295936,0.05516,0.02761,2882983,3129312,253616,1444709,2016221,2039154,166945,829795,866762,1090158,86671,614914,161597,11467,65598,118799,98510,11700,19734,1276084,852726,48524,374834
2021-03-04,7119793,236178,174577,61601,6165609,216771,737413,4762256,2357537,0.05726,0.02835,2993258,3235012,265743,1461085,2091791,2124227,176672,835333,901467,1110785,89071,625752,142384,12506,81288,110275,105700,12127,16376,1332942,870394,54857,407691
2021-03-05,7365151,245358,182395,62963,6306878,229143,829130,4944651,2420500,0.05945,0.0291,3106946,3347021,280290,1475424,2167327,2217653,188340,840479,939619,1129368,91950,634945,141269,12372,91717,113688,112009,14547,14339,1384142,879104,60109,444929
2021-03-06,7556416,191265,144143,47122,6414538,236670,905208,5088794,2467622,0.06119,0.02967,3195162,3433264,290860,1483646,2222372,2293343,197332,842803,972790,1139921,93528,640843,107660,7527,76078,88216,86243,10570,8222,1429088,892952,63486,472650
2021-03-07,7703473,147057,112789,34268,6498070,242963,962440,5201583,2501890,0.06254,0.03008,3267438,3496225,299122,1488532,2269837,2348917,204761,844276,997601,1147308,94361,644256,83532,6293,57232,72276,62961,8262,4886,1462577,909249,66229,487099
2021-03-08,7931677,228204,175195,53009,6633912,254140,1043625,5376778,2554899,0.06465,0.03072,3386108,3585255,315698,1501008,2351253,2424488,219652,849640,1034855,1160767,96046,651368,135842,11177,81185,118670,89030,16576,12476,1500153,916106,69727,514320
2021-03-09,8173593,241916,187182,54734,6773954,265457,1134182,5563960,2609633,0.0669,0.03138,3506262,3682510,332905,1514171,2432125,2510183,234952,855615,1074137,1172327,97953,658556,140042,11317,90557,120154,97255,17207,13163,1528640,912326,72659,543655
2021-03-10,8431264,257671,192612,65059,6926842,275631,1228791,5756572,2674692,0.06922,0.03216,3635382,3782316,351283,1526089,2512612,2599552,251455,861160,1122770,1182764,99828,664929,152888,10174,94609,129120,99806,18378,11918,1547649,903617,71366,572666
