date,cum_vacs,new_vacs_all,new_vacs_first_dose_all,new_vacs_second_dose_all,cum_vacs_pfizer,cum_vacs_moderna,cum_vacs_astrazeneca,cum_persons_vaccinated_first_dose,cum_persons_vaccinated_second_dose,pct_pop_vaccinated_first_dose,pct_pop_vaccinated_second_dose,cum_vacs_elderly,cum_vacs_medical_profession,cum_vacs_medical_condition,cum_vacs_care_homes,cum_vacs_elderly_first_dose,cum_vacs_medical_profession_first_dose,cum_vacs_medical_condition_first_dose,cum_vacs_care_homes_first_dose,cum_vacs_elderly_second_dose,cum_vacs_medical_profession_second_dose,cum_vacs_medical_condition_second_dose,cum_vacs_care_homes_second_dose,new_vacs_pfizer,new_vacs_moderna,new_vacs_astrazeneca,new_vacs_elderly,new_vacs_medical_profession,new_vacs_medical_condition,new_vacs_care_homes,new_vacs_all_7day_rollsum,new_vacs_pfizer_7day_rollsum,new_vacs_moderna_7day_rollsum,new_vacs_astrazeneca_7day_rollsum
2020-12-27,23716,23716,23716,0,23716,0,0,23716,0,2.9e-4,0,8696,7838,1281,13120,8696,7838,1281,13120,0,0,0,0,23716,0,0,8696,7838,1281,13120,NA,NA,NA,NA
2020-12-28,42456,18740,18740,0,42456,0,0,42456,0,5.1e-4,0,16485,15230,1967,21952,16485,15230,1967,21952,0,0,0,0,18740,0,0,7789,7392,686,8832,NA,NA,NA,NA
2020-12-29,85104,42648,42648,0,85104,0,0,85104,0,0.00102,0,28915,36789,3043,38679,28915,36789,3043,38679,0,0,0,0,42648,0,0,12430,21559,1076,16727,NA,NA,NA,NA
2020-12-30,143105,58001,58001,0,143105,0,0,143105,0,0.00172,0,46327,68218,4644,59604,46327,68218,4644,59604,0,0,0,0,58001,0,0,17412,31429,1601,20925,NA,NA,NA,NA
2020-12-31,181845,38740,38740,0,181845,0,0,181845,0,0.00219,0,59446,86924,6462,74991,59446,86924,6462,74991,0,0,0,0,38740,0,0,13119,18706,1818,15387,NA,NA,NA,NA
2021-01-01,206594,24749,24749,0,206594,0,0,206594,0,0.00248,0,67191,96888,7537,87590,67191,96888,7537,87590,0,0,0,0,24749,0,0,7745,9964,1075,12599,NA,NA,NA,NA
2021-01-02,258774,52180,52180,0,258774,0,0,258774,0,0.00311,0,86569,120731,10018,108676,86569,120731,10018,108676,0,0,0,0,52180,0,0,19378,23843,2481,21086,258774,258774,0,0
2021-01-03,283760,24986,24986,0,283760,0,0,283760,0,0.00341,0,96486,131583,10948,119251,96486,131583,10948,119251,0,0,0,0,24986,0,0,9917,10852,930,10575,260044,260044,0,0
2021-01-04,332469,48709,48709,0,332469,0,0,332469,0,0.004,0,111834,156684,13607,135073,111834,156684,13607,135073,0,0,0,0,48709,0,0,15348,25101,2659,15822,290013,290013,0,0
2021-01-05,384943,52474,52474,0,384943,0,0,384943,0,0.00463,0,128091,184220,16042,153256,128091,184219,16042,153256,0,1,0,0,52474,0,0,16257,27536,2435,18183,299839,299839,0,0
2021-01-06,444109,59166,59166,0,444109,0,0,444109,0,0.00534,0,146036,215198,19454,174446,146036,215197,19454,174446,0,1,0,0,59166,0,0,17945,30978,3412,21190,301004,301004,0,0
2021-01-07,502569,58460,58460,0,502569,0,0,502569,0,0.00604,0,163844,245612,22458,192269,163844,245611,22458,192269,0,1,0,0,58460,0,0,17808,30414,3004,17823,320724,320724,0,0
2021-01-08,563016,60447,60447,0,563016,0,0,563016,0,0.00677,0,183431,277231,25750,212044,183427,277230,25750,212044,4,1,0,0,60447,0,0,19587,31619,3292,19775,356422,356422,0,0
2021-01-09,620337,57321,57321,0,620337,0,0,620337,0,0.00746,0,205825,301989,28063,234986,205817,301988,28063,234986,8,1,0,0,57321,0,0,22394,24758,2313,22942,361563,361563,0,0
2021-01-10,653616,33279,33279,0,653616,0,0,653616,0,0.00786,0,219050,316101,29332,246792,219040,316100,29332,246792,10,1,0,0,33279,0,0,13225,14112,1269,11806,369856,369856,0,0
2021-01-11,719335,65719,65719,0,719335,0,0,719335,0,0.00865,0,242011,347469,32277,267060,242001,347468,32277,267060,10,1,0,0,65719,0,0,22961,31368,2945,20268,386866,386866,0,0
2021-01-12,801419,82084,82084,0,801419,0,0,801419,0,0.00964,0,267526,389811,35429,291299,267516,389810,35429,291299,10,1,0,0,82084,0,0,25515,42342,3152,24239,416476,416476,0,0
2021-01-13,900503,99084,99084,0,899708,795,0,900503,0,0.01083,0,299945,442040,38904,320875,299935,442039,38904,320875,10,1,0,0,98289,795,0,32419,52229,3475,29576,456394,455599,795,0
2021-01-14,1000728,100225,100111,114,995285,5443,0,1000614,114,0.01203,0,326088,493421,41214,353736,326023,493416,41214,353736,65,5,0,0,95577,4648,0,26143,51381,2310,32861,498159,492716,5443,0
2021-01-15,1093553,92825,92397,428,1082660,10893,0,1093011,542,0.01314,1e-5,355825,540722,44831,381887,355647,540638,44822,381798,178,84,9,89,87375,5450,0,29737,47301,3617,28151,530537,519644,10893,0
2021-01-16,1150651,57098,56701,397,1137900,12751,0,1149712,939,0.01382,1e-5,376792,565808,46870,401756,376423,565617,46800,401465,369,191,70,291,55240,1858,0,20967,25086,2039,19869,530314,517563,12751,0
2021-01-17,1195301,44650,30896,13754,1181136,14165,0,1180608,14693,0.0142,1.8e-4,393566,585454,48593,419680,386817,580308,47928,411366,6749,5146,665,8314,43236,1414,0,16774,19646,1723,17924,541685,527520,14165,0
2021-01-18,1269758,74457,58085,16372,1253555,16203,0,1238693,31065,0.01489,3.7e-4,420826,621532,50700,440253,408307,609308,49501,424511,12519,12224,1199,15742,72419,2038,0,27260,36078,2107,20573,550423,534220,16203,0
2021-01-19,1365153,95395,68166,27229,1347429,17724,0,1306859,58294,0.01571,7e-4,453295,670721,53955,467367,431320,645473,51963,440997,21975,25248,1992,26370,93874,1521,0,32469,49189,3255,27114,563734,546010,17724,0
2021-01-20,1494090,128937,78283,50654,1475074,19016,0,1385142,108948,0.01666,0.00131,495322,733423,57852,509986,458496,682805,54962,463609,36826,50618,2890,46377,127645,1292,0,42027,62702,3897,42619,593587,575366,18221,0
2021-01-21,1590218,96128,60693,35435,1570103,20115,0,1445835,144383,0.01738,0.00174,532798,777486,62080,541012,483012,709683,58188,481204,49786,67803,3892,59808,95029,1099,0,37476,44063,4228,31026,589490,574818,14672,0
2021-01-22,1705821,115603,84246,31357,1684369,21452,0,1530081,175740,0.0184,0.00211,574100,829725,65657,583595,511749,747411,60873,508840,62351,82314,4784,74755,114266,1337,0,41302,52239,3577,42583,612268,601709,10559,0
2021-01-23,1798861,93040,49044,43996,1777026,21835,0,1579125,219736,0.01899,0.00264,608393,870782,68919,614881,530193,767466,62056,522557,78200,103316,6863,92324,92657,383,0,34293,41057,3262,31286,648210,639126,9084,0
2021-01-24,1865162,66301,38212,28089,1843083,22079,0,1617337,247825,0.01945,0.00298,630940,898082,69809,638950,543532,782644,62377,534352,87408,115438,7432,104598,66057,244,0,22547,27300,890,24069,669861,661947,7914,0
2021-01-25,1963116,97954,58191,39763,1939563,23553,0,1675528,287588,0.02015,0.00346,670545,941364,73227,664633,571200,805029,64024,547095,99345,136335,9203,117538,96480,1474,0,39605,43282,3418,25683,693358,686008,7350,0
2021-01-26,2065853,102737,53108,49629,2040712,25141,0,1728636,337217,0.02079,0.00405,708699,989581,76909,692338,595954,825715,65335,559073,112745,163866,11574,133265,101149,1588,0,38154,48217,3682,27705,700700,693283,7417,0
2021-01-27,2179382,113529,54057,59472,2152330,27052,0,1782693,396689,0.02144,0.00477,749192,1044255,81978,724258,619213,848046,67126,571263,129979,196209,14852,152995,111618,1911,0,40493,54674,5069,31920,685292,677256,8036,0
2021-01-28,2279977,100595,51582,49013,2246442,33535,0,1834275,445702,0.02206,0.00536,785795,1093134,86100,750629,640887,870903,68649,583126,144908,222231,17451,167503,94112,6483,0,36603,48879,4122,26371,689759,676339,13420,0
2021-01-29,2389792,109815,56060,53755,2354853,34939,0,1890335,499457,0.02273,0.00601,826236,1144752,91371,778862,662870,895023,70858,594173,163366,249729,20513,184689,108411,1404,0,40441,51618,5271,28233,683971,670484,13487,0
2021-01-30,2477970,88178,39590,48588,2442157,35813,0,1929925,548045,0.02321,0.00659,859816,1185529,95028,804556,678985,913340,72258,602038,180831,272189,22770,202518,87304,874,0,33580,40777,3657,25694,679109,665131,13978,0
2021-01-31,2540675,62705,31325,31380,2504520,36155,0,1961250,579425,0.02358,0.00697,883358,1213953,97058,820280,692554,927628,73414,607817,190804,286325,23644,212463,62363,342,0,23542,28424,2030,15724,675513,661437,14076,0
2021-02-01,2656630,115955,50093,65862,2618898,37732,0,2011343,645287,0.02418,0.00776,924216,1271800,100607,849314,712621,952417,75230,617709,211595,319383,25377,231605,114378,1577,0,40858,57847,3549,29034,693514,679335,14179,0
2021-02-02,2784308,127678,57926,69752,2744548,39760,0,2069269,715039,0.02488,0.0086,965536,1338654,105504,881553,731423,985394,77709,627415,234113,353260,27795,254138,125650,2028,0,41320,66854,4897,32239,718455,703836,14619,0
2021-02-03,2927511,143203,58061,85142,2882293,45218,0,2127330,800181,0.02558,0.00962,1018106,1407759,110948,919414,753947,1013213,79848,638451,264159,394546,31100,280963,137745,5458,0,52570,69105,5444,37861,748129,729963,18166,0
2021-02-04,3063392,135881,63143,72738,3013148,50244,0,2190473,872919,0.02634,0.0105,1063700,1477496,115442,951995,775227,1048606,82032,647793,288473,428890,33410,304202,130855,5026,0,45594,69737,4494,32581,783415,766706,16709,0
2021-02-05,3197138,133746,59870,73876,3142824,54314,0,2250343,946795,0.02706,0.01138,1113677,1542540,120414,984104,798960,1078383,83538,657563,314717,464157,36876,326541,129676,4070,0,49977,65044,4972,32109,807346,787971,19375,0
2021-02-06,3301222,104084,48716,55368,3243507,57715,0,2299059,1002163,0.02764,0.01205,1149516,1594297,124919,1011208,816525,1103748,85390,666655,332991,490549,39529,344553,100683,3401,0,35839,51757,4505,27104,823252,801350,21902,0
2021-02-07,3360706,59484,32961,26523,3299532,61174,0,2332020,1028686,0.02804,0.01237,1172160,1621801,127616,1025059,829413,1119775,86624,672339,342747,502026,40992,352720,56025,3459,0,22644,27504,2697,13851,820031,795012,25019,0
2021-02-08,3467127,106421,54801,51620,3401977,65134,16,2386821,1080306,0.0287,0.01299,1223183,1664080,131470,1044642,860862,1137765,88428,679907,362321,526315,43042,364735,102445,3960,16,51023,42279,3854,19583,810497,783079,27402,16
2021-02-09,3591992,124865,59665,65200,3523466,68404,122,2446486,1145506,0.02942,0.01377,1281469,1716586,135728,1066996,896587,1155976,91113,688407,384882,560610,44615,378589,121489,3270,106,58286,52506,4258,22354,807684,778918,28644,122
2021-02-10,3742561,150569,75276,75293,3661600,73336,7625,2521762,1220799,0.03032,0.01468,1344292,1787425,139492,1095063,935288,1185694,92737,698615,409004,601731,46755,396448,138134,4932,7503,62823,70839,3764,28067,815050,779307,28118,7625
2021-02-11,3886584,144023,71454,72569,3785835,79298,21451,2593216,1293368,0.03118,0.01555,1402759,1857801,144790,1120551,969627,1217191,95011,708154,433132,640610,49779,412397,124235,5962,13826,58467,70376,5298,25488,823192,772687,29054,21451
2021-02-12,4045436,158852,80279,78573,3921228,88835,35373,2673495,1371941,0.03215,0.0165,1472901,1930564,151020,1147716,1010961,1249932,97709,717984,461940,680632,53311,429732,135393,9537,13922,70142,72763,6230,27165,848298,778404,34521,35373
2021-02-13,4155422,109986,63330,46656,4015500,92214,47708,2736825,1418597,0.03291,0.01706,1527747,1974948,155579,1165420,1045465,1274622,99503,724841,482282,700326,56076,440579,94272,3379,12335,54846,44384,4559,17704,854200,771993,34499,47708
2021-02-14,4222207,66785,39802,26983,4072454,95066,54687,2776627,1445580,0.03339,0.01738,1565738,1999456,157190,1173927,1069845,1288000,100353,728402,495893,711456,56837,445525,56954,2852,6979,37991,24508,1611,8507,861501,772922,33892,54687
2021-02-15,4349061,126854,70813,56041,4180929,98386,69746,2847440,1501621,0.03424,0.01806,1632026,2048589,161063,1193665,1110340,1313607,102486,735022,521686,734982,58577,458643,108475,3320,15059,66288,49133,3873,19738,881934,778952,33252,69730
2021-02-16,4485408,136347,81557,54790,4289228,103020,93160,2928997,1556411,0.03522,0.01871,1697293,2107368,163709,1211840,1152050,1349126,104004,741822,545243,758242,59705,470018,108299,4634,23414,65267,58779,2646,18175,893416,765762,34616,93038
2021-02-17,4634925,149517,94754,54763,4412417,110091,112417,3023751,1611174,0.03636,0.01937,1775751,2165594,168714,1233685,1207755,1382500,106962,750387,567996,783094,61752,483298,123189,7071,19257,78458,58226,5005,21845,892364,750817,36755,104792
2021-02-18,4781085,146160,93651,52509,4527440,117242,136403,3117402,1663683,0.03748,0.02,1850446,2225495,172124,1253931,1259811,1419284,108739,758298,590635,806211,63385,495633,115023,7151,23986,74695,59901,3410,20246,894501,741605,37944,114952
2021-02-19,4931857,150772,97267,53505,4646523,125162,160172,3214669,1717188,0.03865,0.02065,1929887,2284521,176880,1271877,1316986,1454256,111335,765086,612901,830265,65545,506791,119083,7920,23769,79441,59026,4756,17946,886421,725295,36327,124799
2021-02-20,5044485,112628,74961,37667,4732880,130624,180981,3289630,1754855,0.03955,0.0211,1989528,2327876,180477,1285151,1359656,1482555,113567,769041,629872,845321,66910,516110,86357,5462,20809,59641,43355,3597,13274,889063,717380,38410,133273
2021-02-21,5130045,85560,56622,28938,4798695,134845,196505,3346252,1783793,0.04024,0.02145,2036762,2359461,182989,1294361,1393113,1502995,114692,770820,643649,856466,68297,523541,65815,4221,15524,47234,31585,2512,9210,907838,726241,39779,141818
2021-02-22,5282255,152210,99233,52977,4917701,142287,222267,3445485,1836770,0.04143,0.02209,2114650,2422196,187865,1311882,1450961,1538763,117686,777158,663689,883433,70179,534724,119006,7442,25762,77888,62735,4876,17521,933194,736772,43901,152521
2021-02-23,5442605,160350,104555,55795,5045037,148610,248958,3550040,1892565,0.04269,0.02276,2193328,2490052,193364,1329692,1510168,1576114,121056,784591,683160,913938,72308,545101,127336,6323,26691,78678,67856,5499,17810,957197,755809,45590,155798
2021-02-24,5617585,174980,116992,57988,5177926,156205,283454,3667032,1950553,0.04409,0.02345,2278240,2565800,199960,1347819,1573990,1621571,125377,791929,704250,944229,74583,555890,132889,7595,34496,84912,75748,6596,18127,982660,765509,46114,171037
2021-02-25,5797651,180066,127394,52672,5303113,162377,332161,3794426,2003225,0.04562,0.02409,2358708,2650908,206674,1364497,1635970,1678454,130420,799433,722738,972454,76254,565064,125187,6172,48707,80468,85108,6714,16678,1016566,775673,45135,195758
2021-02-26,5993286,195635,136792,58843,5436165,169497,387624,3931218,2062068,0.04727,0.02479,2444774,2744960,213489,1381856,1700212,1742457,135433,806010,744562,1002503,78056,575846,133052,7120,55463,86066,94052,6815,17359,1061429,789642,44335,227452
2021-02-27,6140010,146724,107862,38862,5530158,173656,436196,4039080,2100930,0.04857,0.02526,2508855,2816515,220440,1392435,1747971,1795434,140570,809389,760884,1021081,79870,583046,93993,4159,48572,64081,71555,6951,10579,1095525,797278,43032,255215
2021-02-28,6253716,113706,85704,28002,5597459,177277,478980,4124784,2128932,0.0496,0.0256,2556010,2874800,225828,1398812,1782821,1841181,145030,811014,773189,1033619,80798,587798,67301,3621,42784,47155,58285,5388,6377,1123671,798764,42432,282475
2021-03-01,6445357,191641,141385,50256,5726563,185047,533747,4266169,2179188,0.0513,0.0262,2657706,2951359,233364,1412318,1856880,1900636,151270,815760,800826,1050723,82094,596558,129104,7770,54767,101696,76559,7536,13506,1163102,808862,42760,311480
2021-03-02,6662213,216856,161196,55660,5870373,193432,598408,4427365,2234848,0.05323,0.02687,2766532,3044288,242608,1427813,1935207,1973590,158317,822104,831325,1070698,84291,605709,143810,8385,64661,108826,92929,9244,15495,1219608,825336,44822,349450
2021-03-03,6902800,240587,173354,67233,6032508,204951,665341,4600719,2302081,0.05532,0.02768,2885643,3144162,254335,1447967,2017462,2049916,167511,831157,868181,1094246,86824,616810,162135,11519,66933,119111,99874,11727,20154,1285215,854582,48746,381887
2021-03-04,7141374,238574,176734,61840,6175377,217524,748473,4777453,2363921,0.05744,0.02842,2996130,3251855,266537,1464617,2093135,2136848,177314,836844,902995,1115007,89223,627773,142869,12573,83132,110487,107693,12202,16650,1343723,872264,55147,416312
2021-03-05,7392243,250869,187541,63328,6317166,229878,845199,4964994,2427249,0.0597,0.02919,3110096,3368825,281212,1479211,2168886,2234990,189100,842141,941210,1133835,92112,637070,141789,12354,96726,113966,116970,14675,14594,1398957,881001,60381,457575
2021-03-06,7585936,193693,146441,47252,6425297,237797,922842,5111435,2474501,0.06146,0.02975,3198806,3456873,291835,1487646,2224382,2312413,198145,844622,974424,1144460,93690,643024,108131,7919,77643,88710,88048,10623,8435,1445926,895139,64141,486646
2021-03-07,7733942,148006,113461,34545,6509269,244431,980242,5224896,2509046,0.06282,0.03017,3271510,3520267,300145,1492681,2272169,2368274,205590,846154,999341,1151993,94555,646527,83972,6634,57400,72704,63394,8310,5035,1480226,911810,67154,501262
2021-03-08,7965299,231357,178112,53245,6645696,255788,1063815,5403008,2562291,0.06497,0.03081,3390443,3611751,316944,1505475,2353782,2446177,220670,851792,1036661,1165574,96274,653683,136427,11357,83573,118933,91484,16799,12794,1519942,919133,70741,530068
2021-03-09,8212586,247287,192291,54996,6786131,267455,1159000,5595299,2617287,0.06728,0.03147,3510921,3713310,334434,1519040,2434985,2535999,236240,858159,1075936,1177311,98194,660881,140435,11667,95185,120478,101559,17490,13565,1550373,915758,74023,560592
2021-03-10,8490328,277742,210280,67462,6944472,279138,1266718,5805579,2684749,0.06981,0.03228,3643258,3825352,355085,1535266,2517938,2636435,254816,867093,1125320,1188917,100269,668173,158341,11683,107718,132337,112042,20651,16226,1587528,911964,74187,601377
2021-03-11,8776937,286609,223767,62842,7098365,291570,1387002,6029346,2747591,0.0725,0.03304,3774906,3951613,375917,1549149,2602557,2750255,274178,874319,1172349,1201358,101739,674830,153893,12432,120284,131648,126261,20832,13883,1635563,922988,74046,638529
2021-03-12,9073395,296458,227277,69181,7248181,305717,1519497,6256623,2816772,0.07523,0.03387,3907428,4087916,396449,1561903,2681735,2874325,292906,881178,1225693,1213591,103543,680725,149816,14147,132495,132522,136303,20532,12754,1681152,931015,75839,674298
2021-03-13,9308340,234945,186720,48225,7361115,314431,1632794,6443343,2864997,0.07748,0.03445,4016055,4193386,416400,1568183,2751175,2972242,311837,884450,1264880,1221144,104563,683733,112934,8714,113297,108627,105470,19951,6280,1722404,935818,76634,709952
2021-03-14,9472767,164427,129184,35243,7449264,319265,1704238,6572527,2900240,0.07903,0.03487,4100019,4255016,432381,1570927,2806592,3028789,326806,885987,1293427,1226227,105575,684940,88149,4834,71444,83964,61630,15981,2744,1738825,939995,74834,723996
2021-03-15,9704314,231547,174485,57062,7596553,330717,1777044,6747012,2957302,0.08113,0.03556,4232201,4328653,451701,1581105,2892848,3093500,345030,891865,1339353,1235153,106671,689240,147289,11452,72806,132182,73637,19320,10178,1739015,950857,74929,713229
2021-03-16,9880668,176354,110485,65869,7761634,340471,1778563,6857497,3023171,0.08245,0.03635,4358524,4362322,463655,1591114,2967553,3115381,355349,896408,1390971,1246941,108306,694706,165081,9754,1519,126323,33669,11954,10009,1668082,975503,73016,619563
2021-03-17,10075641,194973,118419,76554,7940460,355167,1780014,6975916,3099725,0.08388,0.03727,4500902,4397805,475510,1600763,3048383,3138803,365320,900984,1452519,1259002,110190,699779,178826,14696,1451,142378,35483,11855,9649,1585313,995988,76029,513296
2021-03-18,10261545,185904,113096,72808,8109313,371064,1781168,7089012,3172533,0.08524,0.03815,4638711,4430057,487214,1610035,3127830,3159120,375028,905362,1510881,1270937,112186,704673,168853,15897,1154,137809,32252,11704,9272,1484608,1010948,79494,394166
