date,cum_vacs,new_vacs_all,new_vacs_first_dose_all,new_vacs_second_dose_all,cum_vacs_pfizer,cum_vacs_moderna,cum_vacs_astrazeneca,cum_persons_vaccinated_first_dose,cum_persons_vaccinated_second_dose,pct_pop_vaccinated_first_dose,pct_pop_vaccinated_second_dose,cum_vacs_elderly,cum_vacs_medical_profession,cum_vacs_medical_condition,cum_vacs_care_homes,cum_vacs_elderly_first_dose,cum_vacs_medical_profession_first_dose,cum_vacs_medical_condition_first_dose,cum_vacs_care_homes_first_dose,cum_vacs_elderly_second_dose,cum_vacs_medical_profession_second_dose,cum_vacs_medical_condition_second_dose,cum_vacs_care_homes_second_dose,new_vacs_pfizer,new_vacs_moderna,new_vacs_astrazeneca,new_vacs_elderly,new_vacs_medical_profession,new_vacs_medical_condition,new_vacs_care_homes,new_vacs_all_7day_rollsum,new_vacs_pfizer_7day_rollsum,new_vacs_moderna_7day_rollsum,new_vacs_astrazeneca_7day_rollsum
2020-12-27,23716,23716,23716,0,23716,0,0,23716,0,2.9e-4,0,8696,7838,1281,13120,8696,7838,1281,13120,0,0,0,0,23716,0,0,8696,7838,1281,13120,NA,NA,NA,NA
2020-12-28,42456,18740,18740,0,42456,0,0,42456,0,5.1e-4,0,16485,15230,1967,21952,16485,15230,1967,21952,0,0,0,0,18740,0,0,7789,7392,686,8832,NA,NA,NA,NA
2020-12-29,85106,42650,42650,0,85106,0,0,85106,0,0.00102,0,28915,36791,3043,38679,28915,36791,3043,38679,0,0,0,0,42650,0,0,12430,21561,1076,16727,NA,NA,NA,NA
2020-12-30,143146,58040,58040,0,143146,0,0,143146,0,0.00172,0,46330,68220,4643,59603,46330,68220,4643,59603,0,0,0,0,58040,0,0,17415,31429,1600,20924,NA,NA,NA,NA
2020-12-31,181885,38739,38739,0,181885,0,0,181885,0,0.00219,0,59448,86926,6461,74989,59448,86926,6461,74989,0,0,0,0,38739,0,0,13118,18706,1818,15386,NA,NA,NA,NA
2021-01-01,206634,24749,24749,0,206634,0,0,206634,0,0.00248,0,67193,96890,7536,87588,67193,96890,7536,87588,0,0,0,0,24749,0,0,7745,9964,1075,12599,NA,NA,NA,NA
2021-01-02,258814,52180,52180,0,258814,0,0,258814,0,0.00311,0,86571,120733,10017,108674,86571,120733,10017,108674,0,0,0,0,52180,0,0,19378,23843,2481,21086,258814,258814,0,0
2021-01-03,283800,24986,24986,0,283800,0,0,283800,0,0.00341,0,96488,131585,10947,119249,96488,131585,10947,119249,0,0,0,0,24986,0,0,9917,10852,930,10575,260084,260084,0,0
2021-01-04,332510,48710,48710,0,332510,0,0,332510,0,0.004,0,111836,156687,13606,135071,111836,156687,13606,135071,0,0,0,0,48710,0,0,15348,25102,2659,15822,290054,290054,0,0
2021-01-05,384983,52473,52473,0,384983,0,0,384983,0,0.00463,0,128092,184223,16041,153254,128092,184222,16041,153254,0,1,0,0,52473,0,0,16256,27536,2435,18183,299877,299877,0,0
2021-01-06,444148,59165,59165,0,444148,0,0,444148,0,0.00534,0,146037,215201,19453,174443,146037,215200,19453,174443,0,1,0,0,59165,0,0,17945,30978,3412,21189,301002,301002,0,0
2021-01-07,502606,58458,58458,0,502606,0,0,502606,0,0.00604,0,163844,245615,22457,192265,163844,245614,22457,192265,0,1,0,0,58458,0,0,17807,30414,3004,17822,320721,320721,0,0
2021-01-08,563052,60446,60446,0,563052,0,0,563052,0,0.00677,0,183431,277233,25748,212040,183427,277232,25748,212040,4,1,0,0,60446,0,0,19587,31618,3291,19775,356418,356418,0,0
2021-01-09,620371,57319,57319,0,620371,0,0,620371,0,0.00746,0,205824,301991,28060,234981,205816,301990,28060,234981,8,1,0,0,57319,0,0,22393,24758,2312,22941,361557,361557,0,0
2021-01-10,653650,33279,33279,0,653650,0,0,653650,0,0.00786,0,219049,316103,29329,246787,219039,316102,29329,246787,10,1,0,0,33279,0,0,13225,14112,1269,11806,369850,369850,0,0
2021-01-11,719368,65718,65718,0,719368,0,0,719368,0,0.00865,0,242009,347471,32274,267054,241999,347470,32274,267054,10,1,0,0,65718,0,0,22960,31368,2945,20267,386858,386858,0,0
2021-01-12,801445,82077,82077,0,801445,0,0,801445,0,0.00964,0,267517,389813,35426,291287,267507,389812,35426,291287,10,1,0,0,82077,0,0,25508,42342,3152,24233,416462,416462,0,0
2021-01-13,900525,99080,99080,0,899730,795,0,900525,0,0.01083,0,299933,442042,38901,320860,299923,442041,38901,320860,10,1,0,0,98285,795,0,32416,52229,3475,29573,456377,455582,795,0
2021-01-14,1000746,100221,100107,114,995303,5443,0,1000632,114,0.01203,0,326072,493423,41211,353717,326007,493418,41211,353717,65,5,0,0,95573,4648,0,26139,51381,2310,32857,498140,492697,5443,0
2021-01-15,1093571,92825,92397,428,1082678,10893,0,1093029,542,0.01314,1e-5,355809,540724,44828,381868,355631,540640,44819,381779,178,84,9,89,87375,5450,0,29737,47301,3617,28151,530519,519626,10893,0
2021-01-16,1150668,57097,56700,397,1137917,12751,0,1149729,939,0.01382,1e-5,376775,565810,46867,401737,376406,565619,46797,401446,369,191,70,291,55239,1858,0,20966,25086,2039,19869,530297,517546,12751,0
2021-01-17,1195318,44650,30896,13754,1181153,14165,0,1180625,14693,0.0142,1.8e-4,393549,585456,48590,419661,386800,580310,47925,411347,6749,5146,665,8314,43236,1414,0,16774,19646,1723,17924,541668,527503,14165,0
2021-01-18,1269775,74457,58085,16372,1253572,16203,0,1238710,31065,0.01489,3.7e-4,420809,621534,50697,440234,408290,609310,49498,424492,12519,12224,1199,15742,72419,2038,0,27260,36078,2107,20573,550407,534204,16203,0
2021-01-19,1365170,95395,68166,27229,1347446,17724,0,1306876,58294,0.01571,7e-4,453278,670723,53952,467348,431303,645475,51960,440978,21975,25248,1992,26370,93874,1521,0,32469,49189,3255,27114,563725,546001,17724,0
2021-01-20,1494108,128938,78284,50654,1475092,19016,0,1385160,108948,0.01666,0.00131,495305,733426,57849,509967,458479,682808,54959,463590,36826,50618,2890,46377,127646,1292,0,42027,62703,3897,42619,593583,575362,18221,0
2021-01-21,1590236,96128,60693,35435,1570121,20115,0,1445853,144383,0.01738,0.00174,532781,777489,62077,540993,482995,709686,58185,481185,49786,67803,3892,59808,95029,1099,0,37476,44063,4228,31026,589490,574818,14672,0
2021-01-22,1705835,115599,84243,31356,1684383,21452,0,1530096,175739,0.0184,0.00211,574079,829728,65654,583575,511729,747414,60870,508821,62350,82314,4784,74754,114262,1337,0,41298,52239,3577,42582,612264,601705,10559,0
2021-01-23,1798871,93036,49040,43996,1777036,21835,0,1579136,219735,0.01899,0.00264,608371,870782,68916,614861,530172,767466,62053,522538,78199,103316,6863,92323,92653,383,0,34292,41054,3262,31286,648203,639119,9084,0
2021-01-24,1865171,66300,38212,28088,1843092,22079,0,1617348,247823,0.01945,0.00298,630917,898082,69806,638930,543511,782644,62374,534333,87406,115438,7432,104597,66056,244,0,22546,27300,890,24069,669853,661939,7914,0
2021-01-25,1963124,97953,58190,39763,1939571,23553,0,1675538,287586,0.02015,0.00346,670521,941364,73224,664613,571178,805029,64021,547076,99343,136335,9203,117537,96479,1474,0,39604,43282,3418,25683,693349,685999,7350,0
2021-01-26,2065911,102787,53188,49599,2040770,25141,0,1728726,337185,0.02079,0.00405,708568,989716,76907,692330,595886,825840,65333,559054,112682,163876,11574,133276,101199,1588,0,38047,48352,3683,27717,700741,693324,7417,0
2021-01-27,2179439,113528,54057,59471,2152387,27052,0,1782783,396656,0.02144,0.00477,749060,1044390,81976,724249,619145,848171,67124,571244,129915,196219,14852,153005,111617,1911,0,40492,54674,5069,31919,685331,677295,8036,0
2021-01-28,2280128,100689,51748,48941,2246593,33535,0,1834531,445597,0.02206,0.00536,785658,1093355,86100,750632,640854,871139,68649,583125,144804,222216,17451,167507,94206,6483,0,36598,48965,4124,26383,689892,676472,13420,0
2021-01-29,2389943,109815,56060,53755,2355004,34939,0,1890591,499352,0.02273,0.006,826099,1144973,91371,778865,662837,895259,70858,594172,163262,249714,20513,184693,108411,1404,0,40441,51618,5271,28233,684108,670621,13487,0
2021-01-30,2478119,88176,39589,48587,2442307,35812,0,1930180,547939,0.02321,0.00659,859679,1185749,95028,804558,678952,913575,72258,602037,180727,272174,22770,202521,87303,873,0,33580,40776,3657,25693,679248,665271,13977,0
2021-01-31,2540827,62708,31325,31383,2504673,36154,0,1961505,579322,0.02359,0.00697,883222,1214175,97058,820283,692521,927863,73414,607816,190701,286312,23644,212467,62366,342,0,23543,28426,2030,15725,675656,661581,14075,0
2021-02-01,2656781,115954,50092,65862,2619050,37731,0,2011597,645184,0.02419,0.00776,924079,1272022,100607,849317,712587,952652,75230,617708,211492,319370,25377,231609,114377,1577,0,40857,57847,3549,29034,693657,679479,14178,0
2021-02-02,2784463,127682,57927,69755,2744704,39759,0,2069524,714939,0.02488,0.0086,965401,1338878,105506,881556,731390,985629,77710,627414,234011,353249,27796,254142,125654,2028,0,41322,66856,4899,32239,718552,703934,14618,0
2021-02-03,2927742,143279,58097,85182,2882489,45253,0,2127621,800121,0.02558,0.00962,1018025,1408007,110951,919435,753947,1013450,79850,638450,264078,394557,31101,280985,137785,5494,0,52624,69129,5445,37879,748303,730102,18201,0
2021-02-04,3063658,135916,63178,72738,3013343,50315,0,2190799,872859,0.02634,0.0105,1063653,1477745,115445,952016,775261,1048844,82034,647792,288392,428901,33411,304224,130854,5062,0,45628,69738,4494,32581,783530,766750,16780,0
2021-02-05,3197451,133793,59918,73875,3143018,54433,0,2250717,946734,0.02706,0.01138,1113668,1542798,120417,984125,799033,1078630,83540,657562,314635,464168,36877,326563,129675,4118,0,50015,65053,4972,32109,807508,788014,19494,0
2021-02-06,3302102,104651,49268,55383,3244268,57834,0,2299985,1002117,0.02766,0.01205,1150024,1594619,124923,1011229,817116,1104043,85393,666654,332908,490576,39530,344575,101250,3401,0,36356,51821,4506,27104,823983,801961,22022,0
2021-02-07,3362152,60050,33508,26542,3300859,61293,0,2333493,1028659,0.02806,0.01237,1173175,1622182,127620,1025080,830511,1120110,86627,672338,342664,502072,40993,352742,56591,3459,0,23151,27563,2697,13851,821325,796186,25139,0
2021-02-08,3468622,106470,54851,51619,3403305,65301,16,2388344,1080278,0.02872,0.01299,1224234,1664464,131481,1044665,861997,1138103,88438,679908,362237,526361,43043,364757,102446,4008,16,51059,42282,3861,19585,811841,784255,27570,16
2021-02-09,3593535,124913,59712,65201,3524793,68620,122,2448056,1145479,0.02944,0.01377,1282555,1716974,135747,1067020,897757,1156317,91131,688409,384798,560657,44616,378611,121488,3319,106,58321,52510,4266,22355,809072,780089,28861,122
2021-02-10,3744114,150579,75317,75262,3662937,73552,7625,2523373,1220741,0.03034,0.01468,1345412,1787790,139511,1095086,936492,1186043,92755,698616,408920,601747,46756,396470,138144,4932,7503,62857,70816,3764,28066,816372,780448,28299,7625
2021-02-11,3888174,144060,71490,72570,3787209,79514,21451,2594863,1293311,0.0312,0.01555,1403914,1858169,144809,1120573,970866,1217542,95029,708154,433048,640627,49780,412419,124272,5962,13826,58502,70379,5298,25487,824516,773866,29199,21451
2021-02-12,4047069,158895,80323,78572,3922645,89051,35373,2675186,1371883,0.03217,0.0165,1474088,1930940,151040,1147739,1012233,1250291,97728,717985,461855,680649,53312,429754,135436,9537,13922,70174,72771,6231,27166,849618,779627,34618,35373
2021-02-13,4157456,110387,63674,46713,4016973,92429,48054,2738860,1418596,0.03293,0.01706,1528957,1975701,155603,1165489,1046738,1275324,99526,724884,482219,700377,56077,440605,94328,3378,12681,54869,44761,4563,17750,855354,772705,34595,48054
2021-02-14,4224242,66786,39802,26984,4073928,95281,55033,2778662,1445580,0.03341,0.01738,1566948,2000210,157214,1173996,1071118,1288702,100376,728445,495830,711508,56838,445551,56955,2852,6979,37991,24509,1611,8507,862090,773069,33988,55033
2021-02-15,4351133,126891,70850,56041,4182440,98601,70092,2849512,1501621,0.03426,0.01806,1633267,2049347,161090,1193733,1111644,1314312,102512,735065,521623,735035,58578,458668,108512,3320,15059,66319,49137,3876,19737,882511,779135,33300,70076
2021-02-16,4487527,136394,81605,54789,4290785,103235,93507,2931117,1556410,0.03524,0.01871,1698568,2108140,163737,1211906,1153388,1349844,104031,741865,545180,758296,59706,470041,108345,4634,23415,65301,58793,2647,18173,893992,765992,34615,93385
2021-02-17,4637084,149557,94795,54762,4413974,110346,112764,3025912,1611172,0.03638,0.01937,1777060,2166369,168746,1233749,1209128,1383221,106993,750428,567932,783148,61753,483321,123189,7111,19257,78492,58229,5009,21843,892970,751037,36794,105139
2021-02-18,4783315,146231,93719,52512,4529004,117562,136749,3119631,1663684,0.03751,0.02,1851791,2226305,172157,1253994,1261219,1420038,108771,758338,590572,806267,63386,495656,115030,7216,23985,74731,59936,3411,20245,895141,741795,38048,115298
2021-02-19,4934144,150829,97326,53503,4648077,125526,160541,3216957,1717187,0.03868,0.02065,1931261,2285358,176922,1271938,1318424,1455038,111376,765124,612837,830320,65546,506814,119073,7964,23792,79470,59053,4765,17944,887075,725432,36475,125168
2021-02-20,5046832,112688,75021,37667,4734434,130988,181410,3291978,1754854,0.03958,0.0211,1990902,2328764,180522,1285212,1361094,1483388,113611,769079,629808,845376,66911,516133,86357,5462,20869,59641,43406,3600,13274,889376,717461,38559,133356
2021-02-21,5132392,85560,56622,28938,4800249,135209,196934,3348600,1783792,0.04026,0.02145,2038135,2360350,183034,1294422,1394550,1503829,114736,770858,643585,856521,68298,523564,65815,4221,15524,47233,31586,2512,9210,908150,726321,39928,141901
2021-02-22,5284641,152249,99274,52975,4919249,142694,222698,3447874,1836767,0.04146,0.02209,2116058,2423087,187913,1311942,1452434,1539600,117733,777195,663624,883487,70180,534747,119000,7485,25764,77923,62737,4879,17520,933508,736809,44093,152606
2021-02-23,5445050,160409,104614,55795,5046585,149061,249404,3552488,1892562,0.04272,0.02276,2194775,2490960,193415,1329753,1511680,1576968,121106,784629,683095,913992,72309,545124,127336,6367,26706,78717,67873,5502,17811,957523,755800,45826,155897
2021-02-24,5620154,175104,117117,57987,5179474,156700,283980,3669605,1950549,0.04412,0.02345,2279715,2566819,200013,1347854,1575531,1622536,125429,791941,704184,944283,74584,555913,132889,7639,34576,84940,75859,6598,18101,983070,765500,46354,171216
2021-02-25,5800304,180150,127479,52671,5304673,162916,332715,3797084,2003220,0.04566,0.02409,2360238,2651957,206727,1364532,1637567,1679449,130472,799445,722671,972508,76255,565087,125199,6216,48735,80523,85138,6714,16678,1016989,775669,45354,195966
2021-02-26,5996022,195718,136874,58844,5437755,170080,388187,3933958,2062064,0.0473,0.02479,2446361,2746028,213545,1381898,1701865,1743471,135488,806030,744496,1002557,78057,575868,133082,7164,55472,86123,94071,6818,17366,1061878,789678,44554,227646
2021-02-27,6142835,146813,107951,38862,5531747,174239,436849,4041909,2100926,0.0486,0.02526,2510445,2817662,220501,1392477,1749627,1796527,140630,809409,760818,1021135,79871,583068,93992,4159,48662,64084,71634,6956,10579,1096003,797313,43251,255439
2021-02-28,6256750,113915,85913,28002,5599048,177860,479842,4127822,2128928,0.04963,0.0256,2557600,2876151,225893,1398854,1784477,1842478,145094,811034,773123,1033673,80799,587820,67301,3621,42993,47155,58489,5392,6377,1124358,798799,42651,282908
2021-03-01,6448452,191702,141446,50256,5728157,185677,534618,4269268,2179184,0.05133,0.0262,2659343,2952724,233429,1412360,1858583,1901947,151334,815780,800760,1050777,82095,596580,129109,7817,54776,101743,76573,7536,13506,1163811,808908,42983,311920
2021-03-02,6665542,217090,161412,55678,5871985,194106,599451,4430680,2234862,0.05327,0.02687,2768203,3045847,242677,1427855,1936944,1975077,158385,822124,831259,1070770,84292,605731,143828,8429,64833,108860,93123,9248,15495,1220492,825400,45045,350047
2021-03-03,6906337,240795,173527,67268,6034171,205660,666506,4604207,2302130,0.05536,0.02768,2887359,3145895,254408,1448009,2019212,2051575,167582,831177,868147,1094320,86826,616832,162186,11554,67055,119156,100048,11731,20154,1286183,854697,48960,382526
2021-03-04,7145955,239618,176882,62736,6177903,218269,749783,4781089,2364866,0.05749,0.02844,2997880,3254598,266610,1464659,2094884,2138656,177385,836864,902996,1115942,89225,627795,143732,12609,83277,110521,108703,12202,16650,1345651,873230,55353,417068
2021-03-05,7397137,251182,187805,63377,6319727,230669,846741,4968894,2428243,0.05975,0.0292,3111903,3371820,281311,1479254,2170656,2237038,189197,842161,941247,1134782,92114,637093,141824,12400,96958,114023,117222,14701,14595,1401115,881972,60589,458554
2021-03-06,7591071,193934,146681,47253,6427864,238587,924620,5115575,2475496,0.06151,0.02977,3200616,3460084,291938,1487690,2226155,2314677,198246,844642,974461,1145407,93692,643048,108137,7918,77879,88713,88264,10627,8436,1448236,896117,64348,487771
2021-03-07,7739262,148191,113647,34544,6511836,245221,982205,5229222,2510040,0.06288,0.03018,3273320,3523634,300269,1492725,2273943,2370694,205712,846174,999377,1152940,94557,646551,83972,6634,57585,72704,63550,8331,5035,1482512,912788,67361,502363
2021-03-08,7970832,231570,178278,53292,6648265,256625,1065942,5407500,2563332,0.06502,0.03082,3392286,3615290,317074,1505521,2355555,2448765,220792,851812,1036731,1166525,96282,653709,136429,11404,83737,118966,91656,16805,12796,1522380,920108,70948,531324
2021-03-09,8218371,247539,192493,55046,6788707,268341,1161323,5599993,2618378,0.06733,0.03148,3512806,3717051,334576,1519087,2436760,2538785,236366,858179,1076046,1178266,98210,660908,140442,11716,95381,120520,101761,17502,13566,1552829,916722,74235,561872
2021-03-10,8496666,278295,210771,67524,6947216,280056,1269394,5810764,2685902,0.06987,0.0323,3645266,3829492,355236,1535340,2519800,2639596,254952,867133,1125466,1189896,100284,668207,158509,11715,108071,132460,112441,20660,16253,1590329,913045,74396,602888
2021-03-11,8783659,286993,224109,62884,7101243,292525,1389891,6034873,2748786,0.07256,0.03305,3777063,3955959,376091,1549263,2604528,2753619,274337,874398,1172535,1202340,101754,674865,154027,12469,120497,131797,126467,20855,13923,1637704,923340,74256,640108
2021-03-12,9081511,297852,228482,69370,7251740,306754,1523017,6263355,2818156,0.07531,0.033890000000000003,3909879,4093116,396715,1562115,2683969,2878386,293158,881355,1225910,1214730,103557,680760,150497,14229,133126,132816,137157,20624,12852,1684374,932013,76085,676276
2021-03-13,9316687,235176,186939,48237,7364696,315468,1636523,6450294,2866393,0.07756,0.03447,4018536,4198664,416762,1568395,2753428,2976381,312185,884627,1265108,1222283,104577,683768,112956,8714,113506,108657,105548,20047,6280,1725616,936832,76881,711903
2021-03-14,9481386,164699,129457,35242,7452847,320302,1708237,6579751,2901635,0.07912,0.03489,4102516,4260458,432802,1571139,2808862,3033092,327213,886164,1293654,1227366,105589,684975,88151,4834,71714,83980,61794,16040,2744,1742124,941011,75081,726032
2021-03-15,9713235,231849,174748,57101,7600264,331754,1781217,6754499,2958736,0.08122,0.03558,4234812,4334243,452128,1581350,2895199,3097947,345441,892075,1339613,1236296,106687,689275,147417,11452,72980,132296,73785,19326,10211,1742403,951999,75129,715275
2021-03-16,9889768,176533,110656,65877,7765523,341509,1782736,6865155,3024613,0.08255,0.03637,4361165,4367991,464165,1591361,2969932,3119903,355843,896618,1391233,1248088,108322,694743,165259,9755,1519,126353,33748,12037,10011,1671397,976816,73168,621413
2021-03-17,10085383,195615,119054,76561,7944928,356268,1784187,6984209,3101174,0.08398,0.03729,4503712,4403574,476464,1601090,3050925,3143424,366258,901274,1452787,1260150,110206,699816,179405,14759,1451,142547,35583,12299,9729,1588717,997712,76212,514793
2021-03-18,10272858,187475,114434,73041,8114619,372574,1785665,7098643,3174215,0.08535,0.03817,4641798,4436933,488290,1610417,3130519,3164767,376087,905657,1511279,1272166,112203,704760,169691,16306,1478,138086,33359,11826,9327,1489199,1013376,80049,395774
2021-03-19,10473852,200994,129224,71770,8276676,389189,1807987,7227867,3245985,0.08691,0.03903,4776523,4482013,504527,1619332,3206808,3199593,390280,910332,1569715,1282420,114247,709000,162057,16615,22322,134725,45080,16237,8915,1392341,1024936,82435,284970
