date,cum_vacs,new_vacs_all,new_vacs_first_dose_all,new_vacs_second_dose_all,cum_vacs_pfizer,cum_vacs_moderna,cum_vacs_astrazeneca,cum_persons_vaccinated_first_dose,cum_persons_vaccinated_second_dose,pct_pop_vaccinated_first_dose,pct_pop_vaccinated_second_dose,cum_vacs_elderly,cum_vacs_medical_profession,cum_vacs_medical_condition,cum_vacs_care_homes,cum_vacs_elderly_first_dose,cum_vacs_medical_profession_first_dose,cum_vacs_medical_condition_first_dose,cum_vacs_care_homes_first_dose,cum_vacs_elderly_second_dose,cum_vacs_medical_profession_second_dose,cum_vacs_medical_condition_second_dose,cum_vacs_care_homes_second_dose,new_vacs_pfizer,new_vacs_moderna,new_vacs_astrazeneca,new_vacs_elderly,new_vacs_medical_profession,new_vacs_medical_condition,new_vacs_care_homes,new_vacs_all_7day_rollsum,new_vacs_pfizer_7day_rollsum,new_vacs_moderna_7day_rollsum,new_vacs_astrazeneca_7day_rollsum
2020-12-27,23916,23916,23779,137,23916,0,0,23779,137,2.9e-4,0,10688,8597,1301,12585,10647,8530,1301,12517,41,67,0,68,23916,0,0,10688,8597,1301,12585,NA,NA,NA,NA
2020-12-28,42307,18391,18391,0,42307,0,0,42170,137,5.1e-4,0,18606,15728,1988,21330,18565,15661,1988,21262,41,67,0,68,18391,0,0,7918,7131,687,8745,NA,NA,NA,NA
2020-12-29,90511,48204,47613,591,90511,0,0,89783,728,0.00108,1e-5,34859,40459,3104,40336,34594,40143,3104,39927,265,316,0,409,48204,0,0,16253,24731,1116,19006,NA,NA,NA,NA
2020-12-30,151336,60825,60821,4,151336,0,0,150604,732,0.00181,1e-5,55270,72952,4823,62828,55003,72635,4823,62416,267,317,0,412,60825,0,0,20411,32493,1719,22492,NA,NA,NA,NA
2020-12-31,199808,48472,48359,113,199808,0,0,198963,845,0.00239,1e-5,72460,96175,6675,83317,72148,95821,6675,82832,312,354,0,485,48472,0,0,17190,23223,1852,20489,NA,NA,NA,NA
2021-01-01,219083,19275,19275,0,219082,0,1,218238,845,0.00262,1e-5,80837,104906,7753,91653,80525,104552,7753,91168,312,354,0,485,19274,0,1,8377,8731,1078,8336,NA,NA,NA,NA
2021-01-02,271689,52606,52391,215,271688,0,1,270629,1060,0.00325,1e-5,102401,129186,10273,112630,101995,128757,10273,112005,406,429,0,625,52606,0,0,21564,24280,2520,20977,271689,271688,0,1
2021-01-03,295780,24091,24091,0,295779,0,1,294720,1060,0.00354,1e-5,112674,139682,11207,122655,112268,139253,11207,122030,406,429,0,625,24091,0,0,10273,10496,934,10025,271864,271863,0,1
2021-01-04,344126,48346,48346,0,344125,0,1,343066,1060,0.00413,1e-5,129278,164370,13874,138469,128872,163941,13874,137844,406,429,0,625,48346,0,0,16604,24688,2667,15814,301819,301818,0,1
2021-01-05,397485,53359,53336,23,397483,1,1,396402,1083,0.00477,1e-5,147620,192024,16412,157037,147212,191574,16412,156410,408,450,0,627,53358,1,0,18342,27654,2538,18568,306974,306972,1,1
2021-01-06,460229,62744,62743,1,460225,2,2,459145,1084,0.00552,1e-5,169133,224949,19832,180197,168724,224499,19832,179570,409,450,0,627,62742,1,1,21513,32925,3420,23160,308893,308889,2,2
2021-01-07,515980,55751,55747,4,515976,2,2,514892,1088,0.00619,1e-5,188716,254128,22880,196502,188305,253676,22880,195873,411,452,0,629,55751,0,0,19583,29179,3048,16305,316172,316168,2,2
2021-01-08,578645,62665,62366,299,578641,2,2,577258,1387,0.00694,2e-5,211067,286573,26245,217491,210558,285967,26241,216725,509,606,4,766,62665,0,0,22351,32445,3365,20989,359562,359559,2,1
2021-01-09,639495,60850,60800,50,639491,2,2,638058,1437,0.00767,2e-5,236875,312475,28923,242591,236354,311834,28919,241815,521,641,4,776,60850,0,0,25808,25902,2678,25100,367806,367803,2,1
2021-01-10,674475,34980,34974,6,674471,2,2,673032,1443,0.00809,2e-5,252009,327029,30295,255581,251486,326384,30291,254805,523,645,4,776,34980,0,0,15134,14554,1372,12990,378695,378692,2,1
2021-01-11,740407,65932,65885,47,740402,3,2,738917,1490,0.00888,2e-5,277016,358295,33503,275949,276473,357630,33499,275147,543,665,4,802,65931,1,0,25007,31266,3208,20368,396281,396277,3,1
2021-01-12,822795,82388,82338,50,822788,3,4,821255,1540,0.00987,2e-5,305134,400346,36493,300843,304589,399676,36489,300003,545,670,4,840,82386,0,2,28118,42051,2990,24894,425310,425305,2,3
2021-01-13,933350,110555,110191,364,932545,801,4,931446,1904,0.0112,2e-5,344543,457778,40396,336369,343978,456866,40377,335410,565,912,19,959,109757,798,0,39409,57432,3903,35526,473121,472320,799,2
2021-01-14,1015736,82386,82107,279,1010346,5386,4,1013553,2183,0.01219,3e-5,374141,499985,42680,360434,373460,498977,42661,359404,681,1008,19,1030,77801,4585,0,29598,42207,2284,24065,499756,494370,5384,2
2021-01-15,1105562,89826,89156,670,1094716,10823,23,1102709,2853,0.01326,3e-5,408048,544527,46640,388128,407161,543318,46612,386889,887,1209,28,1239,84370,5437,19,33907,44542,3960,27694,526917,516075,10821,21
2021-01-16,1162391,56829,55869,960,1149773,12595,23,1158578,3813,0.01393,5e-5,432259,569336,48768,407625,430968,567787,48679,405855,1291,1549,89,1770,55057,1772,0,24211,24809,2128,19497,522896,510282,12593,21
2021-01-17,1209373,46982,30366,16616,1195449,13900,24,1188944,20429,0.0143,2.5e-4,452570,589502,50793,427180,443383,581722,49926,415790,9187,7780,867,11390,45676,1305,1,20311,20166,2025,19555,534898,520978,13898,22
2021-01-18,1289591,80218,64661,15557,1272377,17189,25,1253605,35986,0.01507,4.3e-4,481783,631533,53015,447446,466336,617319,51612,428793,15447,14214,1403,18653,76928,3289,1,29213,42031,2222,20266,549184,531975,17186,23
2021-01-19,1400819,111228,79487,31741,1380781,19963,75,1333092,67727,0.01603,8.1e-4,518648,692874,56613,478172,491736,663663,54279,446439,26912,29211,2334,31733,108404,2774,50,36865,61341,3598,30726,578024,557993,19960,71
2021-01-20,1530007,129188,78740,50448,1507447,22481,79,1411832,118175,0.01698,0.00142,566781,756222,60855,520108,521807,702588,57408,467727,44974,53634,3447,52381,126666,2518,4,48133,63348,4242,41936,596657,574902,21680,75
2021-01-21,1633154,103147,63748,39399,1608271,24804,79,1475580,157574,0.01774,0.00189,608646,804249,65302,553858,548449,731495,60792,486091,60197,72754,4510,67767,100824,2323,0,41865,48027,4447,33750,617418,597925,19418,75
2021-01-22,1734589,101435,67300,34135,1707703,26795,91,1542880,191709,0.01855,0.00231,652585,849472,68909,588358,578786,760812,63502,505155,73799,88660,5407,83203,99432,1991,12,43939,45223,3607,34500,629027,612987,15972,68
2021-01-23,1819564,84975,40655,44320,1792294,27178,92,1583535,236029,0.01904,0.00284,690186,886416,72310,615495,598736,776780,64686,514438,91450,109636,7624,101057,84591,383,1,37601,36944,3401,27137,657173,642521,14583,69
2021-01-24,1868712,49148,25417,23731,1841196,27422,94,1608952,259760,0.01935,0.00312,714076,905492,73225,630561,612899,785628,65032,519694,101177,119864,8193,110867,48902,244,2,23890,19076,915,15066,659339,645747,13522,70
2021-01-25,1964446,95734,58006,37728,1935349,29001,96,1666958,297488,0.02004,0.00358,754798,946915,76721,655698,641205,807646,66749,532475,113593,139269,9972,123223,94153,1579,2,40722,41423,3496,25137,674855,662972,11812,71
2021-01-26,2063359,98913,50894,48019,2032603,30655,101,1717852,345507,0.02066,0.00415,794957,992416,80508,681930,666626,827085,68097,543435,128331,165331,12411,138495,97254,1654,5,40159,45501,3787,26232,662540,651822,10692,26
2021-01-27,2173771,110412,51608,58804,2141081,32581,109,1769460,404311,0.02128,0.00486,838128,1044717,85677,712718,690334,847974,69945,554454,147794,196743,15732,158264,108478,1926,8,43171,52301,5169,30788,643764,633634,10100,30
2021-01-28,2264324,90553,44926,45627,2229998,34216,110,1814386,449938,0.02182,0.00541,876183,1085434,89865,737029,712356,864815,71493,565617,163827,220619,18372,171412,88917,1635,1,38055,40717,4188,24311,631170,621727,9412,31
2021-01-29,2371750,107426,51109,56317,2335951,35621,178,1865495,506255,0.02243,0.00609,919084,1133227,95278,766450,734781,884080,73723,576537,184303,249147,21555,189913,105953,1405,68,42901,47793,5413,29421,637161,628248,8826,87
2021-01-30,2456869,85119,34911,50208,2420195,36495,179,1900406,556463,0.02285,0.00669,955438,1169331,99127,793557,751413,897545,75127,584555,204025,271786,24000,209002,84244,874,1,36354,36104,3849,27107,637305,627901,9317,87
2021-01-31,2513309,56440,26432,30008,2476293,36837,179,1926838,586471,0.02317,0.00705,980752,1191236,101233,809353,765478,906369,76314,590812,215274,284867,24919,218541,56098,342,0,25314,21905,2106,15796,644597,635097,9415,85
2021-02-01,2632781,119472,57997,61475,2593497,39048,236,1984835,647946,0.02387,0.00779,1024061,1254038,104943,836757,786079,939077,78176,600581,237982,314961,26767,236176,117204,2211,57,43309,62802,3710,27404,668335,658148,10047,140
2021-02-02,2760675,127894,61959,65935,2718729,41696,250,2046794,713881,0.02461,0.00858,1067399,1323223,110085,866763,805101,976545,80766,609805,262298,346678,29319,256958,125232,2648,14,43338,69185,5142,30006,697316,686126,11041,149
2021-02-03,2915311,154636,62886,91750,2867609,47433,269,2109680,805631,0.02537,0.00969,1126203,1399304,116011,908652,828666,1008477,82962,621430,297537,390827,33049,287222,148880,5737,19,58804,76081,5926,41889,741540,726528,14852,160
2021-02-04,3044139,128828,59749,69079,2991154,52710,275,2169429,874710,0.02609,0.01052,1175185,1463134,120578,939834,850787,1040002,85211,631063,324398,423132,35367,308771,123545,5277,6,48982,63830,4567,31182,779815,761156,18494,165
2021-02-05,3183069,138930,64672,74258,3124241,58546,282,2234101,948968,0.02686,0.01141,1229387,1531892,125865,973145,875935,1073238,86805,642108,353452,458654,39060,331037,133087,5836,7,54202,68758,5287,33311,811319,788290,22925,104
2021-02-06,3279288,96219,45421,50798,3217993,61012,283,2279522,999766,0.02741,0.01202,1268933,1577134,130425,998207,895021,1094480,88682,651473,373912,482654,41743,346734,93752,2466,1,39546,45242,4560,25062,822419,797798,24517,104
2021-02-07,3332038,52750,28026,24724,3268392,63361,285,2307548,1024490,0.02775,0.01232,1294314,1598148,133143,1011174,909316,1105273,89915,656940,384998,492875,43228,354234,50399,2349,2,25381,21014,2718,12967,818729,792099,26524,106
2021-02-08,3440633,108595,53024,55571,3373108,67222,303,2360572,1080061,0.02838,0.01299,1346804,1643438,137109,1029915,940779,1121741,91802,664284,406025,521697,45307,365631,104716,3861,18,52490,45290,3966,18741,807852,779611,28174,67
2021-02-09,3571646,131013,59068,71945,3500131,71104,411,2419640,1152006,0.02909,0.01385,1407919,1701563,141555,1052712,976651,1139854,94537,672294,431268,561709,47018,380418,127023,3882,108,61115,58125,4446,22797,810971,781402,29408,161
2021-02-10,3718187,146541,72749,73792,3636213,74461,7513,2492389,1225798,0.02997,0.01474,1474595,1767157,145552,1081779,1015945,1167020,96184,682623,458650,600137,49368,399156,136082,3357,7102,66676,65594,3997,29067,802876,768604,27028,7244
2021-02-11,3859185,140998,73087,67911,3755028,81174,22983,2565476,1293709,0.03085,0.01556,1535617,1834322,151026,1106895,1050916,1199643,98611,692224,484701,634679,52415,414671,118815,6713,15470,61022,67165,5474,25116,815046,763874,28464,22708
2021-02-12,4013907,154722,79234,75488,3886396,90410,37101,2644710,1369197,0.0318,0.01646,1607050,1904496,157302,1132262,1092623,1231518,101327,701661,514427,672978,55975,430601,131368,9236,14118,71433,70174,6276,25367,830838,762155,31864,36819
2021-02-13,4121552,107645,61681,45964,3978299,93445,49808,2706391,1415161,0.03254,0.01702,1663390,1946351,161908,1149798,1127522,1254143,103130,708762,535868,692208,58778,441036,91903,3035,12707,56340,41855,4606,17536,842264,760306,32433,49525
2021-02-14,4186306,64754,39738,25016,4033395,95846,57065,2746129,1440177,0.03302,0.01732,1701913,1969035,163525,1157864,1152188,1267309,103980,712272,549725,701726,59545,445592,55096,2401,7257,38523,22684,1617,8066,854268,765003,32485,56780
2021-02-15,4312031,125725,70185,55540,4140319,100063,71649,2816314,1495717,0.03386,0.01798,1769372,2016886,167561,1177126,1193283,1291749,106258,718868,576089,725137,61303,458258,106924,4217,14584,67459,47851,4036,19262,871398,767211,32841,71346
2021-02-16,4446075,134044,81253,52791,4245990,105016,95069,2897567,1548508,0.03484,0.01862,1835412,2074642,170236,1194111,1235062,1327023,107779,725785,600350,747619,62457,468326,105671,4953,23420,66040,57756,2675,16985,874429,745859,33912,94658
2021-02-17,4595090,149015,93909,55106,4368112,112278,114700,2991476,1603614,0.03597,0.01928,1915805,2132183,175321,1215639,1291406,1359326,110771,734201,624399,772857,64550,481438,122122,7262,19631,80393,57541,5085,21528,876903,731899,37817,107187
2021-02-18,4738173,143083,91743,51340,4479437,119731,139005,3083219,1654954,0.03707,0.0199,1991677,2189985,178757,1234652,1343739,1394528,112555,741601,647938,795457,66202,493051,111325,7453,24305,75872,57802,3436,19013,878988,724409,38557,116022
2021-02-19,4889476,151303,98384,52919,4596911,128800,163765,3181603,1707873,0.03826,0.02054,2072444,2249512,183622,1251976,1401374,1430243,115176,748250,671070,819269,68446,503726,117474,9069,24760,80767,59527,4865,17324,875569,710515,38390,126664
2021-02-20,5003423,113947,76364,37583,4684780,133272,185371,3257967,1745456,0.03917,0.02099,2134041,2293222,187280,1265961,1444380,1459494,117422,752484,689661,833728,69858,513477,87869,4472,21606,61597,43710,3658,13985,881871,706481,39827,135563
2021-02-21,5089032,85609,56881,28728,4751886,136500,200646,3314848,1774184,0.03986,0.021329999999999998,2182718,2323723,189846,1276180,1478335,1479662,118553,754710,704383,844061,71293,521470,67106,3228,15275,48677,30501,2566,10219,902726,718491,40654,143581
2021-02-22,5248191,159159,99241,59918,4877837,144886,225468,3414089,1834102,0.04105,0.02205,2262359,2392491,194714,1294009,1536788,1515045,121487,760943,725571,877446,73227,533066,125951,8386,24822,79641,68768,4868,17829,936160,737518,44823,153819
2021-02-23,5413148,164957,105982,58975,5009270,151285,252593,3520071,1893077,0.04233,0.02276,2342572,2464587,200013,1311878,1596640,1553315,124616,768583,745932,911272,75397,543295,131433,6399,27125,80213,72096,5299,17869,967073,763280,46269,157524
2021-02-24,5586028,172880,114360,58520,5140501,158471,287056,3634431,1951597,0.0437,0.02347,2427404,2538917,206564,1330904,1658886,1597727,128740,776211,768518,941190,77824,554693,131231,7186,34463,84832,74330,6551,19026,990938,772389,46193,172356
2021-02-25,5771820,185792,129046,56746,5269743,164727,337350,3763477,2008343,0.04525,0.02415,2509606,2628203,212997,1348881,1721335,1655694,133300,784409,788271,972509,79697,564472,129242,6256,50294,82202,89286,6433,17977,1033647,790306,44996,198345
2021-02-26,5976029,204209,141804,62405,5406810,173006,396213,3905281,2070748,0.04696,0.0249,2598087,2728211,220052,1368202,1786271,1723561,138417,791748,811816,1004650,81635,576454,137067,8279,58863,88481,100008,7055,19321,1086553,809899,44206,232448
2021-02-27,6122817,146788,107523,39265,5498798,177188,446831,4012804,2110013,0.04825,0.02537,2661688,2800057,226762,1380951,1832146,1777648,143256,796138,829542,1022409,83506,584813,91988,4182,50618,63601,71846,6710,12749,1119394,814018,43916,261460
2021-02-28,6230678,107861,83683,24178,5561088,181082,488508,4096487,2134191,0.04926,0.02566,2709898,2853280,231043,1387600,1867224,1821913,146609,798281,842674,1031367,84434,589319,62290,3894,41677,48210,53223,4281,6649,1141646,809202,44582,287862
2021-03-01,6423420,192742,143817,48925,5689164,189637,544619,4240304,2183116,0.05099,0.02625,2812337,2930564,238842,1400741,1941712,1883106,153087,803222,870625,1047458,85755,597519,128076,8555,56111,102439,77284,7799,13141,1175229,811327,44751,319151
2021-03-02,6640361,216941,163873,53068,5829204,198855,612302,4404177,2236184,0.05296,0.02689,2922387,3023769,248410,1415338,2020960,1958051,160423,809694,901427,1065718,87987,605644,140040,9218,67683,110050,93205,9568,14597,1227213,819934,47570,359709
2021-03-03,6879546,239185,171910,67275,5984546,211683,683317,4576087,2303459,0.05502,0.0277,3042906,3124016,260027,1432516,2103615,2034420,169824,816570,939291,1089596,90203,615946,155342,12828,71015,120519,100247,11617,17178,1293518,844045,53212,396261
2021-03-04,7119032,239486,177547,61939,6126559,224852,767621,4753634,2365398,0.05716,0.02844,3154119,3233046,272405,1448247,2179683,2122218,179810,821933,974436,1110828,92595,626314,142013,13169,84304,111213,109030,12378,15731,1347212,856816,60125,430271
2021-03-05,7380177,261145,195541,65604,6272325,237362,870490,4949175,2431002,0.05951,0.02923,3271939,3356614,287291,1463650,2256829,2226698,191707,827621,1015110,1129916,95584,636029,145766,12510,102869,117820,123568,14886,15403,1404148,865515,64356,474277
2021-03-06,7581721,201544,152617,48927,6382578,245917,953226,5101792,2479929,0.06134,0.02982,3361450,3451284,297720,1473168,2312519,2309619,200540,830887,1048931,1141665,97180,642281,110253,8555,82736,89511,94670,10429,9518,1458904,883780,68729,506395
2021-03-07,7730745,149024,114518,34506,6465122,252636,1012987,5216310,2514435,0.06272,0.03023,3432733,3517335,305827,1478732,2358863,2367928,207798,832848,1073870,1149407,98029,645884,82544,6719,59761,71283,66051,8107,5564,1500067,904034,71554,524479
2021-03-08,7966256,235511,183271,52240,6600208,263340,1102708,5399581,2566675,0.06492,0.03086,3551387,3612656,322138,1490456,2440321,2451568,222435,838214,1111066,1161088,99703,652242,135086,10704,89721,118654,95321,16311,11724,1542836,911044,73703,558089
2021-03-09,8213891,247635,192965,54670,6740072,275729,1198090,5592546,2621345,0.06725,0.03152,3672094,3714197,339458,1503996,2521838,2541308,237851,845109,1150256,1172889,101607,658887,139864,12389,95382,120707,101541,17320,13540,1573530,910868,76874,585788
2021-03-10,8492297,278406,213806,64600,6895289,286877,1310131,5806352,2685945,0.06982,0.0323,3802848,3826599,360121,1522241,2604117,2644025,256484,856272,1198731,1182574,103637,665969,155217,11148,112041,130754,112402,20663,18245,1612751,910743,75194,626814
2021-03-11,8768463,276166,215566,60600,7043283,299651,1425529,6021918,2746545,0.07241,0.03302,3931605,3945031,381066,1535816,2687248,2750575,275933,863900,1244357,1194456,105133,671916,147994,12774,115398,128757,118432,20945,13575,1649431,916724,74799,657908
2021-03-12,9084287,315824,244623,71201,7194756,316340,1573191,6266541,2817746,0.07535,0.03388,4065451,4094608,403579,1551211,2767514,2886173,296620,873294,1297937,1208435,106959,677917,151473,16689,147662,133846,149577,22513,15395,1704110,922431,78978,702701
2021-03-13,9328877,244590,195261,49329,7309006,325902,1693969,6461802,2867075,0.0777,0.03447,4174942,4207004,424046,1559223,2837469,2990405,315931,878014,1337473,1216599,108115,681209,114250,9562,120778,109491,112396,20467,8012,1747156,926428,79985,740743
2021-03-14,9499576,170699,134654,36045,7398419,330954,1770203,6596456,2903120,0.07932,0.03491,4259856,4273516,440147,1562683,2893386,3051568,331018,879807,1366470,1221948,109129,682876,89413,5052,76234,84914,66512,16101,3460,1768831,933297,78318,757216
2021-03-15,9744825,245249,186554,58695,7549526,342900,1852399,6783010,2961815,0.08156,0.03561,4394167,4356924,459940,1573927,2980965,3125269,349704,886638,1413202,1231655,110236,687289,151107,11946,82196,134311,83408,19793,11244,1778569,949318,79560,749691
2021-03-16,9923580,178755,111893,66862,7715862,353412,1854306,6894903,3028677,0.0829,0.03642,4521037,4391382,472119,1584652,3055963,3147276,360236,891732,1465074,1244106,111883,692920,166336,10512,1907,126870,34458,12179,10725,1709689,975790,77683,656216
2021-03-17,10125517,201937,123181,78756,7899667,370099,1855751,7018084,3107433,0.08439,0.03736,4665737,4428904,485070,1596514,3138336,3171553,371214,898077,1527401,1257351,113856,698437,183805,16687,1445,144700,37522,12951,11862,1633220,1004378,83222,545620
2021-03-18,10317480,191963,117242,74721,8073040,387127,1857313,7135326,3182154,0.0858,0.03826,4805452,4463494,497115,1606719,3218768,3193267,381253,903203,1586684,1270227,115862,703516,173373,17028,1562,139715,34590,12045,10205,1549017,1029757,87476,431784
2021-03-19,10555654,238174,156215,81959,8254671,406569,1894414,7291541,3264113,0.08767,0.03925,4954875,4527527,515144,1618554,3302797,3244023,397090,910378,1652078,1283504,118054,708176,181631,19442,37101,149423,64033,18029,11835,1471367,1059915,90229,321223
2021-03-20,10772998,217344,163640,53704,8389700,421490,1961808,7455181,3317817,0.08964,0.03989,5071406,4605237,534735,1624637,3375528,3313618,415183,913720,1695878,1291619,119552,710917,135029,14921,67394,116531,77710,19591,6083,1444121,1080694,95588,267839
2021-03-21,10938214,165216,126448,38768,8493514,430658,2014042,7581629,3356585,0.09116,0.04036,5164562,4657593,551107,1627137,3436109,3360496,430507,915044,1728453,1297097,120600,712093,103814,9168,52234,93156,52356,16372,2500,1438638,1095095,99704,243839
2021-03-22,11197865,259651,183021,76630,8657311,453140,2087414,7764650,3433215,0.09336,0.04128,5322239,4728046,573225,1636515,3530473,3420477,450587,920890,1791766,1307569,122638,715625,163797,22482,73372,157677,70453,22118,9378,1453040,1107785,110240,235015
2021-03-23,11486598,288733,206016,82717,8835946,471248,2179404,7970666,3515932,0.09584,0.04228,5482594,4813762,600718,1647707,3625355,3493623,475322,928256,1857239,1320139,125396,719451,178635,18108,91990,160355,85716,27493,11192,1563018,1120084,117836,325098
2021-03-24,11797100,310502,223513,86989,9028229,497978,2270893,8194179,3602921,0.09853,0.04332,5656544,4903882,631201,1661712,3727119,3571720,502903,938757,1929425,1332162,128298,722955,192283,26730,91489,173950,90120,30483,14005,1671583,1128562,127879,415142
2021-03-25,12110672,313572,234998,78574,9211716,519564,2379392,8429177,3681495,0.10135,0.04427,5822036,5004488,665441,1671808,3827046,3662787,534692,945106,1994990,1341701,130749,726702,183487,21586,108499,165492,100606,34240,10096,1793192,1138676,132437,522079
2021-03-26,12449939,339267,251867,87400,9410039,546918,2492982,8681044,3768895,0.10438,0.04532,5993985,5117252,704042,1685166,3926950,3764364,570159,953920,2067035,1352888,133883,731246,198323,27354,113590,171949,112764,38601,13358,1894285,1155368,140349,598568
2021-03-27,12719522,269583,207274,62309,9557528,572180,2589814,8888318,3831204,0.10687,0.04607,6135711,5206129,736982,1689690,4016267,3845476,600783,956792,2119444,1360653,136199,732898,147489,25262,96832,141726,88877,32940,4524,1946524,1167828,150690,628006
2021-03-28,12909573,190051,138111,51940,9672654,589383,2647536,9026429,3883144,0.10853,0.04669,6241046,5257583,760798,1692864,4078054,3890791,622895,958598,2162992,1366792,137903,734266,115126,17203,57722,105335,51454,23816,3174,1971359,1179140,158725,633494
2021-03-29,13193854,284281,198026,86255,9854166,609582,2730106,9224455,3969399,0.11092,0.04773,6404655,5321721,798151,1701635,4170948,3944483,657298,963912,2233707,1377238,140853,737723,181512,20199,82570,163609,64138,37353,8771,1995989,1196855,156442,642692
2021-03-30,13481171,287317,197247,90070,10054888,627436,2798847,9421702,4059469,0.11329,0.04881,6572527,5380119,840368,1710056,4267472,3992660,694365,969478,2305055,1387459,146003,740578,200722,17854,68741,167872,58398,42217,8421,1994573,1218942,156188,619443
