date,cum_vacs,new_vacs_all,new_vacs_first_dose_all,new_vacs_second_dose_all,cum_vacs_pfizer,cum_vacs_moderna,cum_vacs_astrazeneca,cum_persons_vaccinated_first_dose,cum_persons_vaccinated_second_dose,pct_pop_vaccinated_first_dose,pct_pop_vaccinated_second_dose,cum_vacs_elderly,cum_vacs_medical_profession,cum_vacs_medical_condition,cum_vacs_care_homes,cum_vacs_elderly_first_dose,cum_vacs_medical_profession_first_dose,cum_vacs_medical_condition_first_dose,cum_vacs_care_homes_first_dose,cum_vacs_elderly_second_dose,cum_vacs_medical_profession_second_dose,cum_vacs_medical_condition_second_dose,cum_vacs_care_homes_second_dose,new_vacs_pfizer,new_vacs_moderna,new_vacs_astrazeneca,new_vacs_elderly,new_vacs_medical_profession,new_vacs_medical_condition,new_vacs_care_homes,new_vacs_all_7day_rollsum,new_vacs_pfizer_7day_rollsum,new_vacs_moderna_7day_rollsum,new_vacs_astrazeneca_7day_rollsum
2020-12-27,23990,23990,23853,137,23990,0,0,23853,137,2.9e-4,0,10705,8651,1301,12605,10664,8584,1301,12537,41,67,0,68,23990,0,0,10705,8651,1301,12605,NA,NA,NA,NA
2020-12-28,42375,18385,18385,0,42375,0,0,42238,137,5.1e-4,0,18621,15782,1987,21345,18580,15715,1987,21277,41,67,0,68,18385,0,0,7916,7131,686,8740,NA,NA,NA,NA
2020-12-29,90682,48307,47718,589,90682,0,0,89956,726,0.00108,1e-5,34948,40513,3103,40454,34683,40199,3103,40045,265,314,0,409,48307,0,0,16327,24731,1116,19109,NA,NA,NA,NA
2020-12-30,151794,61112,61108,4,151794,0,0,151064,730,0.00182,1e-5,55467,73141,4895,63098,55200,72826,4895,62686,267,315,0,412,61112,0,0,20519,32628,1792,22644,NA,NA,NA,NA
2020-12-31,200269,48475,48358,117,200269,0,0,199422,847,0.0024,1e-5,72658,96364,6748,83589,72344,96012,6748,83100,314,352,0,489,48475,0,0,17191,23223,1853,20491,NA,NA,NA,NA
2021-01-01,219543,19274,19274,0,219542,0,1,218696,847,0.00263,1e-5,81035,105094,7826,91925,80721,104742,7826,91436,314,352,0,489,19273,0,1,8377,8730,1078,8336,NA,NA,NA,NA
2021-01-02,272151,52608,52393,215,272150,0,1,271089,1062,0.00326,1e-5,102600,129375,10346,112882,102192,128948,10346,112253,408,427,0,629,52608,0,0,21565,24281,2520,20957,272151,272150,0,1
2021-01-03,296239,24088,24088,0,296238,0,1,295177,1062,0.00355,1e-5,112871,139871,11280,122904,112463,139444,11280,122275,408,427,0,629,24088,0,0,10271,10496,934,10022,272249,272248,0,1
2021-01-04,344583,48344,48344,0,344582,0,1,343521,1062,0.00413,1e-5,129473,164560,13947,138716,129065,164133,13947,138087,408,427,0,629,48344,0,0,16602,24689,2667,15812,302208,302207,0,1
2021-01-05,397939,53356,53333,23,397937,1,1,396854,1085,0.00477,1e-5,147814,192214,16485,157281,147404,191766,16485,156650,410,448,0,631,53355,1,0,18341,27654,2538,18565,307257,307255,1,1
2021-01-06,460684,62745,62744,1,460679,2,3,459598,1086,0.00553,1e-5,169327,225139,19905,180440,168916,224691,19905,179809,411,448,0,631,62742,1,2,21513,32925,3420,23159,308890,308885,2,3
2021-01-07,516452,55768,55764,4,516447,2,3,515362,1090,0.0062,1e-5,188913,254335,22952,196744,188500,253885,22952,196111,413,450,0,633,55768,0,0,19586,29196,3047,16304,316183,316178,2,3
2021-01-08,579115,62663,62364,299,579110,2,3,577726,1389,0.00695,2e-5,211263,286780,26317,217731,210752,286176,26313,216961,511,604,4,770,62663,0,0,22350,32445,3365,20987,359572,359568,2,2
2021-01-09,639967,60852,60802,50,639962,2,3,638528,1439,0.00768,2e-5,237067,312682,28994,242833,236544,312043,28990,242053,523,639,4,780,60852,0,0,25804,25902,2677,25102,367816,367812,2,2
2021-01-10,674947,34980,34974,6,674942,2,3,673502,1445,0.0081,2e-5,252200,327237,30366,255823,251675,326594,30362,255043,525,643,4,780,34980,0,0,15133,14555,1372,12990,378708,378704,2,2
2021-01-11,741084,66137,66090,47,741078,3,3,739592,1492,0.00889,2e-5,277258,358619,33574,276280,276713,357956,33570,275474,545,663,4,806,66136,1,0,25058,31382,3208,20457,396501,396496,3,2
2021-01-12,823655,82571,82522,49,823647,3,5,822114,1541,0.00989,2e-5,305439,400782,36569,301240,304892,400114,36565,300397,547,668,4,843,82569,0,2,28181,42163,2995,24960,425716,425710,2,4
2021-01-13,934326,110671,110267,404,933521,800,5,932381,1945,0.01121,2e-5,344911,458250,40472,336848,344319,457340,40453,335846,592,910,19,1002,109874,797,0,39472,57468,3903,35608,473642,472842,798,2
2021-01-14,1016824,82498,82219,279,1011434,5385,5,1014600,2224,0.0122,3e-5,374549,500508,42756,360972,373841,499502,42737,359899,708,1006,19,1073,77913,4585,0,29638,42258,2284,24124,500372,494987,5383,2
2021-01-15,1106703,89879,89209,670,1095857,10822,24,1103809,2894,0.01327,3e-5,408465,545069,46715,388700,407551,543862,46687,387418,914,1207,28,1282,84423,5437,19,33916,44561,3959,27728,527588,516747,10820,21
2021-01-16,1163534,56831,55871,960,1150916,12594,24,1159680,3854,0.01394,5e-5,432676,569880,48843,408197,431358,568333,48754,406384,1318,1547,89,1813,55059,1772,0,24211,24811,2128,19497,523567,510954,12592,21
2021-01-17,1210769,47235,30569,16666,1196845,13899,25,1190249,20520,0.01431,2.5e-4,453061,590185,50868,427857,443828,582385,50001,416396,9233,7800,867,11461,45929,1305,1,20385,20305,2025,19660,535822,521903,13897,22
2021-01-18,1291512,80743,65186,15557,1274298,17188,26,1255435,36077,0.0151,4.3e-4,482302,632698,53090,448160,466809,618464,51687,429436,15493,14234,1403,18724,77453,3289,1,29241,42513,2222,20303,550428,533220,17185,23
2021-01-19,1403388,111876,79918,31958,1383350,19962,76,1335353,68035,0.01606,8.2e-4,519336,694482,56688,479090,492239,665198,54354,447122,27097,29284,2334,31968,109052,2774,50,37034,61784,3598,30930,579733,559703,19959,71
2021-01-20,1533108,129720,79243,50477,1510548,22480,80,1414596,118512,0.01701,0.00142,567529,758267,60931,521121,522368,704538,57484,468498,45161,53729,3447,52623,127198,2518,4,48193,63785,4243,42031,598782,577027,21680,75
2021-01-21,1636668,103560,63944,39616,1611785,24803,80,1478540,158128,0.01778,0.0019,609551,806499,65378,555069,549113,733496,60868,487007,60438,73003,4510,68062,101237,2323,0,42022,48232,4447,33948,619844,600351,19418,75
2021-01-22,1738248,101580,67375,34205,1711362,26794,92,1545915,192333,0.01859,0.00231,653450,851927,68985,589517,579394,762971,63578,505995,74056,88956,5407,83522,99577,1991,12,43899,45428,3607,34448,631545,615505,15972,68
2021-01-23,1823448,85200,40673,44527,1796178,27177,93,1586588,236860,0.01908,0.00285,691149,888970,72386,616763,599346,778948,64762,515288,91803,110022,7624,101475,84816,383,1,37699,37043,3401,27246,659914,645262,14583,69
2021-01-24,1872601,49153,25419,23734,1845085,27421,95,1612007,260594,0.01938,0.00313,715039,908049,73303,631829,613509,787797,65109,520544,101530,120252,8194,111285,48907,244,2,23890,19079,917,15066,661832,648240,13522,70
2021-01-25,1968334,95733,58005,37728,1939237,29000,97,1670012,298322,0.02008,0.00359,755761,949471,76799,656966,641815,809814,66826,533325,113946,139657,9973,123641,94152,1579,2,40722,41422,3496,25137,676822,664939,11812,71
2021-01-26,2067365,99031,50930,48101,2036608,30654,103,1720942,346423,0.02069,0.00417,795961,995035,80586,683255,667248,829275,68174,544300,128713,165760,12412,138955,97371,1654,6,40200,45564,3787,26289,663977,653258,10692,27
2021-01-27,2177822,110457,51564,58893,2145131,32580,111,1772506,405316,0.02131,0.00487,839219,1047275,85754,714103,690955,850094,70021,555320,148264,197181,15733,158783,108523,1926,8,43258,52240,5168,30848,644714,634583,10100,31
2021-01-28,2268487,90665,44926,45739,2234160,34215,112,1817432,451055,0.02185,0.00542,877330,1088034,89942,738486,712975,866937,71569,566482,164355,221097,18373,172004,89029,1635,1,38111,40759,4188,24383,631819,622375,9412,32
2021-01-29,2375943,107456,51017,56439,2340143,35620,180,1868449,507494,0.02247,0.0061,920235,1135838,95476,767880,735329,886202,73799,577312,184906,249636,21677,190568,105983,1405,68,42905,47804,5534,29394,637695,628781,8826,88
2021-01-30,2461613,85670,34936,50734,2424938,36494,181,1903385,558228,0.02289,0.00671,956752,1172264,99430,795197,751963,899684,75204,585331,204789,272580,24226,209866,84795,874,1,36517,36426,3954,27317,638165,628760,9317,88
2021-01-31,2518052,56439,26433,30006,2481034,36837,181,1929818,588234,0.0232,0.00707,982064,1194170,101536,810991,766028,908509,76391,591588,216036,285661,25145,219403,56096,343,0,25312,21906,2106,15794,645451,635949,9416,86
2021-02-01,2637992,119940,58467,61473,2598706,39048,238,1988285,649707,0.02391,0.00781,1025371,1257442,105246,838393,786629,941687,78253,601357,238742,315755,26993,237036,117672,2211,57,43307,63272,3710,27402,669658,659469,10048,141
2021-02-02,2766530,128538,62317,66221,2724582,41696,252,2050602,715928,0.02466,0.00861,1068805,1327144,110393,868521,805652,979506,80843,610589,263153,347638,29550,257932,125876,2648,14,43434,69702,5147,30128,699165,687974,11042,149
2021-02-03,2922071,155541,63060,92481,2874367,47433,271,2113662,808409,0.02541,0.00972,1127910,1403757,116319,910782,829234,1011591,83039,622234,298676,392166,33280,288548,149785,5737,19,59105,76613,5926,42261,744249,729236,14853,160
2021-02-04,3051575,129504,60102,69402,2998588,52710,277,2173764,877811,0.02614,0.01055,1176916,1468133,120886,942095,851354,1043468,85288,631868,325562,424665,35598,310227,124221,5277,6,49006,64376,4567,31313,783088,764428,18495,165
2021-02-05,3192011,140436,65336,75100,3133181,58546,284,2239100,952911,0.02692,0.01146,1231294,1537991,126197,975787,876552,1077229,86882,643053,354742,460762,39315,332734,134593,5836,7,54378,69858,5311,33692,816068,793038,22926,104
2021-02-06,3289153,97142,46026,51116,3227856,61012,285,2285126,1004027,0.02748,0.012070000000000001,1271095,1583710,130757,1001292,895794,1098778,88759,652713,375301,484932,41998,348579,94675,2466,1,39801,45719,4560,25505,827540,802918,24518,104
2021-02-07,3342032,52879,28045,24834,3278384,63361,287,2313171,1028861,0.02781,0.01237,1296561,1604753,133475,1014344,910096,1109582,89992,658186,386465,495171,43483,356158,50528,2349,2,25466,21043,2718,13052,823980,797350,26524,106
2021-02-08,3451113,109081,53172,55909,3383586,67222,305,2366343,1084770,0.02845,0.01304,1349047,1650533,137442,1033085,941559,1126200,91879,665530,407488,524333,45563,367555,105202,3861,18,52486,45780,3967,18741,813121,784880,28174,67
2021-02-09,3582691,131578,59122,72456,3511174,71104,413,2425465,1157226,0.02916,0.01391,1410209,1709130,141889,1055964,977439,1144357,94615,673541,432770,564773,47274,382423,127588,3882,108,61162,58597,4447,22879,816161,786592,29408,161
2021-02-10,3729978,147287,73014,74273,3648002,74461,7515,2498479,1231499,0.03004,0.01481,1476957,1775331,145887,1085174,1016739,1171757,96262,683904,460218,603574,49625,401270,136828,3357,7102,66748,66201,3998,29210,807907,773635,27028,7244
2021-02-11,3871102,141124,73081,68043,3766944,81174,22984,2571560,1299542,0.03092,0.01563,1537975,1842607,151361,1110312,1051706,1204379,98689,693504,486269,638228,52672,416808,118942,6713,15469,61018,67276,5474,25138,819527,768356,28464,22707
2021-02-12,4026151,155049,79529,75520,3898637,90410,37104,2651089,1375062,0.03188,0.01653,1609475,1913003,157637,1135789,1093482,1236444,101405,703049,515993,676559,56232,432740,131693,9236,14120,71500,70396,6276,25477,834140,765456,31864,36820
2021-02-13,4133625,107474,61512,45962,3990535,93445,49645,2712601,1421024,0.03262,0.01709,1665810,1954692,162242,1153323,1128378,1258903,103208,710149,537432,695789,59034,443174,91898,3035,12541,56335,41689,4605,17534,844472,762679,32433,49360
2021-02-14,4198387,64762,39742,25020,4045639,95846,56902,2752343,1446044,0.03309,0.01739,1704338,1977378,163860,1161390,1153049,1272069,104058,713659,551289,705309,59802,447731,55104,2401,7257,38528,22686,1618,8067,856355,767255,32485,56615
2021-02-15,4324110,125723,70184,55539,4152562,100063,71485,2822527,1501583,0.03394,0.01806,1771799,2025228,167896,1180651,1194146,1296508,106336,720255,577653,728720,61560,460396,106923,4217,14583,67461,47850,4036,19261,872997,768976,32841,71180
2021-02-16,4458194,134084,81294,52790,4258228,105016,94950,2903821,1554373,0.03492,0.01869,1837839,2083027,170571,1197634,1235926,1331824,107857,727172,601913,751203,62714,470462,105666,4953,23465,66040,57799,2675,16983,875503,747054,33912,94537
2021-02-17,4607313,149119,94016,55103,4380455,112279,114579,2997837,1609476,0.03605,0.01935,1918252,2140677,175656,1219160,1292291,1364236,110849,735588,625961,776441,64807,483572,122227,7263,19629,80413,57650,5085,21526,877335,732453,37818,107064
2021-02-18,4750470,143157,91792,51365,4491808,119731,138931,3089629,1660841,0.03715,0.01997,1994123,2198552,179093,1238177,1344621,1399489,112634,742988,649502,799063,66459,495189,111353,7452,24352,75871,57875,3437,19017,879368,724864,38557,115947
2021-02-19,4901809,151339,98418,52921,4609275,128801,163733,3188047,1713762,0.03833,0.02061,2074885,2258123,183958,1255503,1402252,1435246,115255,749638,672633,822877,68703,505865,117467,9070,24802,80762,59571,4865,17326,875658,710638,38391,126629
2021-02-20,5015761,113952,76371,37581,4697149,133273,185339,3264418,1751343,0.03925,0.02106,2136487,2301833,187616,1269492,1445262,1464500,117501,753875,691225,837333,70115,515617,87874,4472,21606,61602,43710,3658,13989,882136,706614,39828,135694
2021-02-21,5101513,85752,56885,28867,4764398,136501,200614,3321303,1780210,0.03994,0.02141,2185270,2332339,190182,1279849,1479217,1484672,118632,756101,706053,847667,71550,523748,67249,3228,15275,48783,30506,2566,10357,903126,718759,40655,143712
2021-02-22,5261091,159578,99271,60307,4890739,144886,225466,3420574,1840517,0.04113,0.02213,2264908,2401528,195079,1297680,1537667,1520087,121595,762336,727241,881441,73484,535344,126341,8385,24852,79638,69189,4897,17831,936981,738177,44823,153981
2021-02-23,5426377,165286,106007,59279,5022496,151284,252597,3526581,1899796,0.0424,0.02284,2345117,2473956,200378,1315551,1597516,1558384,124724,769979,747601,915572,75654,545572,131757,6398,27131,80209,72428,5299,17871,968183,764268,46268,157647
2021-02-24,5599461,173084,114550,58534,5153795,158470,287196,3641131,1958330,0.04378,0.02355,2430003,2548434,206956,1334584,1659812,1602936,128874,777607,770191,945498,78082,556977,131299,7186,34599,84886,74478,6578,19033,992148,773340,46191,172617
2021-02-25,5786360,186899,129352,57547,5283896,164726,337738,3770483,2015877,0.04534,0.02424,2512387,2638568,213391,1352702,1722298,1661156,133436,785825,790089,977412,79955,566877,130101,6256,50542,82384,90134,6435,18118,1035890,792088,44995,198807
2021-02-26,5991799,205439,142340,63099,5421736,173005,397058,3912823,2078976,0.04705,0.025,2600988,2739491,220467,1372326,1787257,1729396,138559,793317,813731,1010095,81908,579009,137840,8279,59320,88601,100923,7076,19624,1089990,812461,44204,233325
2021-02-27,6139016,147217,107729,39488,5513958,177187,447871,4020552,2118464,0.04834,0.02547,2664650,2811645,227177,1385199,1833133,1783679,143398,797720,831517,1027966,83779,587479,92222,4182,50813,63662,72154,6710,12873,1123255,816809,43914,262532
2021-02-28,6246888,107872,83679,24193,5576257,181081,489550,4104231,2142657,0.04935,0.02576,2712866,2864871,231458,1391855,1868206,1827947,146751,799859,844660,1036924,84707,591996,62299,3894,41679,48216,53226,4281,6656,1145375,811859,44580,288936
2021-03-01,6439967,193079,143982,49097,5704507,189733,545727,4248213,2191754,0.05108,0.02635,2815372,2942397,239257,1405090,1942760,1889209,153229,804894,872612,1053188,86028,600196,128250,8652,56177,102506,77526,7799,13235,1178876,813768,44847,320261
2021-03-02,6657227,217260,164062,53198,5844717,198965,613545,4412275,2244952,0.05305,0.02699,2925424,3035913,248832,1419695,2022014,1964329,160572,811376,903410,1071584,88260,608319,140210,9232,67818,110052,93516,9575,14605,1230850,822221,47681,360948
2021-03-03,6897113,239886,172400,67486,6000339,211852,684922,4584675,2312438,0.05513,0.0278,3046014,3136778,260455,1436924,2104730,2041114,169979,818288,941284,1095664,90476,618636,155622,12887,71377,120590,100865,11623,17229,1297652,846544,53382,397726
2021-03-04,7136809,239696,177653,62043,6142470,225029,769310,4762328,2374481,0.05726,0.02855,3157229,3246006,272842,1452659,2180802,2129003,179973,823656,976427,1117003,92869,629003,142131,13177,84388,111215,109228,12387,15735,1350449,858574,60303,431572
2021-03-05,7398601,261792,195934,65858,6288605,237543,872453,4958262,2440339,0.05962,0.02934,3275094,3370118,287787,1468088,2257970,2233797,191926,829349,1017124,1136321,95861,638739,146135,12514,103143,117865,124112,14945,15429,1406802,866869,64538,475395
2021-03-06,7600150,201549,152635,48914,6398853,246098,955199,5110897,2489253,0.06145,0.02993,3364599,3464801,298217,1477605,2313662,2316734,200760,832617,1050937,1148067,97457,644988,110248,8555,82746,89505,94683,10430,9517,1461134,884895,68911,507328
2021-03-07,7749184,149034,114537,34497,6481396,252817,1014971,5225434,2523750,0.06283,0.03035,3435883,3530865,306324,1483169,2360013,2375058,208018,834578,1075870,1155807,98306,648591,82543,6719,59772,71284,66064,8107,5564,1502296,905139,71736,525421
2021-03-08,7984973,235789,183558,52231,6616498,263522,1104953,5408992,2575981,0.06504,0.03097,3554551,3626405,322662,1494920,2441494,2458917,222682,839970,1113057,1167488,99980,654950,135102,10705,89982,118668,95540,16338,11751,1545006,911991,73789,559226
2021-03-09,8233325,248352,193689,54663,6756413,275911,1201001,5602681,2630644,0.06737,0.03163,3675370,3728487,340049,1508465,2523130,2549197,238165,846868,1152240,1179290,101884,661597,139915,12389,96048,120819,102082,17387,13545,1576098,911696,76946,587456
2021-03-10,8512559,279234,214375,64859,6911973,287059,1313527,5817056,2695503,0.06994,0.03241,3806252,3841565,360763,1526807,2605473,2652397,256797,858052,1200779,1189168,103966,668755,155560,11148,112526,130882,113078,20714,18342,1615446,911634,75207,628605
2021-03-11,8789736,277177,216595,60582,7060024,299832,1429880,6033651,2756085,0.07255,0.03314,3935118,3960829,381782,1540436,2688730,2759778,276321,865739,1246388,1201051,105461,674697,148051,12773,116353,128866,119264,21019,13629,1652927,917554,74803,660570
2021-03-12,9107080,317344,246131,71213,7211646,316626,1578808,6279782,2827298,0.07551,0.034,4069098,4111679,404387,1555894,2769142,2896622,297100,875197,1299956,1215057,107287,680697,151622,16794,148928,133980,150850,22605,15458,1708479,923041,79083,706355
2021-03-13,9352000,244920,195591,49329,7325912,326221,1699867,6475373,2876627,0.07786,0.03459,4178614,4224369,424859,1563931,2839127,3001144,316411,879941,1339487,1223225,108448,683990,114266,9595,121059,109516,112690,20472,8037,1751850,927059,80123,744668
2021-03-14,9522701,170701,134659,36042,7415327,331273,1776101,6610032,2912669,0.07948,0.03502,4263532,4290879,440960,1567393,2895050,3062306,331498,881736,1368482,1228573,109462,685657,89415,5052,76234,84918,66510,16101,3462,1773517,933931,78456,761130
2021-03-15,9768297,245596,186840,58756,7566501,343309,1858487,6796872,2971425,0.08173,0.03573,4397819,4374578,460850,1578666,2982600,3136264,350252,888567,1415219,1238314,110598,690099,151174,12036,82386,134287,83699,19890,11273,1783324,950003,79787,753534
2021-03-16,9947283,178986,112124,66862,7733034,353850,1860399,6908996,3038287,0.08307,0.03653,4524762,4409056,473231,1589399,3057677,3158285,360986,893669,1467085,1250771,112245,695730,166533,10541,1912,126943,34478,12381,10733,1713958,976621,77939,659398
2021-03-17,10149959,202676,123920,78756,7917464,370651,1861844,7032916,3117043,0.08456,0.03748,4669718,4446663,486719,1601369,3140310,3182646,372498,900120,1529408,1264017,114221,701249,184430,16801,1445,144956,37607,13488,11970,1637400,1005491,83592,548317
2021-03-18,10342658,192699,117957,74742,8091563,387689,1863406,7150873,3191785,0.08598,0.03838,4809663,4481419,499264,1611595,3220964,3204520,383037,905261,1588699,1276899,116227,706334,174099,17038,1562,139945,34756,12545,10226,1552922,1031539,87857,433526
2021-03-19,10582020,239362,157332,82030,8273843,407170,1901007,7308205,3273815,0.08787,0.03936,4959211,4546409,517475,1623454,3305112,3256176,399056,912446,1654099,1290233,118419,711008,182280,19481,37601,149548,64990,18211,11859,1474940,1062197,90544,322199
2021-03-20,10799697,217677,163899,53778,8408979,422169,1968549,7472104,3327593,0.08984,0.04001,5075776,4624388,537076,1629579,3377876,3325964,417159,915829,1697900,1298424,119917,713750,135136,14999,67542,116565,77979,19601,6125,1447697,1083067,95948,268682
2021-03-21,10965099,165402,126633,38769,8512979,431337,2020783,7598737,3366362,0.09137,0.04048,5168993,4676746,553635,1632079,3438518,3372843,432670,917153,1730475,1303903,120965,714926,104000,9168,52234,93217,52358,16559,2500,1442398,1097652,100064,244682
2021-03-22,11225996,260897,184228,76669,8677089,454081,2094826,7782965,3443031,0.09358,0.0414,5326798,4748107,575925,1641635,3533000,3433704,452922,923166,1793798,1314403,123003,718469,164110,22744,74043,157805,71361,22290,9556,1457699,1110588,110772,236339
2021-03-23,11517196,291200,208459,82741,8856030,472516,2188650,7991424,3525772,0.09609,0.04239,5487329,4835957,603556,1653003,3628046,3508972,477793,930699,1859283,1326985,125763,722304,178941,18435,93824,160531,87850,27631,11368,1569913,1122996,118666,328251
2021-03-24,11833076,315880,228764,87116,9049089,501325,2282662,8220188,3612888,0.09884,0.04344,5661824,4929097,635105,1668178,3730318,3590007,506432,942339,1931506,1339090,128673,725839,193059,28809,94012,174495,93140,31549,15175,1683117,1131625,130674,420818
2021-03-25,12151003,317927,239036,78891,9233475,524475,2393053,8459224,3691779,0.10171,0.04439,5827711,5032987,669756,1679067,3830563,3684210,538581,949319,1997148,1348777,131175,729748,184386,23150,110391,165887,103890,34651,10889,1808345,1141912,136786,529647
2021-03-26,12498612,347609,259902,87707,9432644,554317,2511651,8719126,3779486,0.10484,0.04544,6000348,5151672,709229,1693649,3931028,3791566,574920,959296,2069320,1360106,134309,734353,199169,29842,118598,172637,118685,39473,14582,1916592,1158801,147147,610644
2021-03-27,12776406,277794,214845,62949,9582483,580064,2613859,8933971,3842435,0.10742,0.0462,6143411,5246579,742857,1698414,4021278,3878500,606205,962382,2122133,1368079,136652,736032,149839,25747,102208,143063,94907,33628,4765,1976709,1173504,157895,645310
2021-03-28,12968863,192457,140156,52301,9698686,597423,2672754,9074127,3894736,0.10911,0.04683,6249399,5299684,766772,1701623,4083514,3925305,628415,964223,2165885,1374379,138357,737400,116203,17359,58895,105988,53105,23915,3209,2003764,1185707,166086,651971
2021-03-29,13263597,294734,207070,87664,9884034,620199,2759364,9281197,3982400,0.1116,0.04788,6414991,5370562,805205,1711206,4177753,3985088,663801,970246,2237238,1385474,141404,740960,185348,22776,86610,165592,70878,38433,9583,2037601,1206945,166118,664538
2021-03-30,13568618,305021,213378,91643,10093375,642269,2832974,9494575,4074043,0.11416,0.04899,6587938,5436476,850935,1721700,4278215,4040449,704323,977715,2309723,1396027,146612,743985,209341,22070,73610,172947,65914,45730,10494,2051422,1237345,169753,644324
2021-03-31,13874086,305468,205534,99934,10330497,671685,2871904,9700109,4173977,0.11663,0.05019,6769621,5496434,895732,1732447,4381273,4088412,743485,984332,2388348,1408022,152247,748115,237122,29416,38930,181683,59958,44797,10747,2041010,1281408,170360,589242
2021-04-01,14157137,283051,193319,89732,10551635,697232,2908270,9893428,4263709,0.11896,0.05127,6929681,5560182,937871,1740277,4472136,4139210,781231,989094,2457545,1420972,156640,751183,221138,25547,36366,160060,63748,42139,7830,2006134,1318160,172757,515217
2021-04-02,14374088,216951,146510,70441,10722876,712677,2938535,10039938,4334150,0.12072,0.05211,7059600,5603800,972290,1742297,4546531,4173057,811666,990012,2513069,1430743,160624,752285,171241,15445,30265,129919,43618,34419,2020,1875476,1290232,158360,426884
