date,cum_vacs,new_vacs_all,new_vacs_first_dose_all,new_vacs_second_dose_all,cum_vacs_pfizer,cum_vacs_moderna,cum_vacs_astrazeneca,cum_persons_vaccinated_first_dose,cum_persons_vaccinated_second_dose,pct_pop_vaccinated_first_dose,pct_pop_vaccinated_second_dose,cum_vacs_age_indication,cum_vacs_profession_indication,cum_vacs_medical_indication,cum_vacs_care_homes,cum_vacs_age_indication_first_dose,cum_vacs_profession_indication_first_dose,cum_vacs_medical_indication_first_dose,cum_vacs_care_homes_first_dose,cum_vacs_age_indication_second_dose,cum_vacs_profession_indication_second_dose,cum_vacs_medical_indication_second_dose,cum_vacs_care_homes_second_dose,cum_vacs_vaccination_centres,cum_vacs_doctors_offices,cum_vacs_jj,cum_vacs_pfizer_first_dose,cum_vacs_pfizer_second_dose,cum_vacs_moderna_first_dose,cum_vacs_moderna_second_dose,cum_vacs_astrazeneca_first_dose,cum_vacs_astrazeneca_second_dose,dosen_erst_kumulativ,dosen_zweit_kumulativ,new_vacs_pfizer,new_vacs_pfizer_first_dose,new_vacs_pfizer_second_dose,new_vacs_moderna,new_vacs_moderna_first_dose,new_vacs_moderna_second_dose,new_vacs_astrazeneca,new_vacs_astrazeneca_first_dose,new_vacs_astrazeneca_second_dose,new_vacs_jj,new_vacs_age_indication,new_vacs_profession_indication,new_vacs_medical_indication,new_vacs_care_homes,new_vacs_vaccination_centres,new_vacs_doctors_offices,new_vacs_all_7day_rollsum,new_vacs_pfizer_7day_rollsum,new_vacs_moderna_7day_rollsum,new_vacs_astrazeneca_7day_rollsum,new_vacs_jj_7day_rollsum
2021-04-25,25592496,282308,234355,47953,18542936,1491533,5557992,19616346,5976185,0.236,0.072,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,22385591,3206905,35,12958087,5584849,1125284,366249,5532940,25052,19616311,5976185,187191,150736,36455,33755,24092,9663,61362,59527,1835,0,0,0,0,0,276494,5814,3515777,2281561,282376,951828,12
2021-04-26,26024851,432355,358717,73638,18860907,1534029,5629799,19975144,6049823,0.24,0.073,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,22731354,3293497,116,13215125,5645782,1159182,374847,5600721,29078,19975028,6049823,317971,257038,60933,42496,33898,8598,71807,67781,4026,81,0,0,0,0,345763,86592,3546656,2305625,292201,948738,92
2021-04-27,26808332,783481,692840,90641,19536309,1585363,5686083,20668445,6140464,0.249,0.074,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,23099955,3708377,577,13813966,5722343,1201404,383959,5652498,33585,20667868,6140464,675402,598841,76561,51334,42222,9112,56284,51777,4507,461,0,0,0,0,368601,414880,3772080,2600714,304704,866109,553
2021-04-28,27930395,1122063,994656,127407,20544780,1645526,5738784,21663829,6267871,0.26,0.075,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,23492935,4437460,1305,14713171,5831609,1249263,396263,5700090,38694,21662524,6267871,1008471,899205,109266,60163,47859,12304,52701,47592,5109,728,0,0,0,0,392980,729083,4174397,3155479,323409,694228,1281
2021-04-29,28875627,945232,812072,133160,21368897,1709091,5795448,22476787,6401031,0.27,0.077,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,23880099,4995528,2191,15425139,5943758,1300563,408528,5748894,46554,22474596,6401031,824117,711968,112149,63565,51300,12265,56664,48804,7860,886,0,0,0,0,387164,558068,4482658,3598499,343739,538253,2167
2021-04-30,29678519,802892,665219,137673,22047285,1766073,5862138,23142838,6538704,0.278,0.079,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,24283145,5395374,3023,15991144,6056141,1342530,423543,5806141,55997,23139815,6538704,678388,566005,112383,56982,41967,15015,66690,57247,9443,832,0,0,0,0,403046,399846,4735177,3927197,358388,446602,2990
2021-05-01,30014065,335546,259923,75623,22300029,1807213,5901224,23405337,6614327,0.281,0.08,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,24594041,5420024,5599,16183283,6116746,1377272,429941,5839183,62041,23399738,6614327,252744,192139,60605,41140,34742,6398,39086,33042,6044,2576,0,0,0,0,310896,24650,4703877,3944284,349435,404594,5564
2021-05-02,30277270,263205,196852,66353,22494140,1844507,5931219,23603994,6680680,0.284,0.08,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,24849591,5427679,7404,16322776,6171364,1409281,435226,5864533,66686,23596590,6680680,194111,139493,54618,37294,32009,5285,29995,25350,4645,1805,0,0,0,0,255550,7655,4684774,3951204,352974,373227,7369
2021-05-03,30728910,451640,334613,117027,22812085,1915268,5992628,23940132,6797707,0.288,0.082,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,25207371,5521539,8929,16549072,6263013,1466796,448472,5915335,77293,23931203,6797707,317945,226296,91649,70761,57515,13246,61409,50802,10607,1525,0,0,0,0,357780,93860,4704059,3951178,381239,362829,8813
2021-05-04,31570598,841688,680394,161294,23438051,1978002,6142827,24623315,6959001,0.296,0.084,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,25581807,5988791,11718,17043628,6394423,1516276,461726,6051693,91134,24611597,6959001,625966,494556,131410,62734,49480,13254,150199,136358,13841,2789,0,0,0,0,374436,467252,4762266,3901742,392639,456744,11141
2021-05-05,32711472,1140874,911278,229596,24284359,2056805,6354687,25538496,7188597,0.307,0.086,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,25996717,6714755,15621,17706546,6577813,1569612,487193,6246717,107970,25522875,7188597,846308,662918,183390,78803,53336,25467,211860,195024,16836,3903,0,0,0,0,414910,725964,4781077,3739579,411279,615903,14316
2021-05-06,33693127,981655,762895,218760,24970322,2147983,6555261,26305331,7407357,0.316,0.089,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,26403261,7289866,19561,18218891,6751431,1639001,508982,6427878,127383,26285770,7407357,685963,512345,173618,91178,69389,21789,200574,181161,19413,3940,0,0,0,0,406544,575111,4817500,3601425,438892,759813,17370
2021-05-07,34572305,879178,644924,234254,25549015,2233771,6766251,26953962,7641611,0.324,0.092,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,26838423,7733882,23268,18626966,6922049,1693794,539977,6609934,156317,26930694,7641611,578693,408075,170618,85788,54793,30995,210990,182056,28934,3707,0,0,0,0,435162,444016,4893786,3501730,467698,904113,20245
2021-05-08,34997163,424858,269960,154898,25816139,2305263,6850776,27225639,7796509,0.327,0.094,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,27202790,7794373,24985,18780507,7035632,1745325,559938,6674822,175954,27200654,7796509,267124,153541,113583,71492,51531,19961,84525,64888,19637,1717,0,0,0,0,364367,60491,4983098,3516110,498050,949552,19386
2021-05-09,35282140,284977,181844,103133,26009601,2361117,6885370,27408550,7899642,0.33,0.095,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,27476732,7805408,26052,18894180,7115421,1790318,570799,6698000,187370,27382498,7899642,193462,113673,79789,55854,44993,10861,34594,23178,11416,1067,0,0,0,0,273942,11035,5004870,3515461,516610,954151,18648
2021-05-10,35868104,585964,392244,193720,26381088,2441745,7015504,27804509,8093362,0.334,0.097,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,27873798,7994306,29767,19123460,7257628,1848801,592944,6802481,213023,27774742,8093362,371487,229280,142207,80628,58483,22145,130134,104481,25653,3715,0,0,0,0,397066,188898,5139194,3569003,526477,1022876,20838
2021-05-11,36948419,1080315,794414,285901,27203550,2520378,7191280,28602367,8379263,0.344,0.101,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,28300418,8648001,33211,19714356,7489194,1905466,614912,6949334,241946,28569156,8379263,822462,590896,231566,78633,56665,21968,175776,146853,28923,3444,0,0,0,0,426620,653695,5377821,3765499,542376,1048453,21493
2021-05-12,38356441,1408022,1044262,363760,28292203,2610407,7415467,29651782,8743023,0.357,0.105,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,28752457,9603984,38364,20508441,7783762,1965053,645354,7139924,275543,29613418,8743023,1088653,794085,294568,90029,59587,30442,224187,190590,33597,5153,0,0,0,0,452039,955983,5644969,4007844,553602,1060780,22743
2021-05-13,38783154,426713,265805,160908,28605840,2676772,7459917,29919848,8903931,0.36,0.107,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,29105691,9677463,40625,20693729,7912111,2016265,660507,7169229,290688,29879223,8903931,313637,185288,128349,66365,51212,15153,44450,29305,15145,2261,0,0,0,0,353234,73479,5090027,3635518,528789,904656,21064
2021-05-14,39535007,751853,522465,229388,29148056,2740901,7598002,30449736,9133319,0.366,0.11,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,29506207,10028800,48048,21056097,8091959,2065048,675853,7280543,317459,30401688,9133319,542216,362368,179848,64129,48783,15346,138085,111314,26771,7423,0,0,0,0,400516,351337,4962702,3599041,507130,831751,24780
2021-05-15,39931662,396655,231697,164958,29424773,2800295,7654273,30685706,9298277,0.369,0.112,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,29855196,10076466,52321,21211184,8213589,2107902,692393,7314299,339974,30633385,9298277,276717,155087,121630,59394,42854,16540,56271,33756,22515,4273,0,0,0,0,348989,47666,4934499,3608634,495032,803497,27336
2021-05-16,40212281,280619,158543,122076,29623718,2852722,7678880,30848889,9420353,0.371,0.113,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,30119810,10092471,56961,21316191,8307527,2150419,702303,7325318,353562,30791928,9420353,198945,105007,93938,52427,42517,9910,24607,11019,13588,4640,0,0,0,0,264614,16005,4930141,3614117,491605,793510,30909
2021-05-17,40764883,552602,346068,206534,29961953,2935061,7800246,31205619,9626887,0.375,0.116,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,30503094,10261789,67623,21508359,8453594,2208816,726245,7420821,379425,31137996,9626887,338235,192168,146067,82339,58397,23942,121366,95503,25863,10662,0,0,0,0,383284,169318,4896779,3580865,493316,784742,37856
2021-05-18,41640700,875817,517512,358305,30554383,3037824,7973215,31730786,9985192,0.382,0.12,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,30923907,10716793,75278,21806881,8747502,2282670,755154,7565957,407258,31655508,9985192,592430,298522,293908,102763,73854,28909,172969,145136,27833,7655,0,0,0,0,420813,455004,4692281,3350833,517446,781935,42067
2021-05-19,42740825,1100125,562097,538028,31361891,3136433,8154674,32305432,10523220,0.388,0.127,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,31344254,11396571,87827,22150470,9211421,2348048,788385,7719087,435587,32217605,10523220,807508,343589,463919,98609,65378,33231,181459,153130,28329,12549,0,0,0,0,420347,679778,4384384,3069688,526026,739207,49463
2021-05-20,43682727,941902,451087,490815,32041593,3231968,8310601,32767257,11014035,0.394,0.132,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,31755213,11927514,98565,22408826,9632767,2411979,819989,7847887,462714,32668692,11014035,679702,258356,421346,95535,63931,31604,155927,128800,27127,10738,0,0,0,0,410959,530943,4899573,3435753,555196,850684,57940
2021-05-21,44526518,843791,401864,441927,32633676,3315752,8467639,33180007,11455962,0.399,0.138,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,32176284,12350234,109451,22629288,10004388,2466781,848971,7974487,493152,33070556,11455962,592083,220462,371621,83784,54802,28982,157038,126600,30438,10886,0,0,0,0,421071,422720,4991511,3485620,574851,869637,61403
2021-05-22,45001644,475126,214321,260805,32939652,3386396,8551429,33409044,11716767,0.402,0.141,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,32522480,12479164,124167,22727242,10212410,2515144,871252,8042491,508938,33284877,11716767,305976,97954,208022,70644,48363,22281,83790,68004,15786,14716,0,0,0,0,346196,128930,5069982,3514879,586101,897156,71846
2021-05-23,45287620,285976,124121,161855,33132498,3445520,8575339,33543261,11878622,0.403,0.143,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,32790335,12497285,134263,22792506,10339992,2559166,886354,8057326,518013,33408998,11878622,192846,65264,127582,59124,44022,15102,23910,14835,9075,10096,0,0,0,0,267855,18121,5075339,3508780,592798,896459,77302
2021-05-24,45610470,322850,139125,183725,33366442,3505703,8595951,33690497,12062347,0.405,0.145,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,33097660,12512810,142374,22874499,10491943,2604311,901392,8069313,526638,33548123,12062347,233944,81993,151951,60183,45145,15038,20612,11987,8625,8111,0,0,0,0,307325,15525,4845587,3404489,570642,795705,74751
2021-05-25,46262321,651851,269939,381912,33811367,3584820,8698835,33985361,12444259,0.409,0.15,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,33490568,12771753,167299,23014441,10796926,2655641,929179,8147980,550855,33818062,12444259,444925,139942,304983,79117,51330,27787,102884,78667,24217,24925,0,0,0,0,392908,258943,4621621,3256984,546996,725620,92021
2021-05-26,47432282,1169961,464241,705720,34691294,3664614,8831194,34527483,13149979,0.415,0.158,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,33897114,13535168,245180,23326308,11364986,2706732,957882,8249263,581931,34282303,13149979,879927,311867,568060,79794,51091,28703,132359,101283,31076,77881,0,0,0,0,406546,763415,4691457,3329403,528181,676520,157353
2021-05-27,48462203,1029921,400469,629452,35423522,3751398,8960941,35009114,13779431,0.421,0.166,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,34305198,14157005,326342,23581881,11841641,2757189,994209,8343702,617239,34682772,13779431,732228,255573,476655,86784,50457,36327,129747,94439,35308,81162,0,0,0,0,408084,621837,4779476,3381929,519430,650340,227777
2021-05-28,49351678,889475,351910,537565,36018886,3835751,9088041,35443682,14316996,0.426,0.172,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,34726712,14624966,409000,23795677,12223209,2806921,1028830,8432084,655957,35034682,14316996,595364,213796,381568,84353,49732,34621,127100,88382,38718,82658,0,0,0,0,421514,467961,4825160,3385210,519999,620402,299549
2021-05-29,49760953,409275,152702,256573,36280801,3898222,9144722,35624592,14573569,0.428,0.175,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,35061578,14699375,437208,23875999,12404802,2844382,1053840,8467003,677719,35187384,14573569,261915,80322,181593,62471,37461,25010,56681,34919,21762,28208,0,0,0,0,334866,74409,4759309,3341149,511826,593293,313041
2021-05-30,50043475,282522,97832,184690,36477406,3944912,9173020,35733353,14758259,0.43,0.177,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,35322282,14721193,448137,23935489,12541917,2871567,1073345,8478160,694860,35285216,14758259,196605,59490,137115,46690,27185,19505,28298,11157,17141,10929,0,0,0,0,260704,21818,4755855,3344908,499392,597681,313874
2021-05-31,50580484,537009,174289,362720,36840022,4009608,9240232,35950127,15120979,0.432,0.182,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,35701522,14878962,490622,24045299,12794723,2897614,1111994,8516592,723640,35459505,15120979,362616,109810,252806,64696,26047,38649,67212,38432,28780,42485,0,0,0,0,379240,157769,4970014,3473580,503905,644281,348248
2021-06-01,51556167,975683,395746,579937,37566084,4086513,9328798,36430023,15700916,0.438,0.189,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,36086732,15469435,574772,24359074,13207010,2925815,1160698,8570362,758436,35855251,15700916,726062,313775,412287,76905,28201,48704,88566,53770,34796,84150,0,0,0,0,385210,590473,5293846,3754717,501693,629963,407473
2021-06-02,52789536,1233369,514199,719170,38545863,4156868,9409153,37047102,16420086,0.445,0.197,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,36479823,16309713,677652,24806234,13739629,2950102,1206766,8613114,796039,36369450,16420086,979779,447160,532619,70355,24287,46068,80355,42752,37603,102880,0,0,0,0,393091,840278,5357254,3854569,492254,577959,432472
2021-06-03,53422015,632479,227894,404585,39014687,4219333,9458451,37326888,16824671,0.449,0.202,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,36832889,16589126,729544,24984618,14030069,2979044,1240289,8633682,824769,36597344,16824671,468824,178384,290440,62465,28942,33523,49298,20568,28730,51892,0,0,0,0,353066,279413,4959812,3591165,467935,497510,403202
2021-06-04,54238969,816954,292262,524692,39608305,4289026,9535389,37695855,17349363,0.453,0.209,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,37247355,16991614,806249,25214079,14394226,3007584,1281442,8667943,867446,36889606,17349363,593618,229461,364157,69693,28540,41153,76938,34261,42677,76705,0,0,0,0,414466,402488,4887291,3589419,453275,447348,397249
2021-06-05,54644904,405935,95832,310103,39877118,4354381,9578185,37820658,17659466,0.455,0.212,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,37589746,17055158,835220,25272575,14604543,3034076,1320305,8678787,899398,36985438,17659466,268813,58496,210317,65355,26492,38863,42796,10844,31952,28971,0,0,0,0,342391,63544,4883951,3596317,456159,433463,398012
2021-06-06,54934848,289944,59651,230293,40082488,4395187,9605469,37896793,17889759,0.456,0.215,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,37849981,17084867,851704,25316679,14765809,3046000,1349187,8682410,923059,37045089,17889759,205370,44104,161266,40806,11924,28882,27284,3623,23661,16484,0,0,0,0,260235,29709,4891373,3605082,450275,432449,403567
2021-06-07,55533330,598482,188508,409974,40475976,4475409,9676022,38139520,18299733,0.459,0.22,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,38209179,17323248,905923,25447597,15028379,3072598,1402811,8713402,962620,37233597,18299733,393488,130918,262570,80222,26598,53624,70553,30992,39561,54219,0,0,0,0,359198,238381,4952846,3635954,465801,435790,415301
2021-06-08,56553390,1020060,315122,704938,41293662,4548252,9737684,38522511,19004671,0.463,0.229,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,38581418,17968865,973792,25704783,15588879,3098655,1449597,8745281,992403,37548719,19004671,817686,257186,560500,72843,26057,46786,61662,31879,29783,67869,0,0,0,0,372239,645617,4997223,3727578,461739,408886,399020
2021-06-09,57896002,1342612,408788,933824,42399805,4628129,9798947,39026628,19938495,0.469,0.24,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,38933301,18956810,1069121,26054344,16345461,3125733,1502396,8777430,1021517,37957507,19938495,1106143,349561,756582,79877,27078,52799,61263,32149,29114,95329,0,0,0,0,351883,987945,5106466,3853942,471261,389794,391469
2021-06-10,59042446,1146444,366376,780068,43315449,4716045,9853612,39481223,20718563,0.475,0.249,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,39328204,19705530,1157340,26362373,16953076,3157463,1558582,8804047,1049565,38323883,20718563,915644,308029,607615,87916,31730,56186,54665,26617,28048,88219,0,0,0,0,394903,748720,5620431,4300762,496712,395161,427796
2021-06-11,60058455,1016009,327023,688986,44083570,4802250,9920160,39903381,21407549,0.48,0.257,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,39728437,20318630,1252475,26634266,17449304,3183626,1618624,8833014,1087146,38650906,21407549,768121,271893,496228,86205,26163,60042,66548,28967,37581,95135,0,0,0,0,400233,613100,5819486,4475265,513224,384771,446226
2021-06-12,60480239,421784,114714,307070,44358522,4872381,9962412,40052544,21714619,0.482,0.261,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,40047124,20420893,1286924,26717713,17640809,3201854,1670527,8846053,1116359,38765620,21714619,274952,83447,191505,70131,18228,51903,42252,13039,29213,34449,0,0,0,0,318687,102263,5835335,4481404,518000,384227,451704
2021-06-13,60758500,278261,63523,214738,44535157,4935194,9987481,40129811,21929357,0.483,0.264,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,40289725,20456247,1300668,26760719,17774438,3217685,1717509,8850739,1136742,38829143,21929357,176635,43006,133629,62813,15831,46982,25069,4686,20383,13744,0,0,0,0,242601,35354,5823652,4452669,540007,382012,448964
2021-06-14,61381190,622690,193315,429375,44940470,5032370,10052869,40377939,22358732,0.486,0.269,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,40669904,20696780,1355481,26913946,18026524,3240352,1792018,8868160,1184709,39022458,22358732,405313,153227,252086,97176,22667,74509,65388,17421,47967,54813,0,0,0,0,380179,240533,5847860,4464494,556961,376847,449558
2021-06-15,62364763,983573,305387,678186,45688799,5127479,10134236,40742094,23036918,0.49,0.277,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,41063298,21283470,1414249,27173668,18515131,3266545,1860934,8887632,1246604,39327845,23036918,748329,259722,488607,95109,26193,68916,81367,19472,61895,58768,0,0,0,0,393394,586690,5811373,4395137,579227,396552,440457
2021-06-16,63653046,1288283,408711,879572,46715538,5223584,10224669,41225811,23916490,0.496,0.288,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,41449008,22182018,1489255,27525623,19189915,3298165,1925419,8912768,1311901,39736556,23916490,1026739,351955,674784,96105,31620,64485,90433,25136,65297,75006,0,0,0,0,385710,898548,5757044,4315733,595455,425722,420134
