date,administered_doses_pfizer,administered_doses_moderna,administered_doses_astrazeneca,administered_doses_jj,einrichtung,delivered_doses_pfizer,delivered_doses_moderna,delivered_doses_astrazeneca,delivered_doses_jj,cum_administered_doses_pfizer,cum_administered_doses_moderna,cum_administered_doses_astrazeneca,cum_administered_doses_jj,cum_delivered_doses_pfizer,cum_delivered_doses_moderna,cum_delivered_doses_astrazeneca,cum_delivered_doses_jj
2020-12-26,0,0,0,0,impfzentren,151125,0,0,0,0,0,0,0,151125,0,0,0
2020-12-27,24094,2,0,0,NA,0,0,0,0,24094,2,0,0,151125,0,0,0
2020-12-28,17881,0,0,0,impfzentren,521625,0,0,0,41975,2,0,0,672750,0,0,0
2020-12-29,49955,0,1,0,NA,0,0,0,0,91930,2,1,0,672750,0,0,0
2020-12-30,63422,0,0,0,impfzentren,653250,0,0,0,155352,2,1,0,1326000,0,0,0
2020-12-31,49699,0,0,0,NA,0,0,0,0,205051,2,1,0,1326000,0,0,0
2021-01-01,25333,5,3,0,NA,0,0,0,0,230384,7,4,0,1326000,0,0,0
2021-01-02,47950,0,0,0,NA,0,0,0,0,278334,7,4,0,1326000,0,0,0
2021-01-03,22407,1,0,0,NA,0,0,0,0,300741,8,4,0,1326000,0,0,0
2021-01-04,45719,1,0,0,NA,0,0,0,0,346460,9,4,0,1326000,0,0,0
2021-01-05,51764,1,0,0,NA,0,0,0,0,398224,10,4,0,1326000,0,0,0
2021-01-06,62276,6,3,0,NA,0,0,0,0,460500,16,7,0,1326000,0,0,0
2021-01-07,53920,3,1,0,NA,0,0,0,0,514420,19,8,0,1326000,0,0,0
2021-01-08,61514,51,1,0,impfzentren,687375,0,0,0,575934,70,9,0,2013375,0,0,0
2021-01-09,59964,3,0,0,NA,0,0,0,0,635898,73,9,0,2013375,0,0,0
2021-01-10,35220,8,0,0,NA,0,0,0,0,671118,81,9,0,2013375,0,0,0
2021-01-11,67486,13,2,0,NA,0,0,0,0,738604,94,11,0,2013375,0,0,0
2021-01-12,78250,15,1,0,impfzentren,0,63600,0,0,816854,109,12,0,2013375,63600,0,0
2021-01-13,109551,1170,0,0,NA,0,0,0,0,926405,1279,12,0,2013375,63600,0,0
2021-01-14,77885,5146,0,0,NA,0,0,0,0,1004290,6425,12,0,2013375,63600,0,0
2021-01-15,85141,5265,5,0,NA,0,0,0,0,1089431,11690,17,0,2013375,63600,0,0
2021-01-16,55662,1679,1,0,NA,0,0,0,0,1145093,13369,18,0,2013375,63600,0,0
2021-01-17,46294,1261,1,0,NA,0,0,0,0,1191387,14630,19,0,2013375,63600,0,0
2021-01-18,77681,4142,1,0,NA,0,0,0,0,1269068,18772,20,0,2013375,63600,0,0
2021-01-19,115077,3661,8,0,impfzentren,842400,0,0,0,1384145,22433,28,0,2855775,63600,0,0
2021-01-20,129364,2742,3,0,NA,0,0,0,0,1513509,25175,31,0,2855775,63600,0,0
2021-01-21,102246,2740,2,0,NA,0,0,0,0,1615755,27915,33,0,2855775,63600,0,0
2021-01-22,99288,2187,8,0,NA,0,0,0,0,1715043,30102,41,0,2855775,63600,0,0
2021-01-23,86074,354,3,0,NA,0,0,0,0,1801117,30456,44,0,2855775,63600,0,0
2021-01-24,47087,198,4,0,NA,0,0,0,0,1848204,30654,48,0,2855775,63600,0,0
2021-01-25,89508,1417,3,0,NA,0,0,0,0,1937712,32071,51,0,2855775,63600,0,0
2021-01-26,95973,1435,7,0,impfzentren,489060,0,0,0,2033685,33506,58,0,3344835,63600,0,0
2021-01-27,107501,1786,8,0,NA,0,0,0,0,2141186,35292,66,0,3344835,63600,0,0
2021-01-28,90623,1628,3,0,NA,0,0,0,0,2231809,36920,69,0,3344835,63600,0,0
2021-01-29,106177,1480,7,0,NA,0,0,0,0,2337986,38400,76,0,3344835,63600,0,0
2021-01-30,87128,880,2,0,NA,0,0,0,0,2425114,39280,78,0,3344835,63600,0,0
2021-01-31,56488,376,5,0,impfzentren,0,90000,0,0,2481602,39656,83,0,3344835,153600,0,0
2021-02-01,117263,2209,51,0,NA,0,0,0,0,2598865,41865,134,0,3344835,153600,0,0
2021-02-02,128938,3061,13,0,impfzentren,747630,0,0,0,2727803,44926,147,0,4092465,153600,0,0
2021-02-03,154690,6328,26,1,NA,0,0,0,0,2882493,51254,173,1,4092465,153600,0,0
2021-02-04,127204,5833,5,0,NA,0,0,0,0,3009697,57087,178,1,4092465,153600,0,0
2021-02-05,139933,6450,8,0,NA,0,0,0,0,3149630,63537,186,1,4092465,153600,0,0
2021-02-06,91039,2626,1,0,impfzentren,0,0,345600,0,3240669,66163,187,1,4092465,153600,345600,0
2021-02-07,50977,2327,2,0,NA,0,0,0,0,3291646,68490,189,1,4092465,153600,345600,0
2021-02-08,104999,3821,27,0,NA,0,0,0,0,3396645,72311,216,1,4092465,153600,345600,0
2021-02-09,130513,3434,113,0,impfzentren,747630,0,0,0,3527158,75745,329,1,4840095,153600,345600,0
2021-02-10,141585,4235,8331,0,NA,0,0,0,0,3668743,79980,8660,1,4840095,153600,345600,0
2021-02-11,120118,7266,16313,2,NA,0,0,0,0,3788861,87246,24973,3,4840095,153600,345600,0
2021-02-12,131644,9298,14222,3,impfzentren,0,0,391200,0,3920505,96544,39195,6,4840095,153600,736800,0
2021-02-13,90766,3257,13350,1,NA,0,0,0,0,4011271,99801,52545,7,4840095,153600,736800,0
2021-02-14,55486,2475,7246,1,NA,0,0,0,0,4066757,102276,59791,8,4840095,153600,736800,0
2021-02-15,104578,5229,15456,1,impfzentren,0,182400,0,0,4171335,107505,75247,9,4840095,336000,736800,0
2021-02-16,108388,6119,19546,1,impfzentren,904410,0,0,0,4279723,113624,94793,10,5744505,336000,736800,0
2021-02-17,121990,7999,20723,1,NA,0,0,0,0,4401713,121623,115516,11,5744505,336000,736800,0
2021-02-18,112178,8221,23816,1,NA,0,0,0,0,4513891,129844,139332,12,5744505,336000,736800,0
2021-02-19,120917,9962,27403,1,impfzentren,0,0,715200,0,4634808,139806,166735,13,5744505,336000,1452000,0
2021-02-20,86357,4464,21220,1,NA,0,0,0,0,4721165,144270,187955,14,5744505,336000,1452000,0
2021-02-21,66505,3641,15647,1,NA,0,0,0,0,4787670,147911,203602,15,5744505,336000,1452000,0
2021-02-22,122659,8994,23574,1,NA,0,0,0,0,4910329,156905,227176,16,5744505,336000,1452000,0
2021-02-23,133538,7210,28833,1,impfzentren,926640,0,0,0,5043867,164115,256009,17,6671145,336000,1452000,0
2021-02-24,131341,7611,36651,1,NA,0,0,0,0,5175208,171726,292660,18,6671145,336000,1452000,0
2021-02-25,131141,6760,50844,0,NA,0,0,0,0,5306349,178486,343504,18,6671145,336000,1452000,0
2021-02-26,140670,8833,62804,0,NA,0,0,0,0,5447019,187319,406308,18,6671145,336000,1452000,0
2021-02-27,92658,4082,50981,0,impfzentren,0,343200,0,0,5539677,191401,457289,18,6671145,679200,1452000,0
2021-02-28,61275,3953,37606,1,NA,0,0,0,0,5600952,195354,494895,19,6671145,679200,1452000,0
2021-03-01,130131,9623,58333,0,NA,0,0,0,0,5731083,204977,553228,19,6671145,679200,1452000,0
2021-03-02,139723,9990,68825,0,impfzentren,1014390,0,650400,0,5870806,214967,622053,19,7685535,679200,2102400,0
2021-03-03,156693,14948,74343,0,NA,0,0,0,0,6027499,229915,696396,19,7685535,679200,2102400,0
2021-03-04,141013,14470,88946,0,NA,0,0,0,0,6168512,244385,785342,19,7685535,679200,2102400,0
2021-03-05,149423,13365,112763,1,NA,0,0,0,0,6317935,257750,898105,20,7685535,679200,2102400,0
2021-03-06,109213,8441,84017,0,NA,0,0,0,0,6427148,266191,982122,20,7685535,679200,2102400,0
2021-03-07,79733,6657,61137,0,NA,0,0,0,0,6506881,272848,1043259,20,7685535,679200,2102400,0
2021-03-08,133901,10955,92591,0,NA,0,0,0,0,6640782,283803,1135850,20,7685535,679200,2102400,0
2021-03-09,140080,12785,99327,0,impfzentren,1083420,0,960000,0,6780862,296588,1235177,20,8768955,679200,3062400,0
2021-03-10,159038,12034,117056,1,NA,0,0,0,0,6939900,308622,1352233,21,8768955,679200,3062400,0
2021-03-11,147618,13717,122752,0,NA,0,0,0,0,7087518,322339,1474985,21,8768955,679200,3062400,0
2021-03-12,151563,17295,157578,0,NA,0,0,0,0,7239081,339634,1632563,21,8768955,679200,3062400,0
2021-03-13,116010,9567,115012,0,NA,0,0,0,0,7355091,349201,1747575,21,8768955,679200,3062400,0
2021-03-14,88003,5512,76490,0,NA,0,0,0,0,7443094,354713,1824065,21,8768955,679200,3062400,0
2021-03-15,152747,12737,82161,0,impfzentren,0,0,364800,0,7595841,367450,1906226,21,8768955,679200,3427200,0
2021-03-16,166600,11251,1017,0,impfzentren,1083420,0,0,0,7762441,378701,1907243,21,9852375,679200,3427200,0
2021-03-17,186196,17987,742,0,NA,0,0,0,0,7948637,396688,1907985,21,9852375,679200,3427200,0
2021-03-18,174152,18157,1159,0,NA,0,0,0,0,8122789,414845,1909144,21,9852375,679200,3427200,0
2021-03-19,185360,20788,38538,0,NA,0,0,0,0,8308149,435633,1947682,21,9852375,679200,3427200,0
2021-03-20,135373,15288,69590,0,NA,0,0,0,0,8443522,450921,2017272,21,9852375,679200,3427200,0
2021-03-21,102171,9189,53128,0,impfzentren,0,432000,0,0,8545693,460110,2070400,21,9852375,1111200,3427200,0
2021-03-22,166390,23787,78953,0,NA,0,0,0,0,8712083,483897,2149353,21,9852375,1111200,3427200,0
2021-03-23,181407,19691,99546,0,impfzentren,1076400,0,204000,0,8893490,503588,2248899,21,10928775,1111200,3631200,0
2021-03-24,200127,33025,105851,0,NA,0,0,0,0,9093617,536613,2354750,21,10928775,1111200,3631200,0
2021-03-25,185469,27663,119457,0,NA,0,0,0,0,9279086,564276,2474207,21,10928775,1111200,3631200,0
2021-03-26,199534,37161,137022,0,impfzentren,0,0,201600,0,9478620,601437,2611229,21,10928775,1111200,3832800,0
2021-03-27,149555,27618,104042,1,NA,0,0,0,0,9628175,629055,2715271,22,10928775,1111200,3832800,0
2021-03-28,115330,18503,62534,0,NA,0,0,0,0,9743505,647558,2777805,22,10928775,1111200,3832800,0
2021-03-29,188654,24899,91876,0,NA,0,0,0,0,9932159,672457,2869681,22,10928775,1111200,3832800,0
2021-03-30,218614,24387,85919,0,impfzentren,1427400,0,0,0,10150773,696844,2955600,22,12356175,1111200,3832800,0
2021-03-31,247437,36037,52670,0,NA,0,0,0,0,10398210,732881,3008270,22,12356175,1111200,3832800,0
2021-04-01,238629,32449,55291,0,NA,0,0,0,0,10636839,765330,3063561,22,12356175,1111200,3832800,0
2021-04-02,179498,14385,31772,0,impfzentren,0,650400,0,0,10816337,779715,3095333,22,12356175,1761600,3832800,0
2021-04-03,174085,15800,41884,0,impfzentren,0,0,1744800,0,10990422,795515,3137217,22,12356175,1761600,5577600,0
2021-04-04,132185,10062,50673,0,NA,0,0,0,0,11122607,805577,3187890,22,12356175,1761600,5577600,0
2021-04-05,164938,17860,64963,0,NA,0,0,0,0,11287545,823437,3252853,22,12356175,1761600,5577600,0
2021-04-06,254870,32211,86547,0,NA,0,0,0,0,11542415,855648,3339400,22,12356175,1761600,5577600,0
2021-04-07,542074,36917,88816,0,impfzentren,2737734,0,0,0,12084489,892565,3428216,22,15093909,1761600,5577600,0
2021-04-07,542074,36917,88816,0,arztpraxen,2737734,0,0,0,12626563,929482,3517032,22,17831643,1761600,5577600,0
2021-04-08,571219,35561,91660,0,NA,0,0,0,0,13197782,965043,3608692,22,17831643,1761600,5577600,0
2021-04-09,490001,36529,105024,0,NA,0,0,0,0,13687783,1001572,3713716,22,17831643,1761600,5577600,0
2021-04-10,248483,23222,100863,0,NA,0,0,0,0,13936266,1024794,3814579,22,17831643,1761600,5577600,0
2021-04-11,170366,18665,74877,0,NA,0,0,0,0,14106632,1043459,3889456,22,17831643,1761600,5577600,0
2021-04-12,278829,29182,110452,1,impfzentren,0,0,360000,0,14385461,1072641,3999908,23,17831643,1761600,5937600,0
2021-04-13,432232,27211,117276,0,impfzentren,2519669,0,0,0,14817693,1099852,4117184,23,20351312,1761600,5937600,0
2021-04-13,432232,27211,117276,0,arztpraxen,2519669,0,0,0,15249925,1127063,4234460,23,22870981,1761600,5937600,0
2021-04-14,616423,33536,124896,0,NA,0,0,0,0,15866348,1160599,4359356,23,22870981,1761600,5937600,0
2021-04-15,533915,36205,109967,1,NA,0,0,0,0,16400263,1196804,4469323,24,22870981,1761600,5937600,0
2021-04-16,438045,32487,125801,0,NA,0,0,0,0,16838308,1229291,4595124,24,22870981,1761600,5937600,0
2021-04-17,224873,22682,118417,0,impfzentren,0,42000,0,0,17063181,1251973,4713541,24,22870981,1803600,5937600,0
2021-04-18,172029,15383,81986,0,bund,0,72000,57600,0,17235210,1267356,4795527,24,22870981,1875600,5995200,0
2021-04-19,293755,32917,75508,1,NA,0,0,0,0,17528965,1300273,4871035,25,22870981,1875600,5995200,0
2021-04-20,381927,39217,139491,0,impfzentren,2517024,0,0,0,17910892,1339490,5010526,25,25388005,1875600,5995200,0
2021-04-20,381927,39217,139491,0,arztpraxen,2517024,0,556930,0,18292819,1378707,5150017,25,27905029,1875600,6552130,0
2021-04-21,454167,41683,224874,0,impfzentren,0,477600,0,0,18746986,1420390,5374891,25,27905029,2353200,6552130,0
2021-04-22,381681,43651,213062,0,NA,0,0,0,0,19128667,1464041,5587953,25,27905029,2353200,6552130,0
2021-04-23,353152,43529,159275,0,NA,0,0,0,0,19481819,1507570,5747228,25,27905029,2353200,6552130,0
2021-04-24,234971,49341,81061,0,impfzentren,0,0,196800,0,19716790,1556911,5828289,25,27905029,2353200,6748930,0
2021-04-25,187762,33679,61296,0,impfzentren,0,388800,0,256800,19904552,1590590,5889585,25,27905029,2742000,6748930,256800
2021-04-25,187762,33679,61296,0,bund,21060,388800,9600,256800,20092314,1624269,5950881,25,27926089,3130800,6758530,513600
2021-04-26,317871,42473,72304,69,impfzentren,1364220,0,0,0,20410185,1666742,6023185,94,29290309,3130800,6758530,513600
2021-04-27,676558,51494,56543,461,arztpraxen,2049432,0,70,0,21086743,1718236,6079728,555,31339741,3130800,6758600,513600
2021-04-28,1008186,60535,53231,717,impfzentren,0,0,144000,0,22094929,1778771,6132959,1272,31339741,3130800,6902600,513600
2021-04-29,824262,63608,57044,881,NA,0,0,0,0,22919191,1842379,6190003,2153,31339741,3130800,6902600,513600
2021-04-30,678301,57254,66935,833,impfzentren,0,376800,60000,0,23597492,1899633,6256938,2986,31339741,3507600,6962600,513600
2021-04-30,678301,57254,66935,833,bund,0,376800,0,0,24275793,1956887,6323873,3819,31339741,3884400,6962600,513600
2021-05-01,252807,41487,39101,2574,impfzentren,1825200,0,0,0,24528600,1998374,6362974,6393,33164941,3884400,6962600,513600
2021-05-01,252807,41487,39101,2574,bund,1825200,0,0,0,24781407,2039861,6402075,8967,34990141,3884400,6962600,513600
2021-05-02,195565,37514,29985,1807,NA,0,0,0,0,24976972,2077375,6432060,10774,34990141,3884400,6962600,513600
2021-05-03,317868,70579,61467,1587,impfzentren,0,0,60000,0,25294840,2147954,6493527,12361,34990141,3884400,7022600,513600
2021-05-04,626263,63140,150150,2960,arztpraxen,1535700,0,1100270,0,25921103,2211094,6643677,15321,36525841,3884400,8122870,513600
2021-05-04,626263,63140,150150,2960,impfzentren,0,0,0,216600,26547366,2274234,6793827,18281,36525841,3884400,8122870,730200
2021-05-04,626263,63140,150150,2960,bund,0,0,0,216600,27173629,2337374,6943977,21241,36525841,3884400,8122870,946800
2021-05-05,850793,78958,212335,4471,NA,0,0,0,0,28024422,2416332,7156312,25712,36525841,3884400,8122870,946800
2021-05-06,692545,91893,201393,4194,NA,0,0,0,0,28716967,2508225,7357705,29906,36525841,3884400,8122870,946800
2021-05-07,586925,86686,212297,3855,impfzentren,0,550800,0,0,29303892,2594911,7570002,33761,36525841,4435200,8122870,946800
2021-05-07,586925,86686,212297,3855,bund,0,550800,0,0,29890817,2681597,7782299,37616,36525841,4986000,8122870,946800
2021-05-08,267640,71772,84567,1718,impfzentren,1790100,0,0,0,30158457,2753369,7866866,39334,38315941,4986000,8122870,946800
2021-05-08,267640,71772,84567,1718,bund,1790100,0,0,0,30426097,2825141,7951433,41052,40106041,4986000,8122870,946800
2021-05-09,193882,56549,34597,1066,NA,0,0,0,0,30619979,2881690,7986030,42118,40106041,4986000,8122870,946800
2021-05-10,373097,81689,130570,3729,impfzentren,0,0,112800,0,30993076,2963379,8116600,45847,40106041,4986000,8235670,946800
2021-05-11,825864,79871,176257,3636,arztpraxen,1613010,0,880430,0,31818940,3043250,8292857,49483,41719051,4986000,9116100,946800
2021-05-12,1093099,91635,225131,5584,NA,0,0,0,0,32912039,3134885,8517988,55067,41719051,4986000,9116100,946800
2021-05-13,315313,66769,44472,2647,NA,0,0,0,0,33227352,3201654,8562460,57714,41719051,4986000,9116100,946800
2021-05-14,545135,64887,138463,7796,bund,0,0,850,0,33772487,3266541,8700923,65510,41719051,4986000,9116950,946800
2021-05-15,279019,60301,56387,4283,impfzentren,1825200,550800,0,0,34051506,3326842,8757310,69793,43544251,5536800,9116950,946800
2021-05-16,200172,52738,24873,4726,bund,35100,15200,0,0,34251678,3379580,8782183,74519,43579351,5552000,9116950,946800
2021-05-17,338318,85681,121433,9759,impfzentren,0,0,98400,0,34589996,3465261,8903616,84278,43579351,5552000,9215350,946800
2021-05-18,589465,101084,173398,7771,arztpraxen,1567314,0,754440,0,35179461,3566345,9077014,92049,45146665,5552000,9969790,946800
2021-05-19,804003,100081,181222,12113,NA,0,0,0,0,35983464,3666426,9258236,104162,45146665,5552000,9969790,946800
2021-05-20,683011,96463,156479,10842,NA,0,0,0,0,36666475,3762889,9414715,115004,45146665,5552000,9969790,946800
2021-05-21,595855,85620,157135,11817,impfzentren,0,520800,115200,0,37262330,3848509,9571850,126821,45146665,6072800,10084990,946800
2021-05-22,306062,69501,83825,14279,NA,0,0,0,0,37568392,3918010,9655675,141100,45146665,6072800,10084990,946800
2021-05-23,192944,59387,23891,8867,impfzentren,1852109,0,0,0,37761336,3977397,9679566,149967,46998774,6072800,10084990,946800
2021-05-23,192944,59387,23891,8867,bund,1852109,14400,0,0,37954280,4036784,9703457,158834,48850883,6087200,10084990,946800
2021-05-24,235696,61546,20655,8043,NA,0,0,0,0,38189976,4098330,9724112,166877,48850883,6087200,10084990,946800
2021-05-25,446496,79669,103907,25113,arztpraxen,1557786,0,513740,532355,38636472,4177999,9828019,191990,50408669,6087200,10598730,1479155
2021-05-26,884805,82394,133842,78208,NA,0,0,0,0,39521277,4260393,9961861,270198,50408669,6087200,10598730,1479155
2021-05-27,738975,88858,131504,81116,NA,0,0,0,0,40260252,4349251,10093365,351314,50408669,6087200,10598730,1479155
2021-05-28,602730,86044,130217,83748,NA,0,0,0,0,40862982,4435295,10223582,435062,50408669,6087200,10598730,1479155
2021-05-29,261546,62542,57874,27786,NA,0,0,0,0,41124528,4497837,10281456,462848,50408669,6087200,10598730,1479155
2021-05-30,197030,47006,28258,11027,impfzentren,1760850,554900,0,0,41321558,4544843,10309714,473875,52169519,6642100,10598730,1479155
2021-05-30,197030,47006,28258,11027,bund,1760850,554900,0,0,41518588,4591849,10337972,484902,53930369,7197000,10598730,1479155
2021-05-31,366958,67221,69470,42470,NA,0,0,0,0,41885546,4659070,10407442,527372,53930369,7197000,10598730,1479155
2021-06-01,732998,79301,90305,84499,arztpraxen,2176062,0,0,714340,42618544,4738371,10497747,611871,56106431,7197000,10598730,2193495
2021-06-02,988061,72191,82090,103672,NA,0,0,0,0,43606605,4810562,10579837,715543,56106431,7197000,10598730,2193495
2021-06-03,474662,64155,50097,53205,NA,0,0,0,0,44081267,4874717,10629934,768748,56106431,7197000,10598730,2193495
2021-06-04,584809,71157,76801,77215,arztpraxen,0,0,383930,0,44666076,4945874,10706735,845963,56106431,7197000,10982660,2193495
2021-06-04,584809,71157,76801,77215,impfzentren,0,0,383930,0,45250885,5017031,10783536,923178,56106431,7197000,11366590,2193495
2021-06-05,271008,66397,44124,30612,NA,0,0,0,0,45521893,5083428,10827660,953790,56106431,7197000,11366590,2193495
2021-06-06,205666,40980,27228,18241,impfzentren,1712880,561180,0,0,45727559,5124408,10854888,972031,57819311,7758180,11366590,2193495
2021-06-06,205666,40980,27228,18241,bund,1712880,561180,0,0,45933225,5165388,10882116,990272,59532191,8319360,11366590,2193495
2021-06-07,400667,84884,72437,54426,NA,0,0,0,0,46333892,5250272,10954553,1044698,59532191,8319360,11366590,2193495
2021-06-08,840723,75041,62787,68236,arztpraxen,3367482,0,1020830,520265,47174615,5325313,11017340,1112934,62899673,8319360,12387420,2713760
2021-06-08,840723,75041,62787,68236,betriebe,3367482,0,0,0,48015338,5400354,11080127,1181170,66267155,8319360,12387420,2713760
2021-06-08,840723,75041,62787,68236,impfzentren,0,0,1020830,0,48856061,5475395,11142914,1249406,66267155,8319360,13408250,2713760
2021-06-09,1167634,86878,63921,95709,NA,0,0,0,0,50023695,5562273,11206835,1345115,66267155,8319360,13408250,2713760
2021-06-10,948259,89564,55663,88438,NA,0,0,0,0,50971954,5651837,11262498,1433553,66267155,8319360,13408250,2713760
2021-06-11,799199,88745,68507,96723,NA,0,0,0,0,51771153,5740582,11331005,1530276,66267155,8319360,13408250,2713760
2021-06-12,282922,71635,43318,35236,NA,0,0,0,0,52054075,5812217,11374323,1565512,66267155,8319360,13408250,2713760
2021-06-13,179704,63416,25800,13790,impfzentren,1649700,0,0,0,52233779,5875633,11400123,1579302,67916855,8319360,13408250,2713760
2021-06-13,179704,63416,25800,13790,bund,1649700,13200,0,0,52413483,5939049,11425923,1593092,69566555,8332560,13408250,2713760
2021-06-14,425413,101046,67304,55217,impfzentren,0,537600,0,0,52838896,6040095,11493227,1648309,69566555,8870160,13408250,2713760
2021-06-15,789361,104306,84418,59037,arztpraxen,3051588,0,1137300,235670,53628257,6144401,11577645,1707346,72618143,8870160,14545550,2949430
2021-06-15,789361,104306,84418,59037,betriebe,3051588,0,0,0,54417618,6248707,11662063,1766383,75669731,8870160,14545550,2949430
2021-06-15,789361,104306,84418,59037,impfzentren,0,0,1137300,0,55206979,6353013,11746481,1825420,75669731,8870160,15682850,2949430
2021-06-16,1091846,105839,96348,76227,NA,0,0,0,0,56298825,6458852,11842829,1901647,75669731,8870160,15682850,2949430
2021-06-17,873066,102909,91977,68252,NA,0,0,0,0,57171891,6561761,11934806,1969899,75669731,8870160,15682850,2949430
2021-06-18,723885,93665,95935,68785,NA,0,0,0,0,57895776,6655426,12030741,2038684,75669731,8870160,15682850,2949430
2021-06-19,271627,81798,50808,21136,NA,0,0,0,0,58167403,6737224,12081549,2059820,75669731,8870160,15682850,2949430
2021-06-20,178438,71291,31815,12810,impfzentren,1567800,0,0,0,58345841,6808515,12113364,2072630,77237531,8870160,15682850,2949430
2021-06-20,178438,71291,31815,12810,bund,1567800,0,0,0,58524279,6879806,12145179,2085440,78805331,8870160,15682850,2949430
2021-06-21,406095,97019,85224,36263,impfzentren,0,583200,0,0,58930374,6976825,12230403,2121703,78805331,9453360,15682850,2949430
2021-06-22,834120,95481,102268,33929,arztpraxen,3518118,0,929360,0,59764494,7072306,12332671,2155632,82323449,9453360,16612210,2949430
2021-06-22,834120,95481,102268,33929,impfzentren,0,0,929360,0,60598614,7167787,12434939,2189561,82323449,9453360,17541570,2949430
2021-06-22,834120,95481,102268,33929,betriebe,3518118,0,0,192000,61432734,7263268,12537207,2223490,85841567,9453360,17541570,3141430
2021-06-23,1077810,95529,115206,34212,NA,0,0,0,0,62510544,7358797,12652413,2257702,85841567,9453360,17541570,3141430
2021-06-24,785802,87024,110410,39793,impfzentren,0,0,0,228000,63296346,7445821,12762823,2297495,85841567,9453360,17541570,3369430
2021-06-25,684107,76129,109746,39571,impfzentren,0,613200,0,0,63980453,7521950,12872569,2337066,85841567,10066560,17541570,3369430
2021-06-26,252563,69018,72437,13001,NA,0,0,0,0,64233016,7590968,12945006,2350067,85841567,10066560,17541570,3369430
2021-06-27,172558,58064,56754,4121,impfzentren,1769040,0,0,0,64405574,7649032,13001760,2354188,87610607,10066560,17541570,3369430
2021-06-27,172558,58064,56754,4121,bund,1769040,7200,0,0,64578132,7707096,13058514,2358309,89379647,10073760,17541570,3369430
2021-06-28,395404,89682,113684,24246,NA,0,0,0,0,64973536,7796778,13172198,2382555,89379647,10073760,17541570,3369430
2021-06-29,676926,92520,132571,22042,arztpraxen,3484770,0,479230,0,65650462,7889298,13304769,2404597,92864417,10073760,18020800,3369430
2021-06-29,676926,92520,132571,22042,betriebe,3484770,0,0,0,66327388,7981818,13437340,2426639,96349187,10073760,18020800,3369430
2021-06-30,759099,93685,136224,22311,NA,0,0,0,0,67086487,8075503,13573564,2448950,96349187,10073760,18020800,3369430
2021-07-01,735513,83015,132687,22261,impfzentren,0,0,691200,0,67822000,8158518,13706251,2471211,96349187,10073760,18712000,3369430
2021-07-02,642570,94313,79009,21216,impfzentren,0,0,0,717600,68464570,8252831,13785260,2492427,96349187,10073760,18712000,4087030
2021-07-03,253968,79230,27074,15051,NA,0,0,0,0,68718538,8332061,13812334,2507478,96349187,10073760,18712000,4087030
2021-07-04,181297,68142,14523,8578,impfzentren,1105649,0,0,0,68899835,8400203,13826857,2516056,97454836,10073760,18712000,4087030
2021-07-05,383467,94164,39461,14768,impfzentren,0,876000,0,0,69283302,8494367,13866318,2530824,97454836,10949760,18712000,4087030
2021-07-06,611044,98653,45130,15507,betriebe,2702700,0,0,237600,69894346,8593020,13911448,2546331,100157536,10949760,18712000,4324630
2021-07-06,611044,98653,45130,15507,arztpraxen,2702700,0,2931598,0,70505390,8691673,13956578,2561838,102860236,10949760,21643598,4324630
2021-07-06,611044,98653,45130,15507,impfzentren,0,0,2931598,0,71116434,8790326,14001708,2577345,102860236,10949760,24575196,4324630
2021-07-07,821135,95297,51241,18695,NA,0,0,0,0,71937569,8885623,14052949,2596040,102860236,10949760,24575196,4324630
2021-07-08,675374,100595,42515,18896,NA,0,0,0,0,72612943,8986218,14095464,2614936,102860236,10949760,24575196,4324630
2021-07-09,586218,98216,43011,20303,NA,0,0,0,0,73199161,9084434,14138475,2635239,102860236,10949760,24575196,4324630
2021-07-10,226650,84065,20937,9615,NA,0,0,0,0,73425811,9168499,14159412,2644854,102860236,10949760,24575196,4324630
2021-07-11,145534,63411,10254,8285,bund,0,0,0,200,73571345,9231910,14169666,2653139,102860236,10949760,24575196,4324830
2021-07-11,145534,63411,10254,8285,impfzentren,1105650,0,0,0,73716879,9295321,14179920,2661424,103965886,10949760,24575196,4324830
2021-07-12,344551,78504,23931,14001,NA,0,0,0,0,74061430,9373825,14203851,2675425,103965886,10949760,24575196,4324830
2021-07-13,620788,77155,34454,19690,NA,0,0,0,0,74682218,9450980,14238305,2695115,103965886,10949760,24575196,4324830
2021-07-14,820172,71002,46908,21767,NA,0,0,0,0,75502390,9521982,14285213,2716882,103965886,10949760,24575196,4324830
2021-07-15,617938,68942,38301,20931,NA,0,0,0,0,76120328,9590924,14323514,2737813,103965886,10949760,24575196,4324830
2021-07-16,495727,55658,31236,18599,NA,0,0,0,0,76616055,9646582,14354750,2756412,103965886,10949760,24575196,4324830
